St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",24y 293d,73 (37-1-35 51.37%),47 (0.64),←,
27,"Blake, Jason",32y 21d,214 (117-5-92 55.84%),37 (0.17),←,
26,"Dal Santo, Nick",29y 42d,240 (140-5-95 59.38%),135 (0.56),←,
24,"Dempster, Sean",29y 75d,142 (84-3-55 60.21%),17 (0.12),88 (49-3-36 57.39%),9 (0.10)
25,"Fisher, Sam",30y 269d,183 (112-4-67 62.30%),21 (0.11),←,
14,"Geary, Jarryn",24y 286d,74 (49-0-25 66.22%),13 (0.18),←,
19,"Gilbert, Sam",26y 229d,133 (81-4-48 62.41%),26 (0.20),←,
7,"Hayes, Lenny",33y 81d,265 (134-6-125 51.70%),89 (0.34),←,
4,"Jones, Clinton",29y 62d,116 (75-4-37 66.38%),29 (0.25),←,
37,"Maister, Beau",27y 16d,35 (13-0-22 37.14%),19 (0.54),12 (8-0-4 66.67%),18 (1.50)
5,"McEvoy, Ben",23y 268d,71 (46-2-23 66.20%),22 (0.31),←,
32,"Milera, Terry",25y 87d,17 (8-0-9 47.06%),22 (1.29),←,
44,"Milne, Stephen",33y 28d,260 (141-5-114 55.19%),548 (2.11),←,
11,"Montagna, Leigh",29y 154d,192 (118-4-70 62.50%),113 (0.59),←,
16,"Newnes, Jack",20y 40d,9 (5-0-4 55.56%),1 (0.11),←,
12,"Riewoldt, Nick",30y 170d,240 (131-5-104 55.63%),526 (2.19),←,
17,"Roberton, Dylan",21y 288d,39 (22-0-17 56.41%),5 (0.13),2 (0-0-2 0.00%),
21,"Saad, Ahmed",23y 178d,18 (9-0-9 50.00%),30 (1.67),←,
13,"Schneider, Adam",28y 328d,196 (124-3-69 64.03%),238 (1.21),98 (64-2-32 66.33%),139 (1.42)
2,"Siposs, Arryn",20y 131d,18 (9-0-9 50.00%),15 (0.83),←,
28,"Stanley, Rhys",22y 125d,23 (14-0-9 60.87%),17 (0.74),←,
3,"Steven, Jack",23y 8d,53 (28-1-24 53.77%),42 (0.79),←,
Totals,Totals,26y 277d,2611 (1497-52-1062 57.33%),2012 (0.77),,
C,"Watters, Scott",44y 70d,24 (12-0-12 50.00%),,←,
