Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",10.0,7.0,4.0,14.0,,,,3.0,5.0,,,1.0,1.0,1.0,,5.0,9.0,2.0,,7.0,,,94.0
15,"Amon, Karl",20.0,7.0,4.0,24.0,,1.0,,4.0,3.0,4.0,,3.0,,,1.0,6.0,19.0,,,4.0,,1.0,80.0
10,"Boak, Travis",7.0,2.0,6.0,13.0,,1.0,,1.0,1.0,4.0,1.0,4.0,,2.0,,4.0,10.0,,,1.0,,,81.0
3,"Burton, Ryan",17.0,6.0,5.0,22.0,,,,1.0,9.0,2.0,2.0,2.0,,2.0,,5.0,10.0,1.0,,,,,73.0
18,"Butters, Zak",12.0,4.0,13.0,25.0,,,,3.0,1.0,4.0,6.0,4.0,1.0,1.0,,11.0,15.0,,1.0,1.0,2.0,1.0,71.0
33,"Byrne-Jones, Darcy",16.0,9.0,4.0,20.0,1.0,,,,3.0,4.0,1.0,1.0,1.0,,,5.0,13.0,,,2.0,,,84.0
17,"Clurey, Tom",3.0,2.0,4.0,7.0,,,,,3.0,1.0,,3.0,,1.0,,4.0,3.0,,,4.0,,,88.0
28,"Drew, Willem",8.0,2.0,13.0,21.0,,,,3.0,1.0,3.0,1.0,,1.0,,,10.0,11.0,1.0,,2.0,,1.0,74.0
7,"Duursma, Xavier",6.0,2.0,2.0,8.0,2.0,,,2.0,1.0,1.0,2.0,2.0,,1.0,,1.0,7.0,,1.0,,,,76.0
13,"Fantasia, Orazio",,,,,,,,,,,,,,,,,,,,,,,
24,"Farrell, Kane",10.0,2.0,5.0,15.0,1.0,1.0,,2.0,2.0,3.0,,5.0,,1.0,,6.0,10.0,,,3.0,,,83.0
11,"Finlayson, Jeremy",8.0,6.0,8.0,16.0,2.0,,1.0,2.0,,2.0,2.0,5.0,,2.0,,8.0,10.0,,3.0,3.0,,,83.0
45,"Frederick, Martin",6.0,2.0,2.0,8.0,,1.0,,,,1.0,,2.0,1.0,1.0,,2.0,6.0,,,,,,83.0
19,"Georgiades, Mitch",10.0,9.0,3.0,13.0,3.0,1.0,,2.0,,2.0,,4.0,,3.0,,4.0,10.0,2.0,5.0,2.0,1.0,,74.0
9,"Gray, Robbie",6.0,4.0,14.0,20.0,,,,4.0,,3.0,1.0,3.0,1.0,1.0,,5.0,16.0,,2.0,1.0,,4.0,94.0
25,"Hayes, Sam",6.0,,2.0,8.0,,,33.0,1.0,,5.0,4.0,3.0,4.0,3.0,,7.0,3.0,,,2.0,,,73.0
5,"Houston, Dan",16.0,4.0,3.0,19.0,,,,5.0,,3.0,,2.0,1.0,,,3.0,16.0,,,6.0,,1.0,83.0
34,"Jones, Lachie",4.0,1.0,11.0,15.0,,,,2.0,4.0,,1.0,5.0,1.0,2.0,,9.0,8.0,,,8.0,,,95.0
4,"Marshall, Todd",11.0,6.0,2.0,13.0,3.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,6.0,8.0,1.0,4.0,3.0,,,84.0
6,"Motlop, Steven",10.0,2.0,8.0,18.0,2.0,,,2.0,,4.0,,3.0,1.0,,,6.0,12.0,,1.0,2.0,,2.0,85.0
2,"Powell-Pepper, Sam",12.0,5.0,11.0,23.0,1.0,2.0,3.0,3.0,,3.0,6.0,3.0,2.0,2.0,2.0,13.0,10.0,1.0,3.0,3.0,,1.0,79.0
20,"Rozee, Connor",11.0,4.0,16.0,27.0,,2.0,,4.0,,4.0,7.0,3.0,,1.0,,13.0,14.0,,,1.0,1.0,1.0,83.0
16,"Wines, Ollie",17.0,5.0,15.0,32.0,2.0,3.0,2.0,4.0,2.0,7.0,9.0,4.0,2.0,1.0,3.0,16.0,15.0,1.0,2.0,1.0,,2.0,82.0
Totals,Totals,226.0,91.0,155.0,381.0,17.0,13.0,39.0,50.0,36.0,61.0,44.0,64.0,18.0,25.0,6.0,149.0,235.0,9.0,22.0,56.0,4.0,14.0,
Opposition,Opposition,184.0,68.0,113.0,297.0,6.0,10.0,33.0,52.0,43.0,43.0,33.0,61.0,25.0,18.0,,116.0,169.0,9.0,6.0,47.0,,5.0,
