Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
16,"Bramble, Lachlan",24y 18d,12 (4-2-6 41.67%),1 (0.08),←,
22,"Breust, Luke",31y 177d,246 (158-2-86 64.63%),455 (1.85),←,
45,"Callow, Jackson",19y 330d,2 (0-0-2 0.00%),,←,
12,"Day, Will",20y 336d,21 (5-0-16 23.81%),1 (0.05),←,
8,"Frost, Sam",28y 252d,137 (51-2-84 37.96%),8 (0.06),46 (15-2-29 34.78%),
24,"Grainger-Barras, Denver",20y 20d,12 (5-1-6 45.83%),,←,
19,"Gunston, Jack",30y 203d,217 (134-1-82 61.98%),412 (1.90),203 (129-1-73 63.79%),392 (1.93)
15,"Hardwick, Blake",25y 91d,110 (51-2-57 47.27%),6 (0.05),←,
4,"Impey, Jarman",26y 302d,139 (68-0-71 48.92%),55 (0.40),64 (28-0-36 43.75%),21 (0.33)
23,"Koschitzke, Jacob",21y 300d,24 (7-2-15 33.33%),36 (1.50),←,
18,"Lynch, Max",23y 237d,7 (3-0-4 42.86%),2 (0.29),4 (1-0-3 25.00%),2 (0.50)
31,"Macdonald, Connor",19y 114d,8 (3-0-5 37.50%),5 (0.63),←,
32,"Maginness, Finn",21y 73d,10 (3-0-7 30.00%),2 (0.20),←,
3,"Mitchell, Tom",28y 341d,158 (82-3-73 52.85%),74 (0.47),93 (40-3-50 44.62%),36 (0.39)
13,"Moore, Dylan",22y 276d,38 (12-1-25 32.89%),45 (1.18),←,
1,"Morrison, Harry",23y 176d,64 (28-1-35 44.53%),14 (0.22),←,
44,"Newcombe, Jai",20y 278d,15 (6-2-7 46.67%),3 (0.20),←,
10,"OMeara, Jaeger",28y 73d,130 (58-2-70 45.38%),64 (0.49),86 (40-2-44 47.67%),37 (0.43)
14,"Scrimshaw, Jack",23y 245d,55 (19-1-35 35.45%),4 (0.07),51 (19-1-31 38.24%),4 (0.08)
26,"Shiels, Liam",31y 8d,247 (154-3-90 62.96%),86 (0.35),←,
6,"Sicily, James",27y 121d,101 (53-1-47 52.97%),58 (0.57),←,
25,"Ward, Josh",18y 263d,7 (3-0-4 42.86%),1 (0.14),←,
5,"Worpel, James",23y 103d,76 (32-2-42 43.42%),28 (0.37),←,
Totals,Totals,24y 157d,1836 (939-28-869 51.14%),1360 (0.74),,
C,"Mitchell, Sam",39y 207d,8 (3-0-5 37.50%),,←,
