Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bail, Rohan",12,7,6,18,,,,2.0,2.0,4.0,1.0,3.0,,3.0,,3.0,16.0,,,1.0,,1.0,85.0
33,"Barry, Dom",2,1,5,7,,,,1.0,,1.0,,1.0,,1.0,,2.0,5.0,,,,,1.0,79.0
18,"Cross, Daniel",7,5,18,25,,,,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,10.0,16.0,,,,,,76.0
6,"Dawes, Chris",11,7,8,19,2,1.0,1.0,2.0,,8.0,1.0,6.0,2.0,4.0,,9.0,10.0,1.0,1.0,,,,92.0
14,"Dunn, Lynden",5,3,6,11,1,,,1.0,1.0,,1.0,1.0,,1.0,,6.0,5.0,,,3.0,2.0,,96.0
48,"Fitzpatrick, Jack",7,4,5,12,2,,7.0,2.0,,3.0,,,2.0,,,5.0,7.0,1.0,1.0,2.0,1.0,,90.0
8,"Frawley, James",8,4,4,12,,,,5.0,2.0,1.0,,3.0,,2.0,,2.0,10.0,,,6.0,,,93.0
37 ↓,"Gawn, Max",,1,3,3,,,5.0,1.0,,,2.0,,1.0,,,2.0,1.0,,,,,1.0,30.0
38,"Howe, Jeremy",10,8,5,15,,,,1.0,2.0,,,1.0,1.0,,,3.0,10.0,1.0,1.0,2.0,,,97.0
40,"Jamar, Mark",6,3,6,12,1,,22.0,1.0,,,1.0,,3.0,,,8.0,5.0,1.0,,3.0,,1.0,83.0
39,"Jetta, Neville",6,2,10,16,,,,,,1.0,1.0,1.0,3.0,1.0,,8.0,8.0,,1.0,5.0,,,93.0
45,"Jones, Matt",6,2,8,14,,1.0,,1.0,,1.0,2.0,1.0,2.0,,,7.0,7.0,,,,,2.0,75.0
2,"Jones, Nathan",15,4,12,27,,1.0,,6.0,2.0,3.0,9.0,1.0,3.0,,,15.0,12.0,,,1.0,,,91.0
16,"Kent, Dean",11,5,3,14,3,2.0,,3.0,,4.0,,2.0,,1.0,,4.0,11.0,,3.0,,,2.0,84.0
25,"McDonald, Tom",12,8,4,16,2,,,3.0,1.0,,,5.0,,2.0,,2.0,14.0,1.0,2.0,10.0,2.0,,95.0
13,"McKenzie, Jordie",5,1,13,18,,,,4.0,,,3.0,3.0,2.0,,,9.0,7.0,,,,,,91.0
22,"Michie, Viv",9,6,5,14,,,,5.0,1.0,4.0,,1.0,,,,2.0,12.0,,,,1.0,2.0,83.0
27 ↑,"Riley, Aidan",10,1,7,17,,,,3.0,,2.0,3.0,3.0,5.0,1.0,,10.0,7.0,,,1.0,,,46.0
12,"Tyson, Dom",14,7,10,24,2,,1.0,5.0,3.0,4.0,7.0,1.0,,1.0,3.0,10.0,15.0,,1.0,1.0,,,80.0
23,"Vince, Bernie",14,3,11,25,1,1.0,,2.0,1.0,5.0,,1.0,,,,9.0,16.0,2.0,,,,,86.0
7,"Viney, Jack",12,3,7,19,,2.0,,2.0,3.0,1.0,1.0,2.0,1.0,2.0,,10.0,10.0,,,1.0,,,77.0
4,"Watts, Jack",12,4,12,24,,,,2.0,1.0,1.0,,1.0,,,,2.0,22.0,,1.0,,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,89,168,362,14,9.0,36.0,54.0,20.0,44.0,35.0,39.0,26.0,20.0,3.0,138.0,226.0,7.0,11.0,36.0,6.0,10.0,
Opposition,Opposition,188,80,116,304,19,9.0,42.0,70.0,30.0,43.0,38.0,42.0,20.0,26.0,3.0,121.0,183.0,8.0,14.0,51.0,17.0,9.0,
