Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",12,9,7,19,1,,,1.0,3.0,4.0,1.0,1.0,1.0,,,8.0,11.0,2.0,1.0,1.0,,,
32,"Bell, Peter",16,6,12,28,,,,2.0,2.0,6.0,5.0,2.0,1.0,2.0,,3.0,25.0,,,3.0,1.0,,
7,"Black, Heath",14,7,5,19,1,,,2.0,4.0,1.0,,1.0,,2.0,,5.0,14.0,1.0,,,1.0,,
30,"Brown, Leigh",9,5,,9,1,,2.0,1.0,2.0,4.0,,1.0,,2.0,,2.0,7.0,,,,,,
9,"Carr, Matthew",20,13,3,23,,,1.0,3.0,6.0,2.0,1.0,1.0,1.0,,,7.0,17.0,3.0,,,3.0,,
10,"Cook, Troy",19,8,5,24,3,2.0,,1.0,1.0,8.0,2.0,2.0,2.0,1.0,,5.0,19.0,,2.0,,,,
31,"Eastaugh, Simon",4,2,4,8,1,,8.0,,,2.0,1.0,,1.0,1.0,,4.0,4.0,,,,,,
2,"Fletcher, Adrian",13,6,15,28,,1.0,,2.0,1.0,5.0,6.0,,,1.0,,5.0,22.0,1.0,,1.0,,,
4,"Hasleby, Paul",12,8,16,28,,,,2.0,1.0,3.0,7.0,1.0,,1.0,,10.0,18.0,,,2.0,,,
5,"Jones, Anthony",6,4,,6,,,,,1.0,,,1.0,1.0,,,2.0,4.0,1.0,,,,,
11,"Kickett, Dale",6,2,3,9,,,,2.0,1.0,1.0,,2.0,1.0,1.0,,5.0,4.0,,1.0,,,,
20,"Longmuir, Justin",9,5,4,13,1,1.0,16.0,3.0,1.0,1.0,1.0,1.0,,,,7.0,6.0,2.0,1.0,,1.0,,
21,"Longmuir, Troy",6,3,3,9,,,,1.0,2.0,4.0,1.0,,,,,5.0,5.0,1.0,,,,,
8,"McManus, Shaun",13,1,6,19,,1.0,,1.0,3.0,2.0,1.0,3.0,1.0,2.0,,12.0,7.0,,,2.0,2.0,,
17,"McPhee, Adam",8,3,7,15,,,,,2.0,1.0,2.0,3.0,,1.0,,8.0,7.0,1.0,,2.0,,,
23,"Parker, Shane",5,2,4,9,,,,4.0,2.0,,1.0,,,,,1.0,8.0,,,2.0,,,
29,"Pavlich, Matthew",6,4,3,9,,1.0,,,,1.0,,2.0,,,,5.0,4.0,2.0,1.0,3.0,,,
36,"Prescott, Ashley",3,3,3,6,,,,,,2.0,1.0,,1.0,1.0,,2.0,6.0,,,1.0,,,
33,"Shipp, Andrew",8,5,2,10,1,,1.0,1.0,1.0,1.0,1.0,,1.0,,,4.0,5.0,,1.0,1.0,,,
19,"Walker, James",8,7,7,15,,1.0,,1.0,2.0,3.0,3.0,1.0,1.0,,,5.0,10.0,,,2.0,,,
26,"Waterhouse, Clive",3,1,1,4,1,1.0,,,,,,,,,,3.0,1.0,,1.0,,,,
24,"Wira, Brad",8,5,5,13,,,,1.0,2.0,,,,1.0,,,6.0,8.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,109,115,323,10,12.0,28.0,28.0,37.0,51.0,34.0,22.0,13.0,15.0,,114.0,212.0,14.0,8.0,21.0,8.0,,
Opposition,Opposition,220,101,110,330,18,10.0,18.0,34.0,37.0,59.0,34.0,9.0,15.0,13.0,6.0,120.0,205.0,11.0,16.0,18.0,21.0,,
