Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
27,"Baird, John",22y 313d,18 (10-1-7 58.33%),4 (0.22),←,
16,"Brown, Leigh",21y 56d,67 (21-1-45 32.09%),23 (0.34),4 (2-1-1 62.50%),3 (0.75)
23,"Clayton, Shane",24y 178d,107 (56-1-50 52.80%),52 (0.49),89 (54-1-34 61.24%),51 (0.57)
2,"Colbert, Leigh",27y 317d,160 (91-2-67 57.50%),63 (0.39),55 (29-1-25 53.64%),13 (0.24)
6,"Grant, Shannon",26y 1d,176 (105-2-69 60.23%),194 (1.10),118 (73-1-44 62.29%),156 (1.32)
39,"Harding, Leigh",21y 359d,28 (14-1-13 51.79%),43 (1.54),←,
29,"Harvey, Brent",24y 341d,133 (83-1-49 62.78%),152 (1.14),←,
21,"Jones, Corey",22y 53d,20 (8-0-12 40.00%),10 (0.50),←,
34,"King, David",31y 44d,202 (127-1-74 63.12%),118 (0.58),←,
35,"Makepeace, Troy",24y 45d,66 (34-1-31 52.27%),16 (0.24),←,
32,"Morrell, Digby",23y 192d,30 (15-1-14 51.67%),40 (1.33),←,
44,"Motlop, Shannon",24y 245d,53 (29-1-23 55.66%),31 (0.58),←,
20,"Petrie, Drew",20y 187d,23 (10-1-12 45.65%),16 (0.70),←,
17,"Porter, Mark",26y 191d,80 (41-1-38 51.88%),19 (0.24),25 (13-1-11 54.00%),6 (0.24)
3,"Rawlings, Brady",21y 314d,53 (33-0-20 62.26%),21 (0.40),←,
30,"Robbins, Ben",26y 114d,79 (39-3-37 51.27%),17 (0.22),27 (14-1-12 53.70%),3 (0.11)
26,"Rocca, Saverio",29y 151d,202 (91-3-108 45.79%),616 (3.05),46 (21-1-24 46.74%),102 (2.22)
7,"Simpson, Adam",27y 63d,163 (104-1-58 64.11%),51 (0.31),←,
9,"Sinclair, Jess",24y 237d,87 (30-1-56 35.06%),44 (0.51),37 (17-1-19 47.30%),18 (0.49)
10,"Stevens, Anthony",31y 292d,256 (156-1-99 61.13%),114 (0.45),←,
36,"Watt, Shannon",22y 145d,30 (15-1-14 51.67%),4 (0.13),←,
8,"Wells, Daniel",18y 76d,4 (2-1-1 62.50%),2 (0.50),←,
Totals,Totals,24y 261d,2037 (1114-26-897 54.69%),1650 (0.81),,
C,"Laidley, Dani",36y 24d,4 (2-1-1 62.50%),,←,
