Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",30y 14d,222 (86-2-134 39.19%),150 (0.68),←,
31,"Carey, Stefan",21y 63d,5 (2-1-2 50.00%),2 (0.40),←,
27,"Chapman, Wade",21y 85d,36 (14-1-21 40.28%),10 (0.28),←,
16,"Corcoran, Shannon",26y 35d,29 (17-0-12 58.62%),2 (0.07),1 (0-0-1 0.00%),
8,"Cresswell, Daryn",25y 311d,94 (29-1-64 31.38%),76 (0.81),←,
12,"Dyson, Kevin",29y 329d,93 (51-1-41 55.38%),26 (0.28),23 (16-1-6 71.74%),1 (0.04)
10,"Filandia, Peter",26y 319d,47 (19-1-27 41.49%),37 (0.79),34 (12-1-21 36.76%),23 (0.68)
29,"Garlick, Simon",21y 353d,43 (24-0-19 55.81%),26 (0.60),←,
9,"Grant, Shannon",19y 344d,36 (20-1-15 56.94%),20 (0.56),←,
14,"Kelly, Paul",27y 244d,138 (41-3-94 30.80%),83 (0.60),←,
3,"Lewis, Dale",27y 329d,113 (30-2-81 27.43%),121 (1.07),←,
38,"Licuria, Paul",19y 84d,1 (0-0-1 0.00%),,←,
34,"Luff, Troy",27y 127d,66 (26-2-38 40.91%),53 (0.80),←,
17,"Mooney, Jason",23y 297d,59 (16-0-43 27.12%),26 (0.44),←,
5,"OBrien, Craig",27y 26d,92 (47-2-43 52.17%),167 (1.82),19 (12-1-6 65.79%),35 (1.84)
19,"OLoughlin, Michael",20y 37d,37 (21-1-15 58.11%),34 (0.92),←,
24,"Orchard, Mark",20y 361d,13 (5-1-7 42.31%),4 (0.31),1 (0-0-1 0.00%),
1,"Roos, Paul",33y 275d,315 (135-1-179 43.02%),281 (0.89),46 (25-1-20 55.43%),11 (0.24)
7,"Seymour, Brad",20y 330d,41 (19-1-21 47.56%),1 (0.02),←,
15,"Stafford, Greg",22y 214d,40 (16-1-23 41.25%),7 (0.17),←,
32,"Wilson, Ben",20y 32d,3 (0-0-3 0.00%),,1 (0-0-1 0.00%),
Totals,Totals,24y 183d,1523 (618-22-883 40.58%),1126 (0.74),,
C,"Eade, Rodney",38y 359d,26 (18-1-7 71.15%),,←,
