North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",25y 38d,106 (51-1-54 48.58%),105 (0.99),←,
11,"Archer, Glenn",20y 101d,21 (11-0-10 52.38%),10 (0.48),←,
12,"Blakey, John",26y 344d,144 (58-0-86 40.28%),40 (0.28),9 (6-0-3 66.67%),2 (0.22)
18,"Carey, Wayne",22y 37d,73 (37-0-36 50.68%),161 (2.21),←,
23,"Clarkson, Alastair",25y 67d,70 (29-2-39 42.86%),55 (0.79),←,
27,"Crocker, Darren",26y 99d,109 (48-1-60 44.50%),69 (0.63),←,
28,"Dwyer, Anthony",23y 183d,22 (7-0-15 31.82%),22 (1.00),←,
6,"Fairley, Ian",28y 288d,154 (75-2-77 49.35%),145 (0.94),←,
29,"German, Peter",28y 151d,171 (83-3-85 49.42%),198 (1.16),←,
26,"Ishchenko, Alex",29y 74d,101 (41-0-60 40.59%),35 (0.35),29 (15-0-14 51.72%),10 (0.34)
7,"Laidley, Dani",26y 98d,65 (38-1-26 59.23%),12 (0.18),13 (9-0-4 69.23%),1 (0.08)
9,"Larkin, Matthew",28y 318d,169 (86-3-80 51.78%),143 (0.85),←,
35,"Longmire, John",22y 184d,103 (48-1-54 47.09%),325 (3.16),←,
20,"Mann, Peter",22y 299d,14 (3-0-11 21.43%),6 (0.43),←,
41,"McAdam, Adrian",22y 113d,9 (6-0-3 66.67%),46 (5.11),←,
22,"Roberts, Mark",28y 5d,103 (42-0-61 40.78%),56 (0.54),26 (16-0-10 61.54%),37 (1.42)
3,"Rock, Anthony",22y 277d,60 (31-0-29 51.67%),59 (0.98),←,
24,"Sholl, Craig",25y 185d,77 (40-0-37 51.95%),14 (0.18),←,
15,"Smith, Ross",28y 150d,164 (77-2-85 47.56%),33 (0.20),←,
10,"Stevens, Anthony",22y 1d,55 (28-0-27 50.91%),22 (0.40),←,
Totals,Totals,25y 96d,1790 (839-16-935 46.87%),1556 (0.87),,
C,"Pagan, Denis",45y 282d,13 (9-0-4 69.23%),,←,
