Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
33,"Barlow, Kris",27y 329d,41 (22-0-19 53.66%),23 (0.56),←,
10,"Bateman, Chance",19y 353d,5 (2-0-3 40.00%),1 (0.20),←,
22,"Bowyer, Glen",21y 163d,31 (20-0-11 64.52%),13 (0.42),←,
25,"Clarke, Tim",19y 68d,11 (8-0-3 72.73%),4 (0.36),←,
24,"Croad, Trent",21y 92d,71 (37-1-33 52.82%),69 (0.97),←,
19,"Dixon, Ben",23y 360d,82 (45-1-36 55.49%),118 (1.44),←,
34,"Graham, Mark",28y 88d,150 (69-2-79 46.67%),50 (0.33),←,
5,"Harford, Daniel",24y 82d,128 (60-1-67 47.27%),58 (0.45),←,
3,"Hay, Jonathan",21y 300d,71 (34-1-36 48.59%),9 (0.13),←,
8,"Johnson, Brett",19y 224d,11 (6-0-5 54.55%),1 (0.09),←,
37,"Lekkas, Angelo",24y 345d,97 (43-1-53 44.85%),32 (0.33),←,
28,"Lonie, Nathan",18y 97d,1 (0-0-1 0.00%),,←,
15,"Lord, Aaron",25y 323d,115 (59-2-54 52.17%),137 (1.19),83 (36-1-46 43.98%),118 (1.42)
7,"McCabe, Luke",24y 303d,105 (51-1-53 49.05%),8 (0.08),←,
1,"Nicholls, Bill",20y 158d,1 (0-0-1 0.00%),3 (3.00),←,
12,"OFarrell, Brett",23y 157d,16 (8-0-8 50.00%),13 (0.81),8 (2-0-6 25.00%),4 (0.50)
20,"Rawlings, Jade",23y 243d,58 (29-0-29 50.00%),21 (0.36),←,
32,"Rock, Anthony",30y 253d,219 (130-1-88 59.59%),155 (0.71),41 (22-1-18 54.88%),17 (0.41)
11,"Smith, Joel",24y 37d,103 (54-1-48 52.91%),69 (0.67),45 (25-1-19 56.67%),18 (0.40)
4,"Tallis, Rayden",26y,104 (49-0-55 47.12%),13 (0.13),←,
23,"Thompson, Nathan",23y 115d,53 (30-1-22 57.55%),77 (1.45),←,
30,"Woods, Tony",31y 342d,164 (74-2-88 45.73%),35 (0.21),133 (58-2-73 44.36%),25 (0.19)
Totals,Totals,23y 318d,1637 (830-15-792 50.70%),909 (0.56),,
C,"Schwab, Peter",40y 260d,35 (21-0-14 60.00%),,←,
