Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",9,2.0,2,11,,,,,,,,,1.0,,,,,,,,,,
25,"Athorn, Mark",14,4.0,5,19,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
21,"Bradley, Craig",11,3.0,14,25,,2.0,1.0,3.0,,,,,1.0,4.0,,,,,,,,,
20,"Brown, Fraser",14,3.0,6,20,2.0,,,2.0,,,,,2.0,2.0,,,,,,,,,
34,"De Iulio, Ron",12,1.0,7,19,2.0,1.0,,3.0,,,,,2.0,1.0,,,,,,,,,
35,"Dean, Peter",9,4.0,5,14,,,1.0,1.0,,,,,,1.0,,,,,,,,,
6,"Dorotich, Jon",8,3.0,2,10,,,,1.0,,,,,1.0,,,,,,,,,,
12,"Gleeson, Adrian",11,2.0,3,14,2.0,,,4.0,,,,,2.0,3.0,,,,,,,,,
13,"Hanna, Mil",10,2.0,5,15,,,,1.0,,,,,2.0,1.0,,,,,,,,,
28,"Kernahan, David",5,5.0,5,10,,,,,,,,,,,,,,,,,,,
4,"Kernahan, Stephen",11,6.0,6,17,2.0,3.0,,,,,,,,3.0,,,,,,,,,
44,"Madden, Justin",13,5.0,7,20,1.0,,12.0,,,,,,6.0,3.0,2.0,,,,,,,,
27,"OSullivan, Luke",13,4.0,5,18,1.0,2.0,,1.0,,,,,3.0,2.0,,,,,,,,,
18,"Parker, Brendan",4,2.0,1,5,,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,
7,"Ratten, Brett",6,3.0,8,14,,,,,,,,,1.0,2.0,,,,,,,,,
50,"Robertson, Ben",2,,4,6,,,,2.0,,,,,,1.0,,,,,,,,,
14,"Sexton, Michael",4,2.0,1,5,,,,,,,,,,1.0,,,,,,,,,
11,"Spalding, Earl",9,4.0,4,13,1.0,2.0,1.0,,,,,,,4.0,,,,,,,,,
38,"Welsh, Rohan",8,7.0,5,13,4.0,4.0,,5.0,,,,,,1.0,,,,,,,,,
2,"Williams, Greg",22,6.0,19,41,,1.0,,1.0,,,,,3.0,,3.0,,,,,,,,
Totals,Totals,195,68.0,114,309,15.0,18.0,16.0,27.0,,,,,26.0,31.0,5.0,,,,,,,,
Opposition,Opposition,198,64.0,84,282,15.0,11.0,14.0,31.0,,,,,31.0,26.0,1.0,,,,,,,,
