St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",26y 109d,134 (62-1-71 46.64%),28 (0.21),←,
14,"Ball, Luke",22y 106d,86 (53-0-33 61.63%),43 (0.50),←,
16,"Clarke, Raphael",20y 349d,22 (14-0-8 63.64%),3 (0.14),←,
3,"Clarke, Xavier",22y 345d,79 (41-1-37 52.53%),33 (0.42),←,
26,"Dal Santo, Nick",22y 198d,98 (54-1-43 55.61%),51 (0.52),←,
6,"Fisher, Leigh",22y 142d,25 (19-0-6 76.00%),3 (0.12),←,
25,"Fisher, Sam",24y 60d,51 (33-0-18 64.71%),4 (0.08),←,
9,"Gehrig, Fraser",30y 189d,235 (124-1-110 52.98%),481 (2.05),120 (61-0-59 50.83%),322 (2.68)
18,"Goddard, Brendon",21y 111d,83 (51-0-32 61.45%),26 (0.31),←,
15,"Gram, Jason",22y 134d,32 (18-0-14 56.25%),10 (0.31),30 (17-0-13 56.67%),10 (0.33)
2,"Hamill, Aaron",29y 19d,190 (94-0-96 49.47%),239 (1.26),98 (45-0-53 45.92%),125 (1.28)
35,"Harvey, Robert",35y 18d,340 (169-3-168 50.15%),204 (0.60),←,
8,"Hudghton, Max",30y 6d,194 (87-2-105 45.36%),14 (0.07),←,
23,"Koschitzke, Justin",23y 353d,78 (39-0-39 50.00%),67 (0.86),←,
44,"Milne, Stephen",26y 184d,119 (56-1-62 47.48%),239 (2.01),←,
11,"Montagna, Leigh",22y 310d,52 (32-0-20 61.54%),39 (0.75),←,
1,"Peckett, Justin",33y 338d,252 (114-2-136 45.63%),50 (0.20),←,
17,"Powell, Stephen",30y 1d,142 (89-1-52 63.03%),94 (0.66),68 (43-0-25 63.24%),30 (0.44)
12,"Riewoldt, Nick",23y 326d,114 (56-1-57 49.56%),213 (1.87),←,
29,"Rix, Michael",25y 243d,11 (8-0-3 72.73%),1 (0.09),←,
4,"Thompson, Andrew",33y 322d,211 (97-2-112 46.45%),93 (0.44),←,
13,"Voss, Brett",28y 198d,159 (79-2-78 50.31%),59 (0.37),124 (60-1-63 48.79%),48 (0.39)
Totals,Totals,26y 118d,2707 (1389-18-1300 51.31%),1994 (0.74),,
C,"Thomas, Grant",48y 206d,123 (63-1-59 51.63%),,←,
