St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
14,"Bardsley, Kristian",23y 256d,43 (18-1-24 43.02%),20 (0.47),38 (16-1-21 43.42%),16 (0.42)
27,"Beveridge, Luke",25y 277d,80 (46-1-33 58.13%),79 (0.99),7 (3-0-4 42.86%),9 (1.29)
21,"Bourke, Darren",26y 62d,32 (12-0-20 37.50%),9 (0.28),←,
2,"Brown, Tony",18y 364d,20 (8-0-12 40.00%),10 (0.50),←,
3,"Burke, Nathan",26y 110d,189 (80-2-107 42.86%),66 (0.35),←,
30,"Coghlan, Glen",21y 302d,17 (6-0-11 35.29%),7 (0.41),←,
34,"Daniels, Jayson",25y 97d,141 (42-1-98 30.14%),24 (0.17),83 (29-1-53 35.54%),20 (0.24)
10,"Everitt, Peter",22y 23d,55 (23-1-31 42.73%),81 (1.47),←,
25,"Hall, Barry",19y 108d,1 (0-0-1 0.00%),1 (1.00),←,
35,"Harvey, Robert",24y 279d,142 (68-2-72 48.59%),83 (0.58),←,
29,"Jones, Austinn",19y 241d,28 (10-0-18 35.71%),19 (0.68),←,
17,"Keogh, Rod",25y 62d,62 (29-0-33 46.77%),22 (0.35),40 (17-0-23 42.50%),14 (0.35)
23,"Loewe, Stewart",28y 3d,200 (85-1-114 42.75%),375 (1.88),←,
16,"Neill, Robert",22y 142d,30 (7-0-23 23.33%),13 (0.43),9 (4-0-5 44.44%),4 (0.44)
1,"Peckett, Justin",23y 234d,62 (24-1-37 39.52%),1 (0.02),←,
31,"Shanahan, Jamie",28y 172d,87 (41-1-45 47.70%),,←,
13,"Sierakowski, David",21y 149d,30 (11-1-18 38.33%),3 (0.10),←,
4,"Smith, Joel",19y 23d,29 (12-0-17 41.38%),14 (0.48),←,
32,"Traianidis, Jason",21y 201d,8 (3-0-5 37.50%),7 (0.88),←,
9,"Vidovic, Lazar",31y 55d,64 (32-1-31 50.78%),12 (0.19),←,
20,"Young, Matthew",23y 252d,27 (13-0-14 48.15%),8 (0.30),6 (4-0-2 66.67%),2 (0.33)
Totals,Totals,23y 267d,1347 (570-13-764 42.32%),854 (0.63),,
C,"Alves, Stan",50y 4d,53 (19-1-33 36.79%),,←,
