Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",19y 134d,24 (5-0-19 20.83%),4 (0.17),←,
4,"Bastinac, Ryan",24y 306d,126 (68-0-58 53.97%),68 (0.54),5 (1-0-4 20.00%),2 (0.40)
17,"Beams, Claye",24y 235d,41 (12-0-29 29.27%),22 (0.54),←,
7,"Bell, Tom",24y 315d,56 (19-1-36 34.82%),41 (0.73),5 (1-0-4 20.00%),5 (1.00)
8,"Bewick, Rohan",26y 196d,83 (28-0-55 33.73%),59 (0.71),←,
3,"Christensen, Allen",24y 340d,92 (54-0-38 58.70%),79 (0.86),27 (5-0-22 18.52%),23 (0.85)
26,"Cutler, Tom",21y 63d,23 (6-0-17 26.09%),5 (0.22),←,
24,"Dawson, Liam",20y 91d,12 (3-0-9 25.00%),1 (0.08),←,
27,"Gardiner, Darcy",20y 214d,30 (9-0-21 30.00%),3 (0.10),←,
6,"Green, Josh",23y 243d,74 (28-0-46 37.84%),101 (1.36),←,
11,"Hanley, Pearce",27y 160d,112 (36-0-76 32.14%),48 (0.43),←,
2,"Harwood, Ryan",24y 260d,64 (24-0-40 37.50%),6 (0.09),←,
35,"Lester, Ryan",23y 241d,66 (24-0-42 36.36%),23 (0.35),←,
12,"Martin, Stefan",29y 158d,99 (25-1-73 25.76%),35 (0.35),42 (11-0-31 26.19%),12 (0.29)
21,"Merrett, Daniel",31y 133d,185 (77-3-105 42.43%),69 (0.37),←,
10,"Rich, Daniel",25y 321d,126 (45-1-80 36.11%),79 (0.63),←,
5,"Robinson, Mitch",26y 321d,125 (56-1-68 45.20%),68 (0.54),25 (5-0-20 20.00%),10 (0.40)
38,"Rockliff, Tom",26y 61d,120 (39-0-81 32.50%),60 (0.50),←,
23,"Schache, Josh",18y 246d,5 (1-0-4 20.00%),4 (0.80),←,
28,"Taylor, Lewis",21y 66d,49 (12-0-37 24.49%),36 (0.73),←,
14,"Walker, Josh",23y 163d,38 (20-1-17 53.95%),39 (1.03),5 (1-0-4 20.00%),4 (0.80)
15,"Zorko, Dayne",27y 74d,85 (30-0-55 35.29%),83 (0.98),←,
Totals,Totals,24y 148d,1635 (621-8-1006 37.98%),933 (0.57),,
C,"Leppitsch, Justin",40y 205d,49 (12-0-37 24.49%),,←,
