Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",29y 271d,136 (72-1-63 53.31%),491 (3.61),130 (67-1-62 51.92%),481 (3.70)
3,"Bairstow, Mark",27y 340d,77 (44-1-32 57.79%),93 (1.21),←,
27,"Bews, Andrew",26y 345d,159 (76-1-82 48.11%),120 (0.75),←,
30,"Bourke, Damian",26y 161d,90 (50-1-39 56.11%),11 (0.12),←,
16,"Brownless, Bill",24y 152d,96 (48-1-47 50.52%),208 (2.17),←,
7,"Couch, Paul",26y 345d,129 (69-0-60 53.49%),102 (0.79),←,
28,"Darcy, Tim",27y 165d,113 (55-0-58 48.67%),30 (0.27),←,
33,"Forssman, Darren",20y 288d,9 (5-0-4 55.56%),4 (0.44),←,
29,"Hinkley, Ken",24y 272d,40 (18-0-22 45.00%),51 (1.27),29 (14-0-15 48.28%),30 (1.03)
32,"Hocking, Garry",22y 264d,69 (38-1-30 55.80%),61 (0.88),←,
1,"Hocking, Steve",26y 162d,133 (67-0-66 50.38%),8 (0.06),←,
21,"Mansfield, Michael",19y 325d,13 (6-0-7 46.15%),14 (1.08),←,
43,"Merriman, Russell",23y 84d,6 (5-0-1 83.33%),13 (2.17),←,
22,"Neeld, Mark",19y 351d,19 (10-0-9 52.63%),8 (0.42),←,
24,"Poole, Trevor",27y 67d,120 (39-0-81 32.50%),75 (0.63),21 (9-0-12 42.86%),19 (0.90)
20,"Rogers, Andrew",26y 318d,55 (33-0-22 60.00%),3 (0.05),47 (28-0-19 59.57%),2 (0.04)
23,"Schulze, Michael",28y 242d,89 (48-1-40 54.49%),12 (0.13),←,
37,"Simpson, Sean",21y 74d,17 (9-0-8 52.94%),6 (0.35),10 (8-0-2 80.00%),5 (0.50)
26,"Stoneham, Barry",23y 140d,98 (52-1-45 53.57%),80 (0.82),←,
45,"Wills, Andrew",19y 177d,8 (5-0-3 62.50%),3 (0.38),←,
Totals,Totals,24y 264d,1476 (749-8-719 50.75%),1393 (0.94),,
C,"Blight, Malcolm",41y 133d,77 (41-0-36 53.25%),,61 (35-0-26 57.38%),
