Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",27y 63d,206 (127-2-77 62.14%),277 (1.34),14 (3-0-11 21.43%),15 (1.07)
37,"Bennell, Harley",18y 287d,7 (2-0-5 28.57%),3 (0.43),←,
44,"Bock, Nathan",28y 118d,127 (63-0-64 49.61%),58 (0.46),14 (3-0-11 21.43%),1 (0.07)
3,"Brennan, Jared",26y 353d,134 (58-3-73 44.40%),85 (0.63),15 (3-0-12 20.00%),10 (0.67)
30,"Brown, Campbell",27y 322d,170 (76-1-93 45.00%),64 (0.38),11 (1-0-10 9.09%),
23,"Dixon, Charlie",20y 296d,9 (2-0-7 22.22%),6 (0.67),←,
17,"Fraser, Josh",29y 192d,210 (112-1-97 53.57%),164 (0.78),10 (2-0-8 20.00%),8 (0.80)
5,"Harbrow, Jarrod",22y 363d,85 (43-1-41 51.18%),21 (0.25),15 (3-0-12 20.00%),
36,"Iles, Sam",24y 27d,19 (7-0-12 36.84%),7 (0.37),12 (3-0-9 25.00%),7 (0.58)
13,"Jolly, Hayden",19y 103d,4 (1-0-3 25.00%),,←,
33,"Liddy, Rex",19y 195d,3 (1-0-2 33.33%),,←,
46,"Lynch, Tom",18y 258d,9 (2-0-7 22.22%),14 (1.56),←,
18,"McKenzie, Trent",19y 104d,14 (3-0-11 21.43%),8 (0.57),←,
41,"Prestia, Dion",18y 277d,11 (1-0-10 9.09%),1 (0.09),←,
35,"Rischitelli, Michael",25y 189d,125 (52-3-70 42.80%),52 (0.42),14 (3-0-11 21.43%),5 (0.36)
26,"Shaw, Matt",19y 161d,9 (2-0-7 22.22%),3 (0.33),←,
2,"Smith, Zac",21y 144d,14 (3-0-11 21.43%),10 (0.71),←,
25,"Stanley, Danny",23y 148d,20 (4-0-16 20.00%),13 (0.65),15 (3-0-12 20.00%),13 (0.87)
24,"Swallow, David",18y 239d,14 (3-0-11 21.43%),9 (0.64),←,
16,"Thompson, Rory",20y 126d,2 (1-0-1 50.00%),,←,
20,"Toy, Josh",19y 89d,6 (3-0-3 50.00%),1 (0.17),←,
38,"Wilkinson, Joel",19y 229d,4 (1-0-3 25.00%),1 (0.25),←,
Totals,Totals,22y 95d,1202 (567-11-624 47.17%),797 (0.66),,
C,"McKenna, Guy",42y 66d,15 (3-0-12 20.00%),,←,
