Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",14,4,12,26,1,,,6.0,1.0,6.0,7.0,4.0,1.0,1.0,,11.0,17.0,,,,1.0,,82.0
11,"Blair, Jarryd",1,,7,8,,,,7.0,,,1.0,2.0,,2.0,,3.0,6.0,,,,,,83.0
25,"Crisp, Jack",13,6,20,33,,,,6.0,,1.0,4.0,5.0,,,,12.0,22.0,,,3.0,1.0,,92.0
2,"de Goey, Jordan",12,2,8,20,4,2.0,,3.0,,4.0,1.0,2.0,3.0,1.0,3.0,11.0,9.0,1.0,2.0,,,1.0,86.0
15,"Dunn, Lynden",11,2,1,12,,,,,3.0,2.0,,2.0,1.0,1.0,,2.0,8.0,,,6.0,1.0,,91.0
5,"Elliott, Jamie",7,4,3,10,3,,,3.0,,2.0,,3.0,1.0,1.0,,3.0,7.0,,1.0,1.0,,,82.0
1,"Fasolo, Alex",11,4,3,14,1,2.0,,2.0,,5.0,,2.0,3.0,,,4.0,11.0,,1.0,,,,85.0
6,"Goldsack, Tyson",4,3,9,13,,,,4.0,2.0,,,1.0,1.0,,,5.0,7.0,,,6.0,,,91.0
19,"Greenwood, Levi",10,1,6,16,1,1.0,,1.0,2.0,1.0,2.0,3.0,2.0,1.0,,8.0,7.0,1.0,1.0,2.0,,1.0,91.0
4,"Grundy, Brodie",10,3,9,19,,,42.0,7.0,2.0,2.0,2.0,4.0,3.0,1.0,,8.0,9.0,1.0,,1.0,,,91.0
32,"Hoskin-Elliott, Will",7,3,17,24,1,1.0,,4.0,1.0,1.0,2.0,,,,,13.0,11.0,1.0,1.0,3.0,,2.0,91.0
38,"Howe, Jeremy",21,9,5,26,,1.0,,,8.0,5.0,,5.0,,,,8.0,17.0,2.0,,7.0,,,95.0
8,"Langdon, Tom",13,6,5,18,,,,,3.0,3.0,,1.0,,,,6.0,12.0,,,5.0,,,90.0
37,"Maynard, Brayden",9,2,4,13,,,,3.0,1.0,2.0,,3.0,1.0,1.0,,5.0,8.0,,,4.0,,,85.0
30,"Moore, Darcy",2,2,1,3,,,,,1.0,1.0,2.0,,,,,2.0,2.0,,,1.0,,,22.0
20,"Reid, Ben",9,5,3,12,2,2.0,4.0,,,2.0,,1.0,2.0,,,4.0,8.0,,4.0,1.0,,1.0,94.0
22,"Sidebottom, Steele",8,2,12,20,,,,5.0,,4.0,1.0,3.0,3.0,2.0,,11.0,9.0,,,1.0,,,87.0
24,"Thomas, Josh",7,4,5,12,,1.0,,1.0,1.0,5.0,3.0,1.0,1.0,1.0,,4.0,9.0,,,1.0,1.0,1.0,87.0
7,"Treloar, Adam",18,2,17,35,,1.0,,6.0,2.0,3.0,6.0,4.0,1.0,2.0,1.0,12.0,22.0,,,,5.0,,84.0
18,"Varcoe, Travis",5,5,6,11,,,,3.0,1.0,1.0,,1.0,1.0,,,1.0,11.0,,,1.0,,,40.0
3,"Wells, Daniel",7,7,9,16,,,,2.0,1.0,3.0,2.0,,,,,3.0,13.0,,1.0,1.0,,1.0,77.0
33,"Wills, Rupert",7,2,8,15,,1.0,,5.0,,3.0,4.0,3.0,,,,5.0,10.0,,,,,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,78,170,376,13,15.0,46.0,68.0,29.0,56.0,37.0,50.0,24.0,14.0,4.0,141.0,235.0,6.0,11.0,44.0,9.0,7.0,
Opposition,Opposition,212,117,136,348,13,7.0,31.0,61.0,39.0,45.0,29.0,54.0,14.0,24.0,2.0,116.0,226.0,11.0,16.0,50.0,5.0,11.0,
