Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 248d,157 (89-2-66 57.32%),94 (0.60),112 (81-2-29 73.21%),70 (0.63)
31,"Andrews, Harris",28y 185d,226 (115-2-109 51.33%),11 (0.05),←,
43,"Answerth, Noah",25y 312d,85 (59-1-25 70.00%),3 (0.04),←,
10,"Ashcroft, Levi",18y 178d,14 (9-1-4 67.86%),5 (0.36),←,
8,"Ashcroft, Will",21y 39d,45 (33-1-11 74.44%),15 (0.33),←,
33,"Bailey, Zac",25y 264d,154 (103-1-50 67.21%),163 (1.06),←,
7,"Berry, Jarrod",27y 129d,173 (102-2-69 59.54%),68 (0.39),←,
23,"Cameron, Charlie",30y 344d,241 (155-3-83 64.94%),418 (1.73),168 (108-2-58 64.88%),331 (1.97)
14,"Day, Sam",32y 281d,163 (52-2-109 32.52%),120 (0.74),8 (6-0-2 75.00%),3 (0.38)
5,"Dunkley, Josh",28y 156d,181 (110-2-69 61.33%),76 (0.42),65 (45-2-18 70.77%),11 (0.17)
3,"Fletcher, Jaspa",21y 110d,55 (38-2-15 70.91%),18 (0.33),←,
32,"Fort, Darcy",31y 312d,44 (29-1-14 67.05%),18 (0.41),36 (24-1-11 68.06%),12 (0.33)
30,"Hipwood, Eric",27y 274d,191 (108-2-81 57.07%),283 (1.48),←,
35,"Lester, Ryan",32y 292d,221 (108-2-111 49.32%),47 (0.21),←,
1,"Lohmann, Kai",22y 39d,44 (30-2-12 70.45%),41 (0.93),←,
6,"McCluggage, Hugh",27y 103d,196 (115-2-79 59.18%),122 (0.62),←,
13,"Morris, Logan",20y 35d,32 (23-2-7 75.00%),49 (1.53),←,
9,"Neale, Lachie",32y 21d,286 (167-2-117 58.74%),133 (0.47),151 (102-2-47 68.21%),66 (0.44)
40,"Payne, Jack",25y 242d,81 (52-2-27 65.43%),2 (0.02),←,
16,"Rayner, Cam",25y 236d,154 (96-2-56 62.99%),149 (0.97),←,
37,"Starcevich, Brandon",25y 325d,120 (82-0-38 68.33%),8 (0.07),←,
44,"Wilmot, Darcy",21y 165d,70 (48-2-20 70.00%),8 (0.11),←,
15,"Zorko, Dayne",36y 125d,291 (143-2-146 49.48%),236 (0.81),←,
Totals,Totals,26y 303d,3224 (1866-40-1318 57.88%),2087 (0.65),,
C,"Fagan, Chris",63y 356d,203 (119-2-82 59.11%),,←,
