Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Boyd, Jordan",10,2,3,13,,,,,3.0,4.0,1.0,1.0,1.0,1.0,,5.0,6.0,,,3.0,,,74.0
16,"Carroll, Jack",10,3,8,18,,,,,1.0,2.0,3.0,2.0,,,,8.0,10.0,,,,,1.0,66.0
5,"Cerra, Adam",17,4,10,27,,,,7.0,,10.0,6.0,5.0,1.0,2.0,,9.0,18.0,,,1.0,,1.0,82.0
46 ↑,"Cottrell, Matthew",8,3,3,11,,,,1.0,,5.0,1.0,2.0,3.0,,,3.0,8.0,,,,,1.0,49.0
9,"Cripps, Patrick",9,5,26,35,2,,1.0,7.0,,6.0,10.0,9.0,4.0,3.0,3.0,19.0,16.0,,,,2.0,2.0,80.0
30,"Curnow, Charlie",20,10,1,21,6,3.0,,2.0,,7.0,,3.0,2.0,1.0,2.0,12.0,9.0,4.0,5.0,1.0,,,94.0
12,"De Koning, Tom",8,1,3,11,,,17.0,1.0,,5.0,4.0,3.0,4.0,2.0,,7.0,5.0,1.0,,6.0,,1.0,79.0
15,"Docherty, Sam",18,10,12,30,,,,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,9.0,20.0,,,2.0,1.0,,89.0
19,"Durdin, Corey",4,2,5,9,,,,4.0,1.0,3.0,1.0,,,,,4.0,5.0,,,3.0,,1.0,69.0
25,"Fisher, Zac",13,8,10,23,2,2.0,,1.0,2.0,3.0,2.0,1.0,,,,6.0,16.0,,1.0,2.0,,,76.0
7,"Kennedy, Matthew",16,4,7,23,1,1.0,,2.0,,7.0,2.0,,2.0,,,6.0,17.0,,1.0,,1.0,,72.0
21 ↓,"Martin, Jack",1,1,1,2,,1.0,,2.0,,,,,,,,2.0,,1.0,1.0,,,,32.0
10,"McKay, Harry",7,,2,9,3,2.0,1.0,,,2.0,2.0,3.0,5.0,1.0,,8.0,2.0,,,1.0,,,87.0
24,"Newman, Nic",13,9,8,21,,,,1.0,3.0,1.0,,4.0,,2.0,,3.0,17.0,,,4.0,,1.0,85.0
32,"Newnes, Jack",8,2,6,14,1,1.0,,2.0,2.0,,1.0,1.0,,,,2.0,11.0,,,1.0,,,82.0
4,"OBrien, Lochie",12,7,5,17,,2.0,,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,2.0,15.0,1.0,1.0,2.0,,1.0,88.0
44,"Owies, Matthew",3,1,4,7,,1.0,,5.0,,1.0,,1.0,1.0,1.0,,4.0,4.0,,1.0,1.0,,,79.0
42,"Saad, Adam",9,4,5,14,,,,1.0,3.0,3.0,1.0,2.0,,1.0,,2.0,12.0,,,2.0,5.0,,76.0
1,"Silvagni, Jack",9,7,4,13,2,,,2.0,1.0,3.0,2.0,2.0,1.0,1.0,,6.0,8.0,,1.0,2.0,,,76.0
18,"Walsh, Sam",12,7,14,26,,,,4.0,3.0,5.0,1.0,5.0,,1.0,,8.0,20.0,,,,,1.0,88.0
23,"Weitering, Jacob",12,7,2,14,,,3.0,2.0,6.0,,1.0,3.0,1.0,1.0,,7.0,5.0,2.0,,5.0,,,100.0
6,"Williams, Zac",13,7,3,16,,,,1.0,2.0,1.0,1.0,2.0,,2.0,,7.0,9.0,1.0,,3.0,1.0,1.0,76.0
33,"Young, Lewis",11,10,3,14,,,,1.0,4.0,,,3.0,,3.0,,3.0,10.0,2.0,,6.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,243,114,145,388,17,14.0,22.0,49.0,36.0,74.0,42.0,59.0,29.0,24.0,6.0,142.0,243.0,12.0,11.0,45.0,10.0,11.0,
Opposition,Opposition,218,93,145,363,10,8.0,46.0,56.0,57.0,49.0,31.0,72.0,24.0,29.0,,128.0,232.0,5.0,6.0,50.0,3.0,7.0,
