Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",17,5,8,25,,,,,5.0,6.0,1.0,1.0,,,,10.0,16.0,,,2.0,4.0,,
10,"Ashcroft, Marcus",10,2,4,14,1,1.0,,4.0,,5.0,2.0,1.0,1.0,1.0,,3.0,12.0,1.0,,1.0,1.0,,
36,"Bradshaw, Daniel",13,10,1,14,5,2.0,,2.0,,2.0,,1.0,,1.0,2.0,7.0,6.0,5.0,7.0,,,,
16,"Brown, Jonathan",4,1,2,6,,,,,,2.0,,,1.0,,,1.0,4.0,,,,,,
32,"Hart, Shaun",9,8,9,18,,1.0,,,,3.0,1.0,,,,,3.0,16.0,,1.0,2.0,,,
19,"Headland, Des",6,2,1,7,1,1.0,,1.0,,,,,,1.0,,2.0,4.0,1.0,,,,,
2,"Johnson, Chris",6,4,8,14,,,,2.0,2.0,1.0,,,,,,1.0,13.0,,,,1.0,,
45,"Knobel, Trent",,,1,1,,,6.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,
18,"Lambert, Craig",12,2,13,25,,,,4.0,2.0,8.0,4.0,2.0,2.0,2.0,,11.0,15.0,,,2.0,,,
44,"Lappin, Nigel",16,9,5,21,2,1.0,,1.0,,6.0,2.0,1.0,,1.0,1.0,3.0,21.0,,1.0,3.0,3.0,,
15,"Lawrence, Steven",4,2,9,13,,1.0,,1.0,3.0,1.0,,1.0,1.0,,,9.0,5.0,1.0,1.0,5.0,,,
23,"Leppitsch, Justin",9,3,5,14,,,,,2.0,,,1.0,,1.0,,3.0,10.0,1.0,,3.0,,,
11,"Lynch, Alastair",3,3,1,4,2,1.0,,2.0,,,,1.0,,,,3.0,1.0,2.0,3.0,,,,
43,"McDonald, Beau",8,5,3,11,1,,28.0,4.0,,4.0,2.0,2.0,1.0,2.0,,3.0,7.0,1.0,1.0,1.0,,,
25,"McKinnon, Martin",11,6,8,19,3,4.0,,2.0,1.0,5.0,2.0,3.0,1.0,1.0,,9.0,10.0,1.0,1.0,3.0,,,
4,"McRae, Craig",13,4,8,21,2,1.0,,,1.0,4.0,2.0,3.0,1.0,,,6.0,15.0,,2.0,,4.0,,
7,"Molloy, Jarrod",10,6,8,18,,,,,6.0,1.0,,1.0,,1.0,,6.0,10.0,1.0,,1.0,4.0,,
8,"Notting, Tim",13,8,14,27,1,,,4.0,2.0,9.0,,,1.0,,,11.0,16.0,2.0,1.0,5.0,,,
6,"Power, Luke",9,6,6,15,1,1.0,1.0,5.0,,6.0,1.0,2.0,2.0,,,8.0,8.0,,2.0,,,,
28,"Robbins, Ben",8,1,4,12,1,1.0,,3.0,,3.0,5.0,,1.0,1.0,,8.0,4.0,,,,,,
22,"Scott, Chris",13,8,13,26,,,,5.0,7.0,1.0,,2.0,,1.0,,7.0,18.0,2.0,1.0,1.0,1.0,,
3,"Voss, Michael",14,5,14,28,,1.0,,6.0,2.0,7.0,2.0,1.0,,,3.0,9.0,20.0,,,,3.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,100,145,353,20,18.0,35.0,47.0,33.0,74.0,24.0,24.0,12.0,13.0,6.0,124.0,231.0,18.0,21.0,30.0,21.0,,
Opposition,Opposition,210,100,100,310,11,15.0,21.0,15.0,49.0,49.0,40.0,25.0,13.0,12.0,,127.0,187.0,11.0,14.0,18.0,17.0,,
