Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",31y 324d,183 (103-1-79 56.56%),706 (3.86),177 (98-1-78 55.65%),696 (3.93)
3,"Bairstow, Mark",30y 28d,126 (76-1-49 60.71%),156 (1.24),←,
6,"Barnes, John",24y 81d,42 (22-1-19 53.57%),21 (0.50),30 (16-0-14 53.33%),9 (0.30)
27,"Bews, Andrew",29y 33d,206 (109-1-96 53.16%),132 (0.64),←,
16,"Brownless, Bill",26y 205d,137 (75-1-61 55.11%),335 (2.45),←,
40,"Brown, Paul",24y 107d,46 (30-0-16 65.22%),52 (1.13),←,
35,"Colbert, Leigh",18y 75d,6 (5-0-1 83.33%),1 (0.17),←,
7,"Couch, Paul",29y 33d,183 (104-0-79 56.83%),153 (0.84),←,
28,"Darcy, Tim",29y 218d,154 (82-0-72 53.25%),65 (0.42),←,
33,"Forssman, Darren",22y 341d,34 (23-0-11 67.65%),24 (0.71),←,
36,"Graham, Ben",19y 292d,1 (1-0-0 100.00%),,←,
29,"Hinkley, Ken",26y 325d,92 (52-0-40 56.52%),64 (0.70),81 (48-0-33 59.26%),43 (0.53)
32,"Hocking, Garry",24y 317d,119 (68-1-50 57.56%),118 (0.99),←,
1,"Hocking, Steve",28y 215d,176 (95-0-81 53.98%),10 (0.06),←,
17,"McGrath, Tim",22y 318d,52 (33-0-19 63.46%),,45 (29-0-16 64.44%),
24,"Poole, Trevor",29y 120d,152 (63-0-89 41.45%),90 (0.59),53 (33-0-20 62.26%),34 (0.64)
15,"Riccardi, Peter",20y 247d,36 (24-0-12 66.67%),28 (0.78),←,
8,"Scott, Robert",24y 173d,122 (69-1-52 56.97%),159 (1.30),←,
26,"Stoneham, Barry",25y 193d,145 (84-1-60 58.28%),140 (0.97),←,
11,"Tudor, Leigh",23y 330d,20 (10-0-10 50.00%),15 (0.75),12 (7-0-5 58.33%),9 (0.75)
Totals,Totals,25y 235d,2032 (1128-8-896 55.51%),2269 (1.12),,
C,"Blight, Malcolm",43y 186d,134 (78-0-56 58.21%),,118 (72-0-46 61.02%),
