Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",10,3,14,24,,2.0,,5.0,3.0,2.0,9.0,2.0,2.0,,,13.0,13.0,,1.0,4.0,,,82.0
29,"Bramble, Lachlan",10,4,5,15,,,,3.0,3.0,3.0,1.0,2.0,,,,4.0,10.0,1.0,,2.0,,,82.0
36,"Cleary, Luke",8,1,2,10,,,,3.0,5.0,,1.0,2.0,1.0,2.0,,3.0,9.0,,,4.0,,,80.0
31,"Dale, Bailey",22,6,8,30,,,,3.0,11.0,,,2.0,,,,7.0,13.0,,,1.0,1.0,,83.0
42,"Davidson, Sam",3,1,5,8,,,,3.0,,2.0,1.0,2.0,,1.0,,4.0,4.0,,,1.0,,,74.0
26 ↑,"Dolan, Josh",1,,4,5,,,,1.0,,,,1.0,,,,1.0,4.0,,,,,,27.0
44,"English, Tim",13,5,7,20,,2.0,31.0,9.0,2.0,4.0,7.0,4.0,2.0,,,13.0,8.0,1.0,1.0,6.0,,,84.0
27,"Freijah, Joel",11,3,9,20,,,,3.0,6.0,2.0,2.0,2.0,,,,10.0,10.0,1.0,,2.0,2.0,,85.0
43,"Gardner, Ryan",4,1,1,5,,,,2.0,2.0,,,1.0,1.0,,,2.0,3.0,1.0,,5.0,,,95.0
22,"Harmes, James",7,3,11,18,1,1.0,,2.0,1.0,3.0,1.0,2.0,,,,8.0,10.0,,2.0,,1.0,,77.0
8,"Kennedy, Matthew",17,6,12,29,1,,,8.0,1.0,3.0,4.0,3.0,1.0,,,6.0,19.0,,2.0,,,,82.0
24,"Khamis, Buku",4,3,3,7,1,,,4.0,,,,2.0,,2.0,,3.0,4.0,,2.0,1.0,,1.0,77.0
21,"Liberatore, Tom",5,2,9,14,,,,6.0,2.0,,3.0,,,,,7.0,8.0,,,1.0,,,81.0
7,"Lobb, Rory",10,8,5,15,1,2.0,5.0,3.0,2.0,,,1.0,2.0,,,10.0,5.0,4.0,2.0,3.0,,,100.0
30 ↓,"McNeil, Lachlan",2,,2,4,,,,,,1.0,,2.0,2.0,1.0,,5.0,3.0,,,1.0,,1.0,46.0
33,"Naughton, Aaron",8,5,1,9,,,,1.0,,2.0,,3.0,,,,2.0,7.0,1.0,,3.0,,1.0,84.0
18,"ODonnell, James",8,5,5,13,,,,3.0,4.0,1.0,,2.0,2.0,1.0,,6.0,6.0,2.0,,7.0,,,96.0
20,"Richards, Ed",13,1,12,25,1,,,7.0,2.0,6.0,5.0,1.0,,1.0,,6.0,17.0,,,2.0,,1.0,84.0
9,"Sanders, Ryley",3,2,14,17,,1.0,,2.0,1.0,3.0,1.0,,1.0,,,6.0,10.0,,,,,2.0,77.0
1,"Treloar, Adam",9,3,11,20,,,,1.0,1.0,3.0,4.0,2.0,1.0,1.0,,9.0,10.0,,,,,,67.0
23,"Vandermeer, Laitham",4,2,7,11,2,,,2.0,,1.0,,4.0,,1.0,,4.0,7.0,1.0,,,,,75.0
14,"West, Rhylee",5,1,6,11,,1.0,,2.0,,3.0,,7.0,,1.0,,5.0,7.0,,,,,1.0,79.0
34,"Williams, Bailey",9,4,9,18,1,,,3.0,,4.0,1.0,3.0,,,,5.0,13.0,,,1.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,69,162,348,8,11.0,36.0,76.0,46.0,43.0,40.0,50.0,15.0,11.0,,139.0,200.0,12.0,10.0,44.0,4.0,7.0,
Opposition,Opposition,217,87,157,374,12,9.0,51.0,82.0,35.0,58.0,34.0,57.0,11.0,15.0,6.0,143.0,224.0,15.0,13.0,58.0,9.0,7.0,
