Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",11,3.0,4,15,1.0,1.0,,2,,4.0,2.0,2.0,,,,9,6.0,,,2.0,2.0,,85.0
21,"Barlow, Michael",14,3.0,11,25,,1.0,,7,5.0,1.0,3.0,4.0,1.0,,,10,16.0,,,,,1.0,84.0
6,"Broughton, Greg",11,2.0,10,21,,,,5,2.0,,2.0,3.0,,1.0,,8,12.0,,,1.0,,,91.0
30,"Clarke, Zac",6,3.0,5,11,1.0,1.0,5.0,3,1.0,1.0,2.0,2.0,,,,7,4.0,1.0,,2.0,,,82.0
44,"Crichton, Jesse",5,4.0,5,10,,,,2,,,1.0,1.0,1.0,,,5,5.0,,,2.0,1.0,,76.0
15,"Crowley, Ryan",4,,1,5,,,,2,1.0,,1.0,6.0,1.0,3.0,,4,1.0,,,1.0,,,86.0
3,"Dawson, Zac",2,1.0,2,4,1.0,,,2,2.0,,,3.0,1.0,3.0,,3,1.0,,1.0,10.0,,,90.0
40,"de Boer, Matt",4,1.0,6,10,1.0,1.0,,9,,,1.0,2.0,1.0,1.0,,7,3.0,,,3.0,,,90.0
41,"Duffield, Paul",10,4.0,4,14,,1.0,,6,3.0,3.0,2.0,1.0,,1.0,,5,7.0,1.0,,2.0,,,73.0
12 ↓,"Griffin, Jonathon",2,2.0,3,5,,,6.0,1,,,,1.0,1.0,1.0,,5,,2.0,,4.0,,,42.0
32,"Hill, Stephen",7,1.0,4,11,,,,6,1.0,3.0,1.0,3.0,,1.0,,5,6.0,,,2.0,2.0,1.0,84.0
37,"Johnson, Michael",15,8.0,9,24,,,1.0,2,4.0,2.0,,1.0,,,,5,18.0,,,3.0,1.0,,100.0
23,"Mayne, Chris",6,4.0,10,16,1.0,,,2,,4.0,1.0,3.0,,1.0,,6,10.0,,1.0,2.0,2.0,2.0,82.0
18,"McPharlin, Luke",12,9.0,5,17,,1.0,,1,6.0,,,1.0,,,,2,14.0,1.0,1.0,3.0,,,97.0
16,"Mundy, David",7,3.0,9,16,,,,1,4.0,,3.0,,1.0,,,6,10.0,,,2.0,1.0,,83.0
13,"Mzungu, Tendai",7,1.0,2,9,,,,2,3.0,3.0,2.0,3.0,,,,6,4.0,,,1.0,,,79.0
27,"Neale, Lachie",6,,7,13,,,,6,,2.0,1.0,1.0,,1.0,,7,6.0,,,1.0,,,84.0
29,"Pavlich, Matthew",13,4.0,10,23,,,,7,3.0,5.0,1.0,,,,,6,16.0,1.0,,,1.0,,87.0
46,"Pearce, Clancee",4,3.0,4,8,,,,3,1.0,,,3.0,,3.0,,4,4.0,,,1.0,,,85.0
31,"Sandilands, Aaron",9,4.0,8,17,,,27.0,1,3.0,1.0,6.0,4.0,1.0,1.0,,11,6.0,1.0,,,,,78.0
36,"Silvagni, Alex",9,5.0,4,13,,,,3,6.0,1.0,1.0,1.0,2.0,,,7,6.0,1.0,,3.0,,,95.0
47 ↑,"van Berlo, Jay",5,3.0,2,7,,,,2,2.0,,,2.0,,1.0,,3,5.0,,,4.0,,,47.0
Totals,Totals,169,68.0,125,294,5.0,6.0,39.0,75,47.0,30.0,30.0,47.0,10.0,18.0,,131,160.0,8.0,3.0,49.0,10.0,4.0,
Opposition,Opposition,242,136.0,161,403,11.0,18.0,47.0,67,24.0,64.0,36.0,36.0,19.0,10.0,6.0,141,269.0,20.0,11.0,50.0,15.0,8.0,
