Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",28y 194d,124 (59-1-64 47.98%),57 (0.46),←,
28,"Bell, Tom",24y 21d,42 (17-1-24 41.67%),31 (0.74),←,
12,"Boekhorst, Blaine",21y 305d,4 (1-0-3 25.00%),,←,
7,"Buckley, Dylan",22y 110d,18 (6-0-12 33.33%),5 (0.28),←,
41,"Casboult, Levi",25y 111d,47 (17-1-29 37.23%),47 (1.00),←,
9,"Cripps, Patrick",20y 108d,14 (4-1-9 32.14%),4 (0.29),←,
35,"Curnow, Ed",25y 239d,79 (38-2-39 49.37%),11 (0.14),←,
33,"Everitt, Andrejs",26y 113d,109 (60-3-46 56.42%),61 (0.56),30 (9-0-21 30.00%),29 (0.97)
32,"Graham, Nick",21y 22d,16 (5-0-11 31.25%),5 (0.31),←,
23,"Henderson, Lachie",25y 202d,111 (50-1-60 45.50%),103 (0.93),96 (42-1-53 44.27%),100 (1.04)
20,"Holman, Nick",20y 36d,3 (1-0-2 33.33%),,←,
40,"Jamison, Michael",29y 23d,136 (60-2-74 44.85%),2 (0.01),←,
30,"Johnson, Blaine",19y 341d,6 (1-0-5 16.67%),1 (0.17),←,
8,"Kreuzer, Matthew",26y 52d,110 (57-0-53 51.82%),58 (0.53),←,
3,"Murphy, Marc",27y 350d,197 (86-1-110 43.91%),147 (0.75),←,
6,"Simpson, Kade",31y 60d,233 (94-3-136 40.99%),123 (0.53),←,
42,"Tuohy, Zach",25y 206d,89 (40-1-48 45.51%),32 (0.36),←,
22,"Tutt, Jason",24y 50d,32 (8-0-24 25.00%),24 (0.75),6 (0-0-6 0.00%),2 (0.33)
24,"Whiley, Mark",22y 215d,15 (2-0-13 13.33%),2 (0.13),3 (0-0-3 0.00%),
43,"White, Simon",27y 17d,54 (26-2-26 50.00%),9 (0.17),←,
36,"Wood, Cameron",28y 122d,83 (39-1-43 47.59%),28 (0.34),19 (5-1-13 28.95%),7 (0.37)
13,"Yarran, Chris",24y 197d,114 (50-2-62 44.74%),90 (0.79),←,
Totals,Totals,24y 323d,1636 (721-22-893 44.07%),840 (0.51),,
C,"Barker, John",40y 135d,5 (2-0-3 40.00%),,←,
