Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
17,"Chick, Daniel",21y 103d,31 (14-1-16 46.77%),23 (0.74),←,
23,"Crawford, Justin",20y 65d,24 (13-1-10 56.25%),20 (0.83),7 (2-0-5 28.57%),9 (1.29)
35,"Gibson, Shannon",21y 198d,19 (6-1-12 34.21%),6 (0.32),←,
34,"Graham, Mark",24y 72d,74 (34-1-39 46.62%),20 (0.27),←,
5,"Harford, Daniel",20y 66d,42 (17-0-25 40.48%),19 (0.45),←,
13,"Hassall, Jon",23y 283d,55 (21-2-32 40.00%),13 (0.24),5 (2-0-3 40.00%),1 (0.20)
2,"Holland, Nick",22y 299d,47 (18-1-28 39.36%),42 (0.89),←,
11,"Kappler, Darren",32y 121d,167 (55-1-111 33.23%),141 (0.84),21 (10-1-10 50.00%),16 (0.76)
14,"Krummel, Brendan",24y 334d,29 (15-0-14 51.72%),13 (0.45),19 (9-0-10 47.37%),10 (0.53)
12,"Lawrence, Stephen",28y 32d,129 (75-0-54 58.14%),29 (0.22),←,
37,"Lekkas, Angelo",20y 329d,12 (4-0-8 33.33%),1 (0.08),←,
15,"Lord, Aaron",21y 307d,41 (26-1-14 64.63%),27 (0.66),9 (3-0-6 33.33%),8 (0.89)
44,"Platten, John",34y 68d,245 (160-1-84 65.51%),214 (0.87),←,
18,"Pritchard, Darrin",31y 64d,207 (135-1-71 65.46%),93 (0.45),←,
10,"Robran, Jonathon",24y 215d,26 (11-0-15 42.31%),1 (0.04),←,
4,"Salmon, Paul",32y 124d,236 (134-3-99 57.42%),517 (2.19),27 (11-1-15 42.59%),8 (0.30)
28,"Scott, Brad",21y 21d,9 (3-0-6 33.33%),3 (0.33),←,
21,"Stevenson, Shayne",26y 346d,43 (12-1-30 29.07%),38 (0.88),32 (12-1-19 39.06%),29 (0.91)
6,"Taylor, Richard",23y 314d,40 (18-1-21 46.25%),17 (0.43),←,
8,"Treleven, Craig",26y 344d,30 (13-1-16 45.00%),10 (0.33),←,
30,"Woods, Tony",27y 326d,80 (34-1-45 43.13%),20 (0.25),49 (18-1-30 37.76%),10 (0.20)
Totals,Totals,25y 105d,1586 (818-18-750 51.58%),1267 (0.80),,
C,"Judge, Ken",39y 129d,32 (14-1-17 45.31%),,←,
