Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",26y 335d,171 (114-1-56 66.96%),68 (0.40),29 (24-1-4 84.48%),10 (0.34)
17,"Beams, Dayne",21y 72d,48 (35-2-11 75.00%),49 (1.02),←,
11,"Blair, Jarryd",21y 11d,17 (15-1-1 91.18%),18 (1.06),←,
15,"Brown, Leigh",29y 61d,228 (115-3-110 51.10%),118 (0.52),47 (37-2-8 80.85%),34 (0.72)
32,"Cloke, Travis",24y 51d,129 (79-2-48 62.02%),170 (1.32),←,
1,"Davis, Leon",29y 312d,207 (112-2-93 54.59%),263 (1.27),←,
31,"Dawes, Chris",22y 344d,35 (29-1-5 84.29%),53 (1.51),←,
33,"Dick, Brad",22y 274d,25 (18-1-6 74.00%),31 (1.24),←,
4,"Didak, Alan",28y 69d,187 (115-1-71 61.76%),262 (1.40),←,
26,"Johnson, Ben",30y 20d,213 (123-1-89 57.98%),65 (0.31),←,
18,"Jolly, Darren",29y 170d,196 (110-4-82 57.14%),98 (0.50),30 (24-2-4 83.33%),28 (0.93)
8,"Lumumba, Heritier",24y 161d,116 (75-2-39 65.52%),15 (0.13),←,
5,"Maxwell, Nick",27y 326d,143 (85-2-56 60.14%),26 (0.18),←,
10,"Pendlebury, Scott",23y 108d,107 (69-2-36 65.42%),65 (0.61),←,
20,"Reid, Ben",21y 361d,34 (22-2-10 67.65%),3 (0.09),←,
39,"Shaw, Heath",25y 149d,120 (75-2-43 63.33%),25 (0.21),←,
22,"Sidebottom, Steele",20y 113d,41 (31-2-8 78.05%),33 (0.80),←,
36,"Swan, Dane",27y 59d,156 (93-2-61 60.26%),110 (0.71),←,
2,"Tarrant, Chris",30y 219d,238 (108-0-130 45.38%),359 (1.51),166 (80-0-86 48.19%),299 (1.80)
13,"Thomas, Dale",23y 308d,116 (75-2-39 65.52%),89 (0.77),←,
34,"Toovey, Alan",24y 33d,72 (51-2-19 72.22%),8 (0.11),←,
21,"Wellingham, Sharrod",22y 292d,57 (41-2-14 73.68%),26 (0.46),←,
Totals,Totals,25y 125d,2656 (1590-39-1027 59.86%),1954 (0.74),,
C,"Malthouse, Mick",57y 251d,644 (369-6-269 57.76%),,266 (146-2-118 55.26%),
