Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",24y 100d,87 (47-0-40 54.02%),39 (0.45),←,
29,"Beaumont, Simon",23y 175d,43 (25-0-18 58.14%),25 (0.58),←,
21,"Bradley, Craig",35y 226d,296 (180-2-114 61.15%),206 (0.70),←,
20,"Brown, Fraser",28y 292d,154 (89-1-64 58.12%),91 (0.59),←,
16,"Camporeale, Scott",23y 299d,89 (56-0-33 62.92%),78 (0.88),←,
34,"De Iulio, Ron",27y 52d,98 (57-0-41 58.16%),70 (0.71),←,
45,"Franchina, Anthony",21y 238d,28 (15-0-13 53.57%),6 (0.21),←,
36,"Hamill, Aaron",21y 290d,52 (24-0-28 46.15%),55 (1.06),←,
9,"Hickmott, Adrian",27y 68d,94 (60-0-34 63.83%),44 (0.47),44 (28-0-16 63.64%),20 (0.45)
27,"Hulme, Darren",21y 331d,32 (12-0-20 37.50%),15 (0.47),←,
43,"Koutoufides, Anthony",26y 139d,137 (82-1-54 60.22%),96 (0.70),←,
12,"Lappin, Matthew",23y 109d,64 (33-1-30 52.34%),39 (0.61),9 (5-0-4 55.56%),13 (1.44)
22,"Manton, Glenn",26y 5d,107 (63-0-44 58.88%),32 (0.30),86 (52-0-34 60.47%),28 (0.33)
5,"McKay, Andrew",28y 327d,138 (85-1-52 61.96%),22 (0.16),←,
18,"Murphy, Justin",23y 43d,74 (42-0-32 56.76%),71 (0.96),62 (33-0-29 53.23%),62 (1.00)
15,"Nelson, Ben",22y 134d,13 (7-0-6 53.85%),1 (0.08),←,
19,"Pearce, Brad",27y 294d,71 (42-0-29 59.15%),141 (1.99),69 (42-0-27 60.87%),140 (2.03)
7,"Ratten, Brett",27y 330d,173 (101-0-72 58.38%),51 (0.29),←,
23,"Rice, Dean",31y 81d,184 (84-1-99 45.92%),79 (0.43),68 (39-0-29 57.35%),36 (0.53)
1,"Silvagni, Stephen",32y 6d,256 (162-1-93 63.48%),179 (0.70),←,
30,"White, Adam",23y 148d,35 (19-0-16 54.29%),21 (0.60),←,
8,"Whitnall, Lance",19y 287d,50 (24-0-26 48.00%),79 (1.58),←,
Totals,Totals,25y 297d,2275 (1309-8-958 57.54%),1440 (0.63),,
C,"Parkin, David",56y 267d,477 (281-2-194 59.12%),,314 (194-2-118 62.10%),
