Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",12,5,7,19,,,,5.0,1.0,1.0,2.0,2.0,2.0,,,8.0,11.0,1.0,,3.0,,,83.0
31,"Andrews, Harris",9,6,5,14,,,,,4.0,,,3.0,1.0,1.0,,4.0,9.0,,,12.0,,,100.0
7,"Berry, Jarrod",9,4,11,20,,,,3.0,2.0,2.0,3.0,2.0,2.0,1.0,,9.0,11.0,,,1.0,,,78.0
23,"Cameron, Charlie",8,5,2,10,2,2.0,,6.0,1.0,2.0,,,2.0,,,5.0,6.0,1.0,2.0,1.0,,,81.0
18,"Coleman, Keidean",13,8,8,21,,,,,2.0,5.0,,2.0,,,,5.0,14.0,1.0,,1.0,1.0,,63.0
3,"Daniher, Joe",15,7,1,16,,3.0,2.0,,1.0,1.0,1.0,4.0,1.0,,,5.0,9.0,1.0,1.0,2.0,,,88.0
5,"Dunkley, Josh",15,6,15,30,,1.0,,10.0,,7.0,9.0,5.0,3.0,,,13.0,17.0,,,2.0,,2.0,81.0
28 ↓,"Fletcher, Jaspa",5,4,4,9,,,,1.0,,2.0,,,,,,2.0,7.0,,,,,,57.0
19,"Gunston, Jack",5,3,2,7,,1.0,,1.0,2.0,1.0,,2.0,,2.0,,,7.0,,2.0,,,,78.0
30,"Hipwood, Eric",10,5,,10,1,3.0,,1.0,,5.0,,2.0,2.0,1.0,,4.0,6.0,1.0,3.0,,,,89.0
35,"Lester, Ryan",16,15,4,20,,,,1.0,2.0,2.0,,,,,,,18.0,,,6.0,,,89.0
1,"Lohmann, Kai",6,2,5,11,1,,,6.0,1.0,2.0,2.0,2.0,2.0,1.0,,6.0,6.0,,1.0,,,,69.0
11,"McCarthy, Lincoln",9,2,5,14,1,,,4.0,1.0,5.0,1.0,3.0,2.0,1.0,,6.0,7.0,,,,,,84.0
6,"McCluggage, Hugh",14,5,14,28,1,1.0,,6.0,1.0,5.0,5.0,6.0,2.0,1.0,,10.0,17.0,,2.0,1.0,,1.0,89.0
46,"McInerney, Oscar",5,1,6,11,,,31.0,3.0,1.0,1.0,2.0,3.0,,,,8.0,,1.0,,2.0,,,72.0
26,"McKenna, Conor",13,1,5,18,,,,1.0,5.0,2.0,1.0,2.0,,,,3.0,12.0,,,3.0,6.0,,81.0
9,"Neale, Lachie",5,2,12,17,,,,3.0,1.0,1.0,4.0,,3.0,,,10.0,5.0,,,1.0,,1.0,83.0
40,"Payne, Jack",5,4,2,7,,,,,2.0,1.0,,1.0,,,,2.0,5.0,1.0,,9.0,,,93.0
16,"Rayner, Cam",6,3,8,14,,,,4.0,,3.0,4.0,2.0,,,,6.0,8.0,,,1.0,,,85.0
37,"Starcevich, Brandon",8,3,4,12,,,,4.0,1.0,1.0,,,,,,3.0,9.0,,,2.0,,,77.0
29 ↑,"Tunstill, James",3,1,2,5,,,,,,1.0,,1.0,,1.0,,1.0,4.0,,,,,,20.0
44,"Wilmot, Darcy",11,4,10,21,,,,2.0,3.0,1.0,,,2.0,,,7.0,13.0,,,1.0,,,84.0
15,"Zorko, Dayne",14,1,3,17,1,,,7.0,3.0,4.0,3.0,5.0,2.0,1.0,,7.0,8.0,,,1.0,,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,97,135,351,7,13.0,33.0,68.0,34.0,55.0,37.0,47.0,26.0,10.0,,124.0,209.0,7.0,11.0,49.0,7.0,5.0,
Opposition,Opposition,225,97,146,371,15,6.0,48.0,68.0,48.0,49.0,41.0,63.0,10.0,26.0,6.0,136.0,224.0,10.0,16.0,36.0,3.0,11.0,
