Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",14,7,4,18,,,,3.0,4.0,4.0,,2.0,,,,3.0,14.0,,,2.0,,,80.0
44,"Buckley, Jack",11,6,5,16,,,,3.0,2.0,3.0,,1.0,2.0,,,8.0,8.0,1.0,,5.0,,,90.0
5,"Cadman, Aaron",4,3,2,6,1,,,1.0,,2.0,,3.0,,2.0,,2.0,4.0,1.0,,1.0,,,62.0
17,"Callaghan, Finn",10,5,8,18,,,,,,5.0,2.0,1.0,,,,7.0,13.0,,,,1.0,2.0,82.0
3,"Coniglio, Stephen",17,1,16,33,,,,9.0,2.0,3.0,4.0,6.0,2.0,3.0,,10.0,22.0,,,1.0,,,83.0
13,"Cumming, Isaac",21,6,4,25,,,,6.0,7.0,2.0,,2.0,,,,1.0,17.0,,,4.0,,,83.0
30,"Flynn, Matt",2,1,8,10,,,34.0,4.0,2.0,,2.0,2.0,1.0,2.0,,6.0,4.0,,,4.0,,,75.0
4,"Greene, Toby",13,4,11,24,3,2.0,,4.0,,6.0,2.0,5.0,1.0,,3.0,11.0,11.0,1.0,1.0,3.0,,,94.0
12,"Green, Tom",8,3,24,32,,,,6.0,1.0,2.0,9.0,6.0,1.0,2.0,,16.0,15.0,,,1.0,,,85.0
43,"Hamilton, Cooper",8,3,8,16,,,,1.0,1.0,1.0,,6.0,1.0,3.0,,6.0,11.0,,1.0,2.0,,1.0,81.0
19,"Haynes, Nick",10,8,5,15,,,,2.0,2.0,,,1.0,,,,3.0,11.0,1.0,,2.0,,,89.0
27,"Himmelberg, Harry",6,3,6,12,2,3.0,2.0,4.0,,,1.0,1.0,2.0,,,8.0,4.0,1.0,3.0,4.0,,,77.0
23,"Hogan, Jesse",11,9,5,16,2,4.0,1.0,,,2.0,1.0,4.0,,,,9.0,7.0,4.0,6.0,6.0,,1.0,87.0
39,"Idun, Connor",13,9,10,23,,,,4.0,6.0,2.0,1.0,2.0,1.0,,,6.0,16.0,1.0,,4.0,,,79.0
22,"Kelly, Josh",13,1,8,21,,,,5.0,2.0,5.0,4.0,1.0,1.0,,,7.0,13.0,,,1.0,,,84.0
40 ↓,"Kennedy, Adam",2,,4,6,,,,,,1.0,,,,,,3.0,4.0,,,2.0,,1.0,55.0
38,"Lloyd, Daniel",7,1,3,10,1,2.0,,2.0,1.0,2.0,,2.0,2.0,1.0,,6.0,5.0,,,1.0,,,88.0
33,"OHalloran, Xavier",9,5,5,14,,,,5.0,1.0,4.0,1.0,6.0,,2.0,,4.0,9.0,1.0,,1.0,,,72.0
20,"Peatling, James",2,3,5,7,,,,7.0,1.0,1.0,,1.0,,,,2.0,5.0,1.0,,1.0,,1.0,74.0
24 ↑,"Rowston, Harry",2,,4,6,,1.0,,4.0,,,,,,,,3.0,3.0,,,,,,23.0
15,"Taylor, Sam",8,8,12,20,,,,3.0,2.0,1.0,1.0,4.0,2.0,3.0,,12.0,9.0,2.0,,13.0,,1.0,96.0
8,"Ward, Callan",7,4,10,17,1,1.0,,5.0,2.0,1.0,2.0,3.0,1.0,,,7.0,11.0,,1.0,,,,81.0
6,"Whitfield, Lachie",15,7,8,23,,,,1.0,6.0,5.0,1.0,2.0,,,,2.0,18.0,,,,1.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,97,175,388,10,17.0,37.0,79.0,42.0,52.0,31.0,61.0,17.0,18.0,3.0,142.0,234.0,14.0,12.0,58.0,2.0,7.0,
Opposition,Opposition,201,69,178,379,11,9.0,47.0,64.0,41.0,53.0,40.0,67.0,18.0,17.0,3.0,153.0,218.0,13.0,10.0,45.0,3.0,9.0,
