Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",25y 345d,100 (62-1-37 62.50%),46 (0.46),←,
16,"Brown, Luke",27y 273d,153 (85-1-67 55.88%),13 (0.08),←,
20,"Crocker, Ben",23y 123d,28 (12-0-16 42.86%),23 (0.82),2 (0-0-2 0.00%),2 (1.00)
2,"Crouch, Brad",26y 159d,86 (45-0-41 52.33%),33 (0.38),←,
5,"Crouch, Matt",25y 61d,112 (66-1-45 59.38%),26 (0.23),←,
39,"Doedee, Tom",23y 112d,23 (11-0-12 47.83%),2 (0.09),←,
32,"Fogarty, Darcy",20y 270d,17 (5-0-12 29.41%),21 (1.24),←,
17,"Hamill, Will",19y 217d,1 (0-0-1 0.00%),,←,
1,"Jones, Chayce",20y 159d,11 (1-0-10 9.09%),4 (0.36),←,
28,"Keays, Ben",23y 119d,32 (6-0-26 18.75%),12 (0.38),2 (0-0-2 0.00%),1 (0.50)
8,"Kelly, Jake",25y 152d,78 (41-1-36 53.21%),1 (0.01),←,
29,"Laird, Rory",26y 175d,146 (84-1-61 57.88%),12 (0.08),←,
27,"Lynch, Tom",29y 280d,142 (84-1-57 59.51%),191 (1.35),136 (80-1-55 59.19%),187 (1.38)
35,"McAsey, Fischer",19y 105d,3 (0-0-3 0.00%),,←,
25,"McHenry, Ned",19y 344d,2 (0-0-2 0.00%),,←,
4,"Murphy, Lachlan",21y 200d,35 (16-0-19 45.71%),32 (0.91),←,
43,"OBrien, Reilly",24y 306d,23 (11-0-12 47.83%),3 (0.13),←,
11,"Seedsman, Paul",28y 151d,104 (56-1-47 54.33%),50 (0.48),55 (29-1-25 53.64%),33 (0.60)
9,"Sloane, Rory",30y 96d,202 (114-1-87 56.68%),124 (0.61),←,
33,"Smith, Brodie",28y 159d,170 (99-1-70 58.53%),58 (0.34),←,
12,"Talia, Daniel",28y 263d,189 (108-1-80 57.41%),6 (0.03),←,
13,"Walker, Taylor",30y 57d,192 (106-1-85 55.47%),429 (2.23),←,
Totals,Totals,24y 354d,1849 (1012-11-826 54.73%),1086 (0.59),,
C,"Nicks, Matthew",45y 39d,3 (0-0-3 0.00%),,←,
