Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
46,"Baguley, Mark",25y 339d,11 (5-0-6 45.45%),,←,
2,"Bellchambers, Tom",23y 290d,48 (19-1-28 40.63%),29 (0.60),←,
22,"Carlisle, Jake",21y 206d,33 (17-0-16 51.52%),7 (0.21),←,
32,"Colyer, Travis",21y 244d,29 (14-0-15 48.28%),17 (0.59),←,
12,"Crameri, Stewart",24y 258d,45 (24-1-20 54.44%),77 (1.71),←,
29,"Davey, Alwyn",28y 345d,91 (44-1-46 48.90%),110 (1.21),←,
15,"Dempsey, Courtenay",25y 240d,79 (34-2-43 44.30%),20 (0.25),←,
9,"Goddard, Brendon",27y 340d,210 (131-3-76 63.10%),107 (0.51),5 (5-0-0 100.00%),3 (0.60)
3,"Gumbleton, Scott",24y 265d,30 (12-0-18 40.00%),39 (1.30),←,
34,"Hardingham, Kyle",24y 236d,50 (24-1-25 49.00%),9 (0.18),←,
21,"Heppell, Dyson",20y 346d,48 (26-1-21 55.21%),9 (0.19),←,
1,"Hibberd, Michael",23y 112d,27 (16-0-11 59.26%),2 (0.07),←,
19,"Hille, David",31y 327d,195 (92-1-102 47.44%),152 (0.78),←,
39,"Hocking, Heath",25y 119d,85 (41-2-42 49.41%),29 (0.34),←,
26,"Hooker, Cale",24y 194d,71 (31-1-39 44.37%),5 (0.07),←,
40,"Howlett, Ben",24y 186d,62 (32-1-29 52.42%),29 (0.47),←,
20,"Merrett, Jackson",20y 57d,5 (4-0-1 80.00%),5 (1.00),←,
23,"Myers, David",23y 299d,50 (24-0-26 48.00%),12 (0.24),←,
5,"Stanton, Brent",26y 359d,187 (77-3-107 41.98%),121 (0.65),←,
4,"Watson, Jobe",28y 76d,159 (68-3-88 43.71%),87 (0.55),←,
8,"Winderlich, Jason",28y 197d,102 (38-1-63 37.75%),54 (0.53),←,
11,"Zaharakis, David",23y 63d,71 (36-1-34 51.41%),68 (0.96),←,
Totals,Totals,25y 16d,1688 (809-23-856 47.93%),988 (0.59),,
C,"Hird, James",40y 80d,50 (27-1-22 55.00%),,←,
