Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
32,"Dangerfield, Patrick",21y 33d,48 (24-0-24 50.00%),53 (1.10),←,
11,"Doughty, Michael",31y 276d,192 (113-0-79 58.85%),43 (0.22),←,
26,"Douglas, Richard",24y 91d,84 (43-0-41 51.19%),58 (0.69),←,
45,"Henderson, Ricky",22y 239d,18 (8-0-10 44.44%),15 (0.83),←,
24,"Jacobs, Sam",23y 28d,20 (8-0-12 40.00%),3 (0.15),3 (1-0-2 33.33%),
10,"Jaensch, Matthew",21y 232d,16 (7-0-9 43.75%),10 (0.63),←,
18,"Johncock, Graham",28y 199d,190 (106-0-84 55.79%),94 (0.49),←,
21,"Knights, Chris",24y 225d,81 (45-0-36 55.56%),60 (0.74),←,
35,"McKernan, Shaun",20y 249d,7 (3-0-4 42.86%),7 (1.00),←,
23,"Petrenko, Jared",21y 137d,22 (7-0-15 31.82%),10 (0.45),←,
3,"Reilly, Brent",27y 177d,141 (77-0-64 54.61%),45 (0.32),←,
25,"Rutten, Ben",27y 345d,154 (90-0-64 58.44%),6 (0.04),←,
46,"Schmidt, Chris",22y 49d,16 (4-1-11 28.13%),,14 (4-0-10 28.57%),
9,"Sloane, Rory",21y 52d,17 (9-0-8 52.94%),7 (0.41),←,
33,"Smith, Brodie",19y 114d,6 (2-0-4 33.33%),,←,
15,"Symes, Brad",26y 62d,72 (37-0-35 51.39%),8 (0.11),52 (29-0-23 55.77%),6 (0.12)
28,"Thompson, Luke",20y 89d,4 (1-0-3 25.00%),1 (0.25),←,
5,"Thompson, Scott",28y 55d,182 (102-0-80 56.04%),124 (0.68),143 (84-0-59 58.74%),107 (0.75)
4,"Tippett, Kurt",24y,70 (35-0-35 50.00%),129 (1.84),←,
7,"van Berlo, Nathan",24y 336d,122 (71-0-51 58.20%),34 (0.28),←,
13,"Walker, Taylor",21y 13d,38 (17-0-21 44.74%),71 (1.87),←,
47,"Wright, Matthew",21y 145d,3 (1-0-2 33.33%),1 (0.33),←,
Totals,Totals,23y 292d,1503 (810-1-692 53.89%),779 (0.52),,
C,"Craig, Neil",55y 117d,156 (90-0-66 57.69%),,←,
