West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",7,1,6,13,,,,3.0,3.0,2.0,2.0,1.0,,,,4.0,8.0,,,1.0,1.0,1.0,77.0
10,"Braun, Michael",18,6,9,27,,,,1.0,4.0,9.0,3.0,1.0,2.0,,,9.0,18.0,,,3.0,,,94.0
15,"Chambers, Callum",3,2,2,5,,,,,,,1.0,,1.0,,,1.0,4.0,,,,,,38.0
17,"Chick, Daniel",11,3,5,16,,,1.0,7.0,1.0,3.0,6.0,2.0,2.0,,,8.0,6.0,,,5.0,3.0,,95.0
9,"Cousins, Ben",11,4,7,18,,1.0,,4.0,2.0,2.0,1.0,3.0,1.0,2.0,,6.0,11.0,1.0,1.0,,2.0,,91.0
20,"Cox, Dean",9,4,12,21,2,1.0,17.0,,2.0,2.0,7.0,3.0,2.0,1.0,,13.0,8.0,2.0,1.0,1.0,,,92.0
7,"Fletcher, Chad",12,6,6,18,,1.0,,3.0,1.0,4.0,1.0,3.0,1.0,2.0,,2.0,17.0,,1.0,4.0,,,97.0
1,"Gardiner, Michael",10,8,3,13,2,1.0,6.0,,,3.0,,2.0,1.0,2.0,,3.0,10.0,2.0,2.0,2.0,,,90.0
23,"Glass, Darren",3,1,8,11,,,,,1.0,,,,1.0,,,7.0,4.0,,,8.0,,,100.0
35,"Green, Kasey",8,5,5,13,,,,2.0,4.0,,,3.0,1.0,1.0,,3.0,11.0,1.0,,4.0,3.0,,100.0
39,"Hunter, Adam",6,4,4,10,,2.0,,3.0,,,,2.0,,1.0,,4.0,6.0,1.0,2.0,4.0,,,100.0
27,"Jakovich, Glen",3,2,,3,,,,1.0,,1.0,,,,,,,3.0,,,,3.0,,13.0
18,"Jones, Rowan",2,1,5,7,,,,,,1.0,,1.0,,,,2.0,4.0,,,1.0,,,83.0
3,"Judd, Chris",9,2,10,19,,,,1.0,1.0,3.0,4.0,4.0,1.0,2.0,,10.0,6.0,1.0,,4.0,1.0,,97.0
4,"Kerr, Daniel",13,2,8,21,2,,,1.0,3.0,5.0,6.0,,3.0,,2.0,14.0,8.0,,,,15.0,,100.0
33,"Matera, Phillip",6,2,2,8,2,3.0,,2.0,,,,7.0,2.0,2.0,,8.0,3.0,,2.0,,,,96.0
19,"McDougall, Andrew",5,1,1,6,1,1.0,1.0,2.0,,1.0,,2.0,1.0,,,2.0,3.0,,,1.0,,,61.0
11,"McIntosh, Ashley",6,1,6,12,,,1.0,1.0,,3.0,,6.0,,2.0,,4.0,7.0,,,3.0,,,79.0
24,"Read, Phillip",11,1,2,13,,,,2.0,,5.0,5.0,2.0,2.0,1.0,,10.0,3.0,1.0,,1.0,,1.0,96.0
28,"Sampi, Ashley",7,2,5,12,1,1.0,,3.0,,4.0,1.0,2.0,1.0,1.0,,9.0,3.0,1.0,1.0,1.0,1.0,,87.0
41,"Staker, Brent",5,1,2,7,,2.0,,2.0,,2.0,,1.0,,,,3.0,4.0,,,,,1.0,56.0
44,"Wirrpanda, David",13,3,1,14,1,2.0,,1.0,3.0,3.0,1.0,4.0,1.0,,,5.0,8.0,,1.0,1.0,1.0,,59.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,62,109,287,11,16.0,26.0,39.0,25.0,53.0,38.0,49.0,23.0,17.0,2.0,127.0,155.0,10.0,11.0,44.0,30.0,3.0,
Opposition,Opposition,173,81,97,270,14,12.0,41.0,53.0,37.0,45.0,35.0,34.0,17.0,23.0,4.0,116.0,154.0,14.0,9.0,34.0,16.0,5.0,
