St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",21,11,4,25,2,1.0,,2.0,1.0,6.0,1.0,6.0,2.0,2.0,,3.0,23.0,1.0,2.0,,2.0,1.0,80.0
27,"Blake, Jason",5,4,4,9,,,,,1.0,,,1.0,1.0,1.0,,5.0,5.0,,,6.0,,,67.0
8,"Clarke, Raphael",6,4,4,10,,,,4.0,5.0,,,3.0,1.0,1.0,,4.0,7.0,1.0,,4.0,2.0,,87.0
26,"Dal Santo, Nick",9,4,13,22,,1.0,1.0,6.0,,,3.0,2.0,,,,8.0,13.0,,1.0,,,1.0,89.0
24,"Dempster, Sean",9,4,1,10,,,,2.0,1.0,3.0,1.0,3.0,3.0,3.0,,5.0,4.0,1.0,,2.0,,1.0,89.0
25,"Fisher, Sam",10,6,6,16,,,,1.0,6.0,1.0,1.0,3.0,1.0,1.0,,9.0,6.0,1.0,,4.0,,,93.0
14,"Geary, Jarryn",15,8,12,27,,1.0,,2.0,5.0,4.0,1.0,3.0,2.0,1.0,,11.0,16.0,1.0,1.0,1.0,6.0,1.0,84.0
19,"Gilbert, Sam",8,2,5,13,,,,9.0,1.0,3.0,1.0,3.0,1.0,1.0,,6.0,7.0,,,2.0,,,86.0
18,"Goddard, Brendon",12,5,8,20,,,1.0,1.0,3.0,4.0,3.0,3.0,3.0,,,10.0,11.0,1.0,1.0,1.0,,,90.0
1,"Gram, Jason",9,2,3,12,1,,,5.0,4.0,2.0,,1.0,1.0,,,5.0,8.0,,,3.0,,,92.0
33,"Gwilt, James",10,4,3,13,,,,1.0,3.0,1.0,,,,,,2.0,10.0,1.0,,5.0,2.0,,98.0
7,"Hayes, Lenny",15,5,14,29,2,,,5.0,2.0,6.0,6.0,2.0,2.0,,2.0,12.0,16.0,,1.0,1.0,2.0,,79.0
23,"Koschitzke, Justin",,,3,3,,,,1.0,,,,1.0,,,,2.0,1.0,,,,,,83.0
5,"McEvoy, Ben",8,7,10,18,1,,25.0,4.0,3.0,2.0,4.0,1.0,1.0,,,10.0,8.0,2.0,1.0,3.0,,,86.0
32 ↑,"Milera, Terry",3,,3,6,1,,,2.0,1.0,2.0,2.0,2.0,1.0,,,2.0,2.0,,,,,,35.0
44,"Milne, Stephen",13,3,1,14,2,1.0,,,,7.0,2.0,4.0,3.0,2.0,,7.0,8.0,,,2.0,3.0,1.0,92.0
11,"Montagna, Leigh",10,3,11,21,2,1.0,,2.0,,,1.0,2.0,,,,6.0,15.0,,,1.0,,1.0,83.0
12,"Riewoldt, Nick",7,4,3,10,1,1.0,,,,3.0,,,1.0,,,3.0,6.0,1.0,2.0,1.0,,,97.0
21,"Saad, Ahmed",3,1,4,7,,2.0,,1.0,,,,4.0,,2.0,,2.0,6.0,,,,,,83.0
13,"Schneider, Adam",10,8,8,18,1,,,4.0,,2.0,1.0,1.0,1.0,,,5.0,14.0,1.0,1.0,,1.0,3.0,83.0
28 ↓,"Stanley, Rhys",9,6,4,13,,1.0,2.0,,,5.0,1.0,2.0,1.0,,,7.0,6.0,4.0,1.0,,,2.0,41.0
3,"Steven, Jack",14,3,11,25,2,1.0,,3.0,2.0,2.0,4.0,1.0,,,,8.0,17.0,,,,1.0,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,94,135,341,15,13.0,29.0,55.0,38.0,53.0,32.0,48.0,25.0,14.0,2.0,132.0,209.0,15.0,11.0,36.0,19.0,12.0,
Opposition,Opposition,219,110,159,378,21,10.0,42.0,64.0,30.0,67.0,34.0,59.0,14.0,25.0,4.0,125.0,253.0,11.0,16.0,50.0,11.0,16.0,
