Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",14,3,3,17,,,,,3.0,3.0,,3.0,,2.0,,5.0,10.0,,,3.0,,1.0,94.0
10,"Ashcroft, Marcus",6,3,1,7,,,,,1.0,1.0,,,1.0,,,1.0,6.0,,,1.0,,,100.0
20,"Black, Simon",15,3,13,28,2,,,5.0,2.0,7.0,9.0,3.0,1.0,,,14.0,13.0,,,1.0,,1.0,100.0
36,"Bradshaw, Daniel",3,2,2,5,,,,2.0,,1.0,,,,,,2.0,3.0,,,,,1.0,41.0
17,"Brennan, Jared",2,1,1,3,1,,,1.0,1.0,,,4.0,,,,3.0,1.0,,1.0,1.0,,,61.0
1,"Caracella, Blake",11,6,4,15,1,2.0,1.0,4.0,1.0,5.0,1.0,2.0,,1.0,,6.0,9.0,1.0,2.0,4.0,2.0,1.0,90.0
19,"Charman, Jamie",7,3,4,11,,2.0,25.0,4.0,,3.0,2.0,2.0,2.0,,,6.0,5.0,2.0,1.0,1.0,,1.0,76.0
32,"Hart, Shaun",18,7,7,25,,,,3.0,1.0,5.0,3.0,1.0,,1.0,,5.0,17.0,,1.0,3.0,1.0,,100.0
2,"Johnson, Chris",4,5,4,8,,,,,,2.0,1.0,1.0,1.0,1.0,,3.0,7.0,,,,1.0,,100.0
44,"Lappin, Nigel",12,4,11,23,,,,1.0,3.0,4.0,5.0,2.0,1.0,,,11.0,11.0,,,,,,100.0
23,"Leppitsch, Justin",7,6,4,11,1,,,2.0,2.0,4.0,,2.0,,,,6.0,5.0,1.0,,7.0,1.0,,100.0
11,"Lynch, Alastair",8,6,,8,7,1.0,,1.0,,,,2.0,2.0,1.0,3.0,7.0,2.0,4.0,6.0,2.0,,,100.0
25,"McLaren, Dylan",1,1,,1,,,4.0,1.0,,,,,,,,,1.0,,,,,,40.0
4,"McRae, Craig",8,4,5,13,2,2.0,,4.0,,4.0,2.0,1.0,1.0,,,3.0,9.0,,2.0,1.0,,1.0,81.0
15,"Michael, Mal",1,1,,1,,,,,1.0,,,1.0,,1.0,,,1.0,,,8.0,,,45.0
35,"Morrison, Shane",2,1,1,3,,,,2.0,,,1.0,,,,,1.0,2.0,,,4.0,,,56.0
13,"Pike, Martin",9,4,3,12,,,,2.0,1.0,3.0,,1.0,,,,1.0,11.0,,,4.0,,,82.0
6,"Power, Luke",14,6,8,22,1,,,2.0,4.0,4.0,2.0,,,,,8.0,15.0,,,2.0,,1.0,93.0
5,"Scott, Brad",8,8,8,16,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,5.0,11.0,,,3.0,,,100.0
22,"Scott, Chris",10,9,4,14,,,,1.0,7.0,1.0,,5.0,,1.0,,4.0,10.0,4.0,,2.0,1.0,,100.0
34,"Shattock, Aaron",2,1,5,7,,,,3.0,2.0,,2.0,,1.0,,,3.0,4.0,,,,,,57.0
3,"Voss, Michael",14,8,14,28,1,1.0,,1.0,,7.0,8.0,3.0,,1.0,2.0,13.0,15.0,1.0,1.0,1.0,,1.0,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,92,102,278,16,11.0,30.0,40.0,30.0,55.0,37.0,33.0,11.0,9.0,5.0,107.0,168.0,13.0,14.0,48.0,6.0,8.0,
Opposition,Opposition,190,79,126,316,12,17.0,47.0,26.0,31.0,50.0,41.0,35.0,9.0,11.0,1.0,128.0,188.0,10.0,12.0,36.0,2.0,8.0,
