Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",18y 343d,4 (4-0-0 100.00%),,←,
10,"Brayshaw, Angus",25y 224d,116 (59-1-56 51.29%),44 (0.38),←,
50,"Brown, Ben",28y 274d,140 (74-1-65 53.21%),306 (2.19),10 (8-1-1 85.00%),19 (1.90)
31,"Fritsch, Bayley",24y 258d,82 (45-1-36 55.49%),106 (1.29),←,
11,"Gawn, Max",29y 234d,156 (70-1-85 45.19%),70 (0.45),←,
4,"Harmes, James",25y 320d,119 (59-0-60 49.58%),64 (0.54),←,
6,"Jackson, Luke",19y 326d,27 (20-1-6 75.93%),18 (0.67),←,
23,"Jordon, James",20y 244d,22 (17-1-4 79.55%),6 (0.27),←,
15,"Langdon, Ed",25y 201d,106 (50-1-55 47.64%),46 (0.43),38 (25-1-12 67.11%),13 (0.34)
8,"Lever, Jake",25y 169d,114 (72-1-41 63.60%),3 (0.03),58 (34-1-23 59.48%),
1,"May, Steven",29y 223d,168 (64-2-102 38.69%),23 (0.14),45 (26-1-18 58.89%),2 (0.04)
25,"McDonald, Tom",28y 337d,190 (78-1-111 41.32%),139 (0.73),←,
30,"Neal-Bullen, Alex",25y 224d,102 (56-1-45 55.39%),77 (0.75),←,
13,"Oliver, Clayton",24y 30d,121 (66-1-54 54.96%),38 (0.31),←,
5,"Petracca, Christian",25y 229d,124 (65-1-58 52.82%),118 (0.95),←,
35,"Petty, Harry",21y 282d,27 (13-1-13 50.00%),6 (0.22),←,
36,"Pickett, Kysaiah",20y 80d,36 (24-1-11 68.06%),42 (1.17),←,
24,"Rivers, Trent",20y 22d,31 (22-1-8 72.58%),3 (0.10),←,
3,"Salem, Christian",26y 37d,127 (63-1-63 50.00%),23 (0.18),←,
44,"Smith, Joel",25y 177d,20 (10-0-10 50.00%),1 (0.05),←,
9,"Spargo, Charlie",21y 269d,56 (37-1-18 66.96%),38 (0.68),←,
32,"Sparrow, Tom",21y 82d,25 (16-1-8 66.00%),7 (0.28),←,
7,"Viney, Jack",27y 130d,147 (57-1-89 39.12%),40 (0.27),←,
Totals,Totals,24y 173d,2060 (1041-21-998 50.53%),1218 (0.59),,
C,"Goodwin, Simon",44y 238d,109 (59-1-49 54.59%),,108 (59-1-48 55.09%),
