Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvey, Mark",2,1,2,4,,,,,,1.0,,,,1.0,,2.0,3.0,,,,,,
18,"Bartlett, Trent",2,1,4,6,1,1.0,,,,,,2.0,,1.0,,5.0,1.0,,1.0,,,,
17,"Brown, Nathan",13,8,6,19,1,,,2.0,2.0,5.0,,1.0,1.0,1.0,,2.0,17.0,,1.0,,2.0,,
19,"Contessa, Adam",8,3,16,24,1,,,1.0,2.0,2.0,2.0,,2.0,2.0,,14.0,11.0,,,1.0,,,
26,"Cox, Simon",2,,1,3,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,
16,"Croft, Matthew",4,2,3,7,,,,,2.0,,,1.0,1.0,2.0,,3.0,3.0,1.0,,1.0,,,
11,"Curley, Todd",10,5,4,14,,,,2.0,2.0,2.0,,4.0,1.0,1.0,,3.0,11.0,,,1.0,1.0,,
14,"Darcy, Luke",12,4,7,19,1,,23.0,3.0,,4.0,10.0,3.0,1.0,4.0,,10.0,10.0,,1.0,3.0,,,
21,"Dent, Matthew",10,3,6,16,,1.0,,1.0,3.0,2.0,,1.0,1.0,1.0,,6.0,10.0,,,2.0,,,
10,"Eagleton, Nathan",15,5,2,17,1,2.0,,1.0,,8.0,2.0,3.0,,,,4.0,12.0,,1.0,1.0,,,
32,"Ellis, Craig",5,,2,7,,,,3.0,1.0,1.0,,,,1.0,,,6.0,,,,,,
4,"Garlick, Simon",5,2,9,14,,,,2.0,1.0,4.0,5.0,3.0,,1.0,,5.0,9.0,,,3.0,1.0,,
3,"Grant, Chris",11,2,4,15,2,,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,,9.0,7.0,,,,,,
9,"Hudson, Paul",4,3,3,7,2,,,,,,,1.0,,1.0,,4.0,3.0,1.0,2.0,2.0,,,
25,"Hunter, Kingsley",7,3,4,11,,,1.0,,4.0,1.0,,,1.0,,,5.0,5.0,1.0,,1.0,4.0,,
6,"Johnson, Brad",20,7,9,29,3,,,1.0,5.0,6.0,2.0,3.0,,2.0,3.0,8.0,21.0,1.0,1.0,4.0,4.0,,
39,"Liberatore, Tony",6,2,3,9,1,,,3.0,1.0,3.0,2.0,,1.0,,,5.0,5.0,,,2.0,,,
33,"Macri, Christin",2,3,2,4,,,,,,1.0,,,,1.0,,2.0,3.0,1.0,,,,,
36,"Romero, Jose",18,5,12,30,,1.0,,2.0,2.0,10.0,7.0,1.0,,,,11.0,18.0,,1.0,1.0,,,
5,"Smith, Rohan",13,4,8,21,,,,,2.0,4.0,1.0,2.0,1.0,,,7.0,16.0,,,,1.0,,
8,"Southern, Daniel",4,3,3,7,1,1.0,,1.0,,1.0,,,,,,1.0,6.0,,2.0,2.0,,,
7,"West, Scott",13,4,14,27,,,,,,7.0,10.0,2.0,3.0,1.0,,16.0,15.0,,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,70,124,310,14,8.0,25.0,24.0,28.0,66.0,42.0,31.0,14.0,23.0,3.0,123.0,193.0,5.0,10.0,26.0,13.0,,
Opposition,Opposition,206,94,72,278,19,9.0,34.0,35.0,45.0,51.0,37.0,21.0,23.0,14.0,3.0,121.0,156.0,23.0,17.0,27.0,12.0,,
