St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",26y 12d,99 (44-1-54 44.95%),59 (0.60),←,
15,"Billings, Jack",18y 314d,11 (2-0-9 18.18%),11 (1.00),←,
21,"Delaney, Luke",25y 4d,40 (17-0-23 42.50%),1 (0.03),14 (3-0-11 21.43%),
24,"Dempster, Sean",30y 159d,174 (91-3-80 53.16%),20 (0.11),120 (56-3-61 47.92%),12 (0.10)
36,"Dunstan, Luke",19y 150d,12 (3-0-9 25.00%),7 (0.58),←,
33,"Gwilt, James",27y 321d,119 (65-3-51 55.88%),21 (0.18),←,
7,"Hayes, Lenny",34y 165d,290 (139-6-145 48.97%),94 (0.32),←,
4,"Jones, Clinton",30y 146d,147 (82-4-61 57.14%),39 (0.27),←,
18,"Longer, Billy",21y 47d,18 (2-0-16 11.11%),1 (0.06),9 (0-0-9 0.00%),1 (0.11)
32,"Milera, Terry",26y 171d,30 (11-0-19 36.67%),31 (1.03),←,
41,"Minchington, Darren",20y 201d,4 (0-0-4 0.00%),5 (1.25),←,
11,"Montagna, Leigh",30y 238d,224 (125-4-95 56.70%),136 (0.61),←,
16,"Newnes, Jack",21y 124d,39 (12-0-27 30.77%),2 (0.05),←,
12,"Riewoldt, Nick",31y 254d,273 (139-5-129 51.83%),604 (2.21),←,
6,"Ross, Sebastian",21y 52d,21 (6-0-15 28.57%),3 (0.14),←,
5,"Savage, Shane",23y 174d,64 (43-0-21 67.19%),38 (0.59),8 (2-0-6 25.00%),1 (0.13)
39,"Shenton, Cameron",23y 274d,8 (1-0-7 12.50%),2 (0.25),←,
31,"Simpkin, Tom",23y 325d,31 (14-0-17 45.16%),2 (0.06),←,
28,"Stanley, Rhys",23y 209d,50 (20-0-30 40.00%),30 (0.60),←,
3,"Steven, Jack",24y 92d,84 (34-1-49 41.07%),63 (0.75),←,
29,"Webster, Jimmy",21y,22 (4-0-18 18.18%),1 (0.05),←,
44,"Weller, Maverick",22y 135d,40 (6-0-34 15.00%),5 (0.13),8 (0-0-8 0.00%),2 (0.25)
Totals,Totals,24y 328d,1800 (860-27-913 47.78%),1175 (0.65),,
C,"Richardson, Alan",49y 42d,15 (3-0-12 20.00%),,14 (3-0-11 21.43%),
