Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
16,"Allan, Edward",20y 320d,4 (2-1-1 62.50%),1 (0.25),←,
14,"Cameron, Darcy",29y 267d,100 (57-3-40 58.50%),62 (0.62),99 (57-3-39 59.09%),62 (0.63)
25,"Crisp, Jack",31y 191d,254 (138-4-112 55.12%),88 (0.35),236 (131-4-101 56.36%),78 (0.33)
7,"Daicos, Josh",26y 136d,131 (77-3-51 59.92%),64 (0.49),←,
35,"Daicos, Nick",22y 98d,75 (51-2-22 69.33%),47 (0.63),←,
5,"Elliott, Jamie",32y 233d,199 (122-3-74 62.06%),295 (1.48),←,
17,"Frampton, Billy",28y 142d,60 (35-2-23 60.00%),20 (0.33),36 (25-2-9 72.22%),8 (0.22)
23,"Hill, Bobby",25y 61d,93 (54-3-36 59.68%),105 (1.13),52 (37-2-13 73.08%),71 (1.37)
32,"Hoskin-Elliott, Will",31y 221d,226 (114-3-109 51.11%),187 (0.83),174 (102-3-69 59.48%),145 (0.83)
38,"Howe, Jeremy",34y 286d,257 (113-3-141 44.55%),103 (0.40),157 (91-3-63 58.92%),23 (0.15)
1,"Lipinski, Patrick",26y 268d,123 (74-2-47 60.98%),63 (0.51),67 (43-2-22 65.67%),33 (0.49)
44,"Long, Ned",22y 65d,17 (7-0-10 41.18%),4 (0.24),12 (7-0-5 58.33%),3 (0.25)
4,"Maynard, Brayden",28y 203d,214 (116-4-94 55.14%),23 (0.11),←,
31,"McCreery, Beau",23y 357d,82 (52-2-28 64.63%),55 (0.67),←,
11,"McStay, Daniel",29y 291d,185 (95-0-90 51.35%),171 (0.92),24 (17-0-7 70.83%),33 (1.38)
28,"Membrey, Tim",30y 320d,184 (89-2-93 48.91%),300 (1.63),5 (4-0-1 80.00%),7 (1.40)
41,"Mihocek, Brody",32y 66d,141 (84-3-54 60.64%),239 (1.70),←,
30,"Moore, Darcy",29y 76d,178 (96-4-78 55.06%),67 (0.38),←,
10,"Pendlebury, Scott",37y 94d,408 (247-5-156 61.15%),201 (0.49),←,
12,"Perryman, Harry",26y 113d,134 (72-1-61 54.10%),29 (0.22),5 (4-0-1 80.00%),1 (0.20)
3,"Quaynor, Isaac",25y 86d,113 (66-2-45 59.29%),5 (0.04),←,
22,"Sidebottom, Steele",34y 99d,336 (203-6-127 61.31%),197 (0.59),←,
33,"Sullivan, Lachlan",27y 198d,12 (8-1-3 70.83%),4 (0.33),←,
Totals,Totals,28y 214d,3526 (1972-59-1495 55.93%),2330 (0.66),,
C,"McRae, Craig",51y 201d,79 (54-2-23 69.62%),,←,
