Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",12,3,4,16,1,,,,,,,,2.0,2.0,,,,,,,,,
25,"Athorn, Mark",8,1,3,11,,,,3.0,,,,,,3.0,,,,,,,,,
21,"Bradley, Craig",16,1,9,25,1,,,1.0,,,,,1.0,2.0,,,,,,,,,
20,"Brown, Fraser",4,,4,8,,,,,,,,,,1.0,,,,,,,,,
39,"Christou, Ang",5,1,6,11,,,,5.0,,,,,3.0,,,,,,,,,,
12,"Gleeson, Adrian",7,5,12,19,,1.0,,1.0,,,,,3.0,,,,,,,,,,
13,"Hanna, Mil",3,3,6,9,,,1.0,,,,,,,2.0,,,,,,,,,
17,"Heaver, Brent",9,,5,14,1,,,1.0,,,,,1.0,,,,,,,,,,
33,"Hogg, Matthew",6,1,4,10,,,,,,,,,,1.0,,,,,,,,,
4,"Kernahan, Stephen",16,10,1,17,7,4.0,,,,,,,,2.0,,,,,,,,,
44,"Madden, Justin",9,5,7,16,,,13.0,2.0,,,,,2.0,,,,,,,,,,
5,"McKay, Andrew",11,4,8,19,,,,2.0,,,,,2.0,1.0,,,,,,,,,
22,"Powell, Tim",4,2,2,6,,,,,,,,,,3.0,,,,,,,,,
7,"Ratten, Brett",8,3,4,12,,,,1.0,,,,,2.0,,,,,,,,,,
14,"Sexton, Michael",15,6,2,17,,,,,,,,,,1.0,,,,,,,,,
9,"Sholl, Brett",7,3,6,13,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1,"Silvagni, Stephen",7,3,2,9,,1.0,,,,,,,,2.0,,,,,,,,,
11,"Spalding, Earl",10,6,8,18,,,,,,,,,3.0,1.0,,,,,,,,,
38,"Welsh, Rohan",5,3,2,7,2,1.0,,1.0,,,,,2.0,,,,,,,,,,
2,"Williams, Greg",13,1,15,28,1,1.0,,2.0,,,,,3.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,61,110,285,13,11.0,14.0,20.0,,,,,25.0,22.0,,,,,,,,,
Opposition,Opposition,217,90,134,351,20,13.0,13.0,34.0,,,,,22.0,25.0,,,,,,,,,
