Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",4,4,5,9,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,7.0,,,1.0,2.0,,61.0
21,"Akermanis, Jason",14,7,7,21,2,1.0,,1.0,1.0,5.0,4.0,7.0,1.0,3.0,,10.0,11.0,1.0,1.0,,,3.0,82.0
5,"Boyd, Matthew",12,10,9,21,,,1.0,7.0,2.0,1.0,2.0,2.0,3.0,1.0,,8.0,14.0,,1.0,2.0,,1.0,90.0
33,"Callan, Tim",7,5,9,16,,,,1.0,2.0,2.0,2.0,2.0,3.0,1.0,,9.0,7.0,1.0,,2.0,3.0,,86.0
17,"Cooney, Adam",10,6,14,24,1,,,1.0,5.0,3.0,3.0,1.0,2.0,,,8.0,16.0,,,2.0,2.0,2.0,82.0
4,"Cross, Daniel",7,5,19,26,,,1.0,5.0,1.0,1.0,3.0,4.0,3.0,2.0,,11.0,17.0,,,2.0,,1.0,80.0
10,"Eagleton, Nathan",6,3,7,13,1,1.0,,2.0,,2.0,2.0,,1.0,,,4.0,9.0,,,,3.0,,59.0
13,"Giansiracusa, Daniel",11,6,2,13,2,,,4.0,2.0,4.0,1.0,,,,,2.0,10.0,,1.0,1.0,,1.0,65.0
9,"Gilbee, Lindsay",10,1,4,14,,,,3.0,3.0,2.0,,1.0,1.0,1.0,,4.0,10.0,,,4.0,3.0,,91.0
16,"Griffen, Ryan",14,1,9,23,2,,,3.0,2.0,7.0,7.0,2.0,1.0,,3.0,10.0,11.0,,,1.0,2.0,,66.0
8,"Hahn, Mitch",10,2,6,16,1,1.0,,3.0,,4.0,,4.0,1.0,,,8.0,8.0,,1.0,,,1.0,86.0
40,"Harbrow, Jarrod",7,4,4,11,2,,,1.0,,2.0,1.0,5.0,,1.0,,5.0,6.0,,2.0,,1.0,,70.0
25,"Hargrave, Ryan",11,5,4,15,,,,4.0,4.0,2.0,1.0,5.0,3.0,3.0,,6.0,9.0,,,2.0,1.0,,98.0
20,"Hill, Josh",11,4,3,14,,2.0,,2.0,1.0,4.0,1.0,4.0,,2.0,,7.0,7.0,1.0,1.0,1.0,2.0,1.0,77.0
15,"Hudson, Ben",3,1,12,15,,,22.0,,1.0,,3.0,2.0,,2.0,,8.0,7.0,,,2.0,,,68.0
6,"Johnson, Brad",14,4,5,19,1,1.0,,1.0,1.0,1.0,,4.0,1.0,3.0,,7.0,10.0,2.0,2.0,1.0,1.0,2.0,96.0
36,"Lake, Brian",11,7,3,14,1,,,,4.0,,,1.0,1.0,1.0,,6.0,7.0,3.0,1.0,9.0,2.0,,96.0
27,"Minson, Will",11,7,3,14,2,,8.0,,,6.0,3.0,1.0,,1.0,,6.0,7.0,2.0,2.0,3.0,1.0,1.0,83.0
38,"Morris, Dale",10,9,5,15,,,,1.0,4.0,1.0,,2.0,,1.0,,5.0,10.0,2.0,,3.0,6.0,,98.0
2,"Murphy, Robert",18,10,3,21,1,,,1.0,1.0,9.0,,4.0,,,,2.0,18.0,1.0,2.0,1.0,2.0,1.0,89.0
28,"Welsh, Scott",15,11,2,17,3,3.0,,3.0,1.0,5.0,,1.0,,,,2.0,14.0,,5.0,1.0,,,84.0
37,"Wight, Cameron",3,3,5,8,,,,4.0,2.0,1.0,,2.0,,2.0,,2.0,6.0,,,5.0,,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,115,140,359,19,14.0,32.0,48.0,38.0,63.0,34.0,56.0,22.0,25.0,3.0,132.0,221.0,13.0,19.0,43.0,31.0,14.0,
Opposition,Opposition,220,118,158,378,14,14.0,17.0,56.0,41.0,56.0,26.0,48.0,25.0,22.0,3.0,122.0,253.0,10.0,10.0,52.0,20.0,10.0,
