Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",28y 288d,185 (75-2-108 41.08%),42 (0.23),←,
4,"Aish, James",18y 295d,21 (7-0-14 33.33%),6 (0.29),←,
17,"Beams, Claye",22y 363d,28 (10-0-18 35.71%),21 (0.75),←,
8,"Bewick, Rohan",24y 324d,63 (26-0-37 41.27%),47 (0.75),←,
45,"Bourke, Jordon",19y 292d,1 (0-0-1 0.00%),,←,
42,"Clarke, Justin",20y 285d,36 (14-0-22 38.89%),1 (0.03),←,
5,"Crisp, Jack",20y 332d,18 (7-0-11 38.89%),10 (0.56),←,
34,"Freeman, Jonathan",20y 125d,4 (1-0-3 25.00%),6 (1.50),←,
27,"Gardiner, Darcy",18y 342d,17 (6-0-11 35.29%),2 (0.12),←,
41,"Golby, Mitch",22y 331d,51 (19-0-32 37.25%),6 (0.12),←,
6,"Green, Josh",22y 6d,54 (24-0-30 44.44%),72 (1.33),←,
11,"Hanley, Pearce",25y 288d,96 (33-0-63 34.38%),35 (0.36),←,
35,"Lester, Ryan",22y 4d,52 (21-0-31 40.38%),12 (0.23),←,
23,"Leuenberger, Matthew",26y 84d,94 (33-1-60 35.64%),20 (0.21),←,
12,"Martin, Stefan",27y 286d,74 (20-1-53 27.70%),28 (0.38),17 (6-0-11 35.29%),5 (0.29)
32,"Mayes, Sam",20y 102d,39 (17-0-22 43.59%),23 (0.59),←,
25,"McStay, Daniel",19y 67d,9 (4-0-5 44.44%),7 (0.78),←,
21,"Merrett, Daniel",29y 261d,171 (74-3-94 44.15%),69 (0.40),←,
47,"OBrien, Zac",23y 307d,5 (2-0-3 40.00%),1 (0.20),←,
39,"Paine, Jackson",21y 70d,12 (5-0-7 41.67%),11 (0.92),6 (1-0-5 16.67%),3 (0.50)
24,"Patfull, Joel",29y 266d,182 (73-3-106 40.93%),24 (0.13),←,
28,"Taylor, Lewis",19y 194d,22 (7-0-15 31.82%),12 (0.55),←,
Totals,Totals,23y 7d,1234 (478-10-746 38.74%),455 (0.37),,
C,"Leppitsch, Justin",38y 333d,22 (7-0-15 31.82%),,←,
