St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
3,"Burke, Nathan",29y 167d,265 (122-2-141 46.42%),96 (0.36),←,
41,"Campbell, Brad",23y 214d,20 (13-0-7 65.00%),2 (0.10),←,
45,"Cranage, Sam",20y 87d,2 (1-0-1 50.00%),,←,
31,"Elliott, Tim",22y 314d,28 (16-0-12 57.14%),6 (0.21),←,
10,"Everitt, Peter",25y 81d,127 (65-1-61 51.57%),210 (1.65),←,
14,"Francis, Tony",30y 113d,158 (83-2-73 53.16%),108 (0.68),16 (9-0-7 56.25%),5 (0.31)
42,"Gowans, James",22y 132d,3 (1-0-2 33.33%),2 (0.67),←,
25,"Hall, Barry",22y 165d,48 (28-0-20 58.33%),58 (1.21),←,
7,"Hayes, Lenny",19y 190d,12 (7-0-5 58.33%),4 (0.33),←,
8,"Hudghton, Max",22y 324d,58 (33-0-25 56.90%),1 (0.02),←,
5,"Jones, Austinn",22y 298d,103 (52-0-51 50.49%),89 (0.86),←,
23,"Loewe, Stewart",31y 61d,272 (126-1-145 46.51%),520 (1.91),←,
26,"McLaren, Joe",21y 224d,41 (19-0-22 46.34%),23 (0.56),←,
11,"Mitchell, Gavin",26y 207d,75 (34-0-41 45.33%),68 (0.91),39 (21-0-18 53.85%),50 (1.28)
1,"Peckett, Justin",26y 291d,134 (65-1-68 48.88%),12 (0.09),←,
28,"Ryan, Damien",21y 354d,46 (23-0-23 50.00%),7 (0.15),16 (9-0-7 56.25%),1 (0.06)
19,"Sziller, Steven",26y 220d,91 (50-0-41 54.95%),35 (0.38),←,
4,"Thompson, Andrew",26y 275d,62 (37-0-25 59.68%),43 (0.69),←,
21,"Thompson, Ben",25y 322d,9 (5-0-4 55.56%),1 (0.11),←,
15,"Wakelin, Darryl",24y 346d,92 (50-0-42 54.35%),8 (0.09),←,
12,"Wakelin, Shane",24y 345d,85 (40-1-44 47.65%),18 (0.21),←,
20,"Young, Matthew",26y 309d,95 (52-0-43 54.74%),19 (0.20),74 (43-0-31 58.11%),13 (0.18)
Totals,Totals,24y 295d,1826 (922-8-896 50.49%),1330 (0.73),,
C,"Watson, Tim",38y 10d,17 (9-0-8 52.94%),,←,
