Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
11,"Archer, Glenn",32y 122d,268 (161-0-107 60.07%),136 (0.51),←,
16,"Brown, Leigh",23y 151d,123 (50-1-72 41.06%),47 (0.38),60 (31-1-28 52.50%),27 (0.45)
2,"Colbert, Leigh",30y 47d,204 (116-2-86 57.35%),64 (0.31),99 (54-1-44 55.05%),14 (0.14)
24,"Firrito, Michael",21y 239d,35 (19-0-16 54.29%),7 (0.20),←,
6,"Grant, Shannon",28y 96d,231 (132-2-97 57.58%),263 (1.14),173 (100-1-72 58.09%),225 (1.30)
31,"Hale, David",21y 63d,31 (14-0-17 45.16%),15 (0.48),←,
39,"Harding, Leigh",24y 89d,64 (34-1-29 53.91%),97 (1.52),←,
4,"Harris, Daniel",23y 75d,63 (33-1-29 53.17%),22 (0.35),←,
29,"Harvey, Brent",27y 71d,188 (110-1-77 58.78%),226 (1.20),←,
21,"Jones, Corey",24y 148d,75 (36-0-39 48.00%),81 (1.08),←,
35,"Makepeace, Troy",26y 140d,121 (63-1-57 52.48%),31 (0.26),←,
20,"Petrie, Drew",22y 282d,79 (39-1-39 50.00%),65 (0.82),←,
30,"Pratt, Daniel",22y 125d,15 (8-0-7 53.33%),1 (0.07),12 (7-0-5 58.33%),
3,"Rawlings, Brady",24y 44d,105 (57-0-48 54.29%),46 (0.44),←,
26,"Rocca, Saverio",31y 246d,242 (112-3-127 46.90%),713 (2.95),86 (42-1-43 49.42%),199 (2.31)
32,"Sansbury, Eddie",21y 240d,20 (9-0-11 45.00%),6 (0.30),←,
7,"Simpson, Adam",29y 158d,219 (133-1-85 60.96%),68 (0.31),←,
9,"Sinclair, Jess",26y 332d,135 (52-1-82 38.89%),58 (0.43),85 (39-1-45 46.47%),32 (0.38)
12,"Stevens, Michael",24y 259d,57 (29-0-28 50.88%),19 (0.33),40 (21-0-19 52.50%),16 (0.40)
23,"Thompson, Nathan",27y 160d,136 (65-1-70 48.16%),235 (1.73),17 (10-0-7 58.82%),43 (2.53)
36,"Watt, Shannon",24y 240d,85 (44-1-40 52.35%),4 (0.05),←,
8,"Wells, Daniel",20y 171d,56 (30-1-25 54.46%),32 (0.57),←,
Totals,Totals,25y 142d,2552 (1346-18-1188 52.74%),2236 (0.88),,
C,"Laidley, Dani",38y 119d,61 (31-1-29 51.64%),,←,
