Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Blakey, Nick",18,8,4,22,,,,,6.0,1.0,,4.0,1.0,2.0,,2.0,16.0,,,1.0,2.0,,87.0
16,"Campbell, Braeden",13,5,1,14,,,,3.0,5.0,2.0,,3.0,1.0,1.0,,3.0,10.0,,,4.0,,,59.0
7,"Cunningham, Harry",16,7,4,20,,,,1.0,6.0,1.0,1.0,3.0,4.0,,,6.0,13.0,,,2.0,,1.0,90.0
13,"Florent, Oliver",8,4,5,13,,,,,,4.0,1.0,,,,,1.0,12.0,,,,,1.0,85.0
23,"Franklin, Lance",9,7,1,10,4,,,,,2.0,,3.0,2.0,1.0,1.0,3.0,8.0,,3.0,1.0,,,86.0
21,"Gulden, Errol",11,5,10,21,2,1.0,,3.0,1.0,2.0,2.0,2.0,,,,8.0,13.0,,2.0,,1.0,1.0,86.0
9,"Hayward, Will",9,4,2,11,3,1.0,,1.0,,3.0,,5.0,,1.0,,4.0,8.0,,2.0,,,,80.0
5,"Heeney, Isaac",12,2,9,21,5,,,5.0,,2.0,2.0,4.0,3.0,2.0,3.0,11.0,8.0,,,1.0,,,91.0
31,"Hickey, Tom",8,2,8,16,,,19.0,,1.0,3.0,5.0,8.0,2.0,6.0,,8.0,7.0,,,3.0,,,79.0
12,"Kennedy, Josh",11,6,9,20,,,,1.0,1.0,2.0,2.0,1.0,1.0,,,7.0,14.0,,2.0,2.0,1.0,1.0,66.0
44,"Lloyd, Jake",20,8,7,27,,,,2.0,7.0,1.0,,3.0,,,,3.0,14.0,,,2.0,1.0,,82.0
39,"McCartin, Paddy",11,9,1,12,,,,1.0,5.0,,,,,,,2.0,10.0,2.0,,7.0,,,87.0
30,"McCartin, Tom",5,4,3,8,,,,1.0,4.0,,,1.0,,,,2.0,6.0,,,5.0,,,100.0
6,"McDonald, Logan",4,4,2,6,,,,,,,,1.0,,,,1.0,5.0,,1.0,1.0,,,73.0
2,"McLean, Hayden",7,1,4,11,1,,7.0,,,1.0,1.0,4.0,2.0,1.0,,6.0,6.0,,,5.0,,,68.0
14,"Mills, Callum",19,7,10,29,1,,,4.0,5.0,3.0,6.0,3.0,3.0,2.0,2.0,12.0,18.0,,,2.0,,1.0,75.0
26,"Parker, Luke",12,7,10,22,,,,1.0,2.0,5.0,3.0,3.0,1.0,1.0,,5.0,17.0,1.0,,,,1.0,60.0
24,"Rampe, Dane",8,5,3,11,,,,2.0,6.0,,1.0,3.0,1.0,1.0,,3.0,6.0,,,3.0,,,100.0
8,"Rowbottom, James",14,4,3,17,1,,,4.0,3.0,3.0,4.0,5.0,,2.0,,8.0,10.0,,,2.0,,1.0,90.0
29,"Sheldrick, Angus",,,,,,,,,,,,,,,,,,,,,,,
3,"Stephens, Dylan",14,9,7,21,,,,2.0,1.0,5.0,,3.0,1.0,1.0,,8.0,14.0,,1.0,1.0,,1.0,82.0
1,"Warner, Chad",10,4,15,25,,,,4.0,1.0,4.0,3.0,3.0,2.0,1.0,,11.0,13.0,,1.0,,,3.0,84.0
15,"Wicks, Sam",8,4,5,13,,1.0,,5.0,,3.0,1.0,2.0,,1.0,,5.0,8.0,,1.0,1.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,247,116,123,370,17,5.0,26.0,40.0,54.0,47.0,32.0,64.0,24.0,23.0,6.0,119.0,236.0,3.0,13.0,43.0,5.0,11.0,
Opposition,Opposition,202,76,136,338,10,17.0,35.0,55.0,30.0,65.0,35.0,64.0,23.0,24.0,,119.0,200.0,3.0,13.0,50.0,3.0,7.0,
