Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aleer, Leek",6,3,3,9,,,,1.0,1.0,2.0,,2.0,2.0,2.0,,7.0,4.0,1.0,,9.0,,,100.0
9,"Angwin, Ryan",11,4,13,24,,,,4.0,6.0,4.0,1.0,4.0,3.0,,,12.0,13.0,,,,,,78.0
7,"Ash, Lachie",20,5,9,29,,,,2.0,3.0,4.0,1.0,1.0,1.0,,,8.0,16.0,,,1.0,3.0,,85.0
14,"Bedford, Toby",4,,10,14,1,,,3.0,1.0,2.0,2.0,1.0,,,,9.0,5.0,,,1.0,1.0,2.0,84.0
32,"Briggs, Kieren",7,6,3,10,,,38.0,5.0,1.0,6.0,1.0,1.0,,,,3.0,6.0,1.0,,3.0,,1.0,71.0
46,"Brown, Callum",12,4,4,16,1,,,1.0,,3.0,1.0,3.0,1.0,,,5.0,10.0,,1.0,1.0,1.0,1.0,82.0
44 ↓,"Buckley, Jack",3,3,9,12,,,,1.0,2.0,,,,,,,6.0,6.0,,,2.0,,,58.0
5,"Cadman, Aaron",10,7,1,11,2,1.0,,1.0,,2.0,,2.0,1.0,1.0,,3.0,8.0,,1.0,3.0,,,87.0
17,"Callaghan, Finn",23,4,14,37,1,,,1.0,4.0,8.0,6.0,4.0,1.0,,3.0,11.0,24.0,,,,6.0,1.0,82.0
37,"Fonti, Joe",8,4,8,16,,,,3.0,2.0,1.0,,2.0,1.0,1.0,,3.0,13.0,,,3.0,2.0,,78.0
12,"Green, Tom",17,7,18,35,,,,,3.0,3.0,9.0,6.0,2.0,2.0,,18.0,16.0,,,,1.0,1.0,78.0
4,"Greene, Toby",15,8,3,18,3,4.0,,2.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,6.0,13.0,,4.0,,,,86.0
35,"Gruzewski, Max",,,2,2,,,,,,1.0,,2.0,,1.0,,3.0,,,,2.0,,1.0,65.0
27,"Himmelberg, Harry",15,9,6,21,,,,3.0,7.0,2.0,1.0,2.0,,1.0,,6.0,13.0,1.0,,4.0,1.0,,96.0
39,"Idun, Connor",13,10,7,20,,,,1.0,2.0,,,3.0,2.0,1.0,,7.0,12.0,2.0,,9.0,,,84.0
2,"Jones, Darcy",11,3,6,17,2,2.0,,4.0,,6.0,1.0,3.0,1.0,,,8.0,10.0,,,,,,82.0
22,"Kelly, Josh",12,3,15,27,2,1.0,,5.0,2.0,5.0,3.0,2.0,1.0,,,8.0,18.0,1.0,,1.0,,1.0,90.0
30,"Leake, James",6,3,4,10,,,,1.0,,1.0,,2.0,,,,3.0,7.0,,,,,1.0,79.0
33,"OHalloran, Xavier",19,1,8,27,2,2.0,,4.0,2.0,6.0,6.0,4.0,1.0,,1.0,13.0,13.0,,,,1.0,1.0,80.0
26,"Riccardi, Jake",7,3,5,12,1,1.0,3.0,6.0,,1.0,,2.0,,,,5.0,6.0,1.0,2.0,4.0,,,77.0
24,"Rowston, Harry",10,4,2,12,,1.0,,2.0,1.0,4.0,1.0,2.0,,,,3.0,8.0,,,1.0,,,75.0
20,"Stringer, Jake",9,5,5,14,1,2.0,,1.0,,3.0,2.0,2.0,1.0,1.0,,8.0,4.0,1.0,4.0,,,2.0,76.0
1 ↑,"Thomas, Harvey",5,3,1,6,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,5.0,,,,,,25.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,243,99,156,399,16,15.0,41.0,52.0,39.0,68.0,39.0,55.0,20.0,13.0,6.0,156.0,230.0,8.0,12.0,44.0,16.0,12.0,
Opposition,Opposition,206,82,120,326,8,4.0,35.0,56.0,51.0,47.0,31.0,68.0,13.0,20.0,,122.0,187.0,6.0,6.0,51.0,6.0,4.0,
