Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
23,"Bolton, Mark",27y 33d,101 (52-1-48 51.98%),40 (0.40),←,
16,"Bradley, Kepler",20y 174d,30 (9-0-21 30.00%),8 (0.27),←,
17,"Camporeale, Scott",30y 268d,237 (116-0-121 48.95%),201 (0.85),4 (1-0-3 25.00%),1 (0.25)
31,"Fletcher, Dustin",30y 364d,247 (161-3-83 65.79%),60 (0.24),←,
26,"Heffernan, Chris",27y 97d,150 (86-1-63 57.67%),53 (0.35),103 (68-1-34 66.50%),43 (0.42)
19,"Hille, David",24y 338d,90 (48-0-42 53.33%),72 (0.80),←,
5,"Hird, James",33y 91d,227 (136-5-86 61.01%),323 (1.42),←,
14,"Johnson, Jason",28y 101d,157 (96-1-60 61.46%),92 (0.59),←,
1,"Johnson, Mark",27y 348d,158 (100-1-57 63.61%),78 (0.49),←,
27,"Laycock, Jason",21y 183d,18 (7-0-11 38.89%),11 (0.61),←,
42,"Lovett-Murray, Nathan",23y 169d,43 (18-0-25 41.86%),28 (0.65),←,
13,"Lovett, Andrew",23y 176d,26 (9-0-17 34.62%),33 (1.27),←,
25,"Lucas, Scott",28y 127d,209 (124-1-84 59.57%),319 (1.53),←,
33,"McPhee, Adam",23y 212d,90 (37-0-53 41.11%),43 (0.48),65 (31-0-34 47.69%),34 (0.52)
10,"McVeigh, Mark",25y 100d,126 (69-1-56 55.16%),47 (0.37),←,
6,"Monfries, Angus",19y 107d,18 (5-0-13 27.78%),19 (1.06),←,
43,"Rioli, Dean",27y 351d,98 (64-1-33 65.82%),89 (0.91),←,
7,"Solomon, Dean",26y 117d,144 (91-0-53 63.19%),52 (0.36),←,
24,"Stanton, Brent",20y 5d,40 (14-0-26 35.00%),22 (0.55),←,
4,"Watson, Jobe",21y 87d,19 (8-0-11 42.11%),9 (0.47),←,
12,"Welsh, Andrew",23y 84d,86 (40-1-45 47.09%),8 (0.09),←,
8,"Winderlich, Jason",21y 208d,26 (9-0-17 34.62%),9 (0.35),←,
Totals,Totals,25y 104d,2340 (1299-16-1025 55.51%),1616 (0.69),,
C,"Sheedy, Kevin",58y 133d,597 (374-6-217 63.15%),,←,
