Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",24y 310d,73 (40-1-32 55.48%),14 (0.19),←,
5,"Boyd, Matthew",29y 351d,204 (98-2-104 48.53%),70 (0.34),←,
45,"Campbell, Tom",20y 284d,5 (0-0-5 0.00%),2 (0.40),←,
29,"Dickson, Tory",24y 321d,14 (3-0-11 21.43%),19 (1.36),←,
33,"Djerrkura, Nathan",23y 328d,22 (7-0-15 31.82%),8 (0.36),18 (5-0-13 27.78%),8 (0.44)
13,"Giansiracusa, Daniel",30y 154d,228 (104-4-120 46.49%),277 (1.21),←,
1,"Grant, Jarrad",23y 37d,48 (24-0-24 50.00%),53 (1.10),←,
25,"Hargrave, Ryan",31y 17d,203 (95-4-104 47.78%),37 (0.18),←,
41,"Hooper, Andrew",21y 207d,7 (3-0-4 42.86%),7 (1.00),←,
39,"Johannisen, Jason",19y 278d,2 (0-0-2 0.00%),,←,
46,"Jong, Lin",19y 69d,1 (0-0-1 0.00%),,←,
36,"Lake, Brian",30y 167d,195 (90-2-103 46.67%),31 (0.16),←,
27,"Minson, Will",27y 123d,133 (69-1-63 52.26%),66 (0.50),←,
2,"Murphy, Robert",30y 64d,227 (100-4-123 44.93%),154 (0.68),←,
42,"Picken, Liam",26y 11d,84 (41-0-43 48.81%),27 (0.32),←,
18,"Roberts, Fletcher",19y 70d,1 (0-0-1 0.00%),,←,
23,"Roughead, Jordan",21y 283d,32 (14-0-18 43.75%),10 (0.31),←,
11,"Sherman, Justin",25y 199d,138 (57-3-78 42.39%),106 (0.77),24 (9-0-15 37.50%),21 (0.88)
26,"Skinner, Zephaniah",23y 46d,5 (1-0-4 20.00%),4 (0.80),←,
14,"Smith, Clay",19y 93d,13 (3-0-10 23.08%),6 (0.46),←,
32,"Talia, Michael",19y 183d,2 (0-0-2 0.00%),1 (0.50),←,
3,"Wallis, Mitch",19y 293d,22 (6-0-16 27.27%),6 (0.27),←,
Totals,Totals,24y 61d,1659 (755-21-883 45.51%),898 (0.54),,
C,"McCartney, Brendan",51y 294d,19 (5-0-14 26.32%),,←,
