St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Byrnes, Ryan",14,7,3,17,,,,3.0,4.0,1.0,1.0,3.0,1.0,1.0,,1.0,14.0,,,1.0,,,82.0
47,"Caminiti, Anthony",11,10,6,17,,,,1.0,2.0,1.0,,4.0,,1.0,,7.0,9.0,2.0,,1.0,,,91.0
4,"Collard, Lance",8,1,1,9,1,2.0,,5.0,,4.0,,2.0,1.0,1.0,,6.0,3.0,1.0,1.0,,,2.0,66.0
34,"Garcia, Hugo",4,,8,12,,,,5.0,1.0,1.0,7.0,2.0,,2.0,,7.0,4.0,,,,,,66.0
40,"Hall, Max",2,1,6,8,1,,,3.0,1.0,1.0,1.0,1.0,,1.0,,3.0,5.0,,1.0,1.0,,1.0,75.0
24 ↑,"Hastie, Angus",2,2,2,4,,,,2.0,2.0,,,2.0,,2.0,,3.0,2.0,,,,1.0,,31.0
1,"Higgins, Jack",6,2,4,10,3,,,5.0,,1.0,,1.0,,,,4.0,5.0,1.0,1.0,1.0,,1.0,82.0
8,"Hill, Bradley",10,6,8,18,,1.0,,2.0,1.0,3.0,2.0,,,,,6.0,13.0,,,1.0,1.0,1.0,88.0
3,"Jones, Zak",2,3,9,11,,,,,1.0,1.0,1.0,1.0,,1.0,,4.0,8.0,,,,,,61.0
17 ↓,"Keeler, Isaac",1,,2,3,,,2.0,,,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,,1.0,,,50.0
6,"Macrae, Jack",15,,13,28,,1.0,,4.0,,5.0,9.0,6.0,2.0,2.0,2.0,15.0,11.0,,,,,2.0,92.0
19,"Marshall, Rowan",9,3,5,14,,,17.0,5.0,1.0,2.0,3.0,5.0,1.0,3.0,,7.0,7.0,,,1.0,,,86.0
10,"Owens, Mitch",6,2,2,8,2,1.0,2.0,1.0,,,,,2.0,,,3.0,5.0,,1.0,2.0,,1.0,88.0
43,"Sharman, Cooper",9,4,4,13,1,1.0,1.0,3.0,2.0,2.0,,2.0,3.0,,,8.0,5.0,2.0,1.0,4.0,,2.0,96.0
35,"Sinclair, Jack",21,3,4,25,1,1.0,,2.0,6.0,4.0,3.0,3.0,,,,8.0,10.0,,,4.0,,,83.0
14,"Stocker, Liam",8,4,6,14,,,,1.0,3.0,2.0,2.0,1.0,3.0,1.0,,8.0,8.0,,,3.0,,,87.0
5,"Travaglia, Tobie",6,2,3,9,1,,,3.0,,3.0,,,,,,1.0,8.0,,,,,,72.0
7,"Wanganeen-Milera, Nasiah",20,3,5,25,1,1.0,,2.0,8.0,3.0,2.0,6.0,3.0,2.0,1.0,9.0,9.0,1.0,,3.0,3.0,1.0,85.0
29,"Webster, Jimmy",7,3,1,8,,,,1.0,3.0,,,,,,,3.0,4.0,,,2.0,,,72.0
44,"Wilkie, Callum",13,7,4,17,,,,4.0,7.0,,,1.0,1.0,,,5.0,12.0,1.0,,2.0,,,100.0
22,"Wilson, Darcy",16,4,3,19,1,,,,3.0,5.0,2.0,6.0,2.0,1.0,,6.0,9.0,,,1.0,,,86.0
2,"Windhager, Marcus",10,1,8,18,,,,3.0,2.0,2.0,6.0,8.0,2.0,3.0,,12.0,7.0,,,,,,73.0
32,"Wood, Mason",9,2,4,13,1,1.0,,2.0,1.0,2.0,1.0,4.0,,2.0,,4.0,9.0,,1.0,1.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,70,111,320,13,11.0,22.0,57.0,48.0,44.0,41.0,59.0,22.0,24.0,3.0,133.0,168.0,8.0,6.0,29.0,5.0,11.0,
Opposition,Opposition,194,80,152,346,10,12.0,43.0,68.0,31.0,58.0,32.0,71.0,24.0,22.0,3.0,134.0,202.0,17.0,14.0,46.0,7.0,9.0,
