Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",28y 243d,220 (154-2-64 70.45%),146 (0.66),←,
35,"Chapman, Paul",30y 272d,239 (156-2-81 65.69%),318 (1.33),←,
28,"Christensen, Allen",21y 76d,32 (24-0-8 75.00%),23 (0.72),←,
22,"Duncan, Mitch",21y 54d,46 (37-0-9 80.43%),47 (1.02),←,
44,"Enright, Corey",30y 324d,239 (156-2-81 65.69%),53 (0.22),←,
26,"Hawkins, Tom",24y 13d,96 (77-0-19 80.21%),154 (1.60),←,
8,"Hunt, Josh",30y 142d,182 (124-1-57 68.41%),23 (0.13),←,
19,"Hunt, Taylor",21y 272d,37 (29-0-8 78.38%),7 (0.19),←,
20,"Johnson, Steve",29y 30d,192 (137-2-53 71.88%),380 (1.98),←,
9,"Kelly, James",28y 218d,209 (141-1-67 67.70%),77 (0.37),←,
13,"Lonergan, Tom",28y 78d,92 (69-1-22 75.54%),46 (0.50),←,
4,"Mackie, Andrew",27y 362d,168 (130-0-38 77.38%),76 (0.45),←,
32,"Motlop, Steven",21y 144d,22 (14-0-8 63.64%),23 (1.05),←,
31,"Podsiadly, James",30y 328d,55 (41-0-14 74.55%),127 (2.31),←,
30,"Scarlett, Matthew",33y 59d,280 (183-2-95 65.71%),17 (0.06),←,
14,"Selwood, Joel",24y 69d,131 (109-0-22 83.21%),60 (0.46),←,
38,"Sheringham, Jackson",24y 42d,4 (3-0-1 75.00%),1 (0.25),←,
2,"Smedts, Billie",20y 56d,13 (9-0-4 69.23%),6 (0.46),←,
23,"Stephenson, Orren",30y 19d,7 (4-0-3 57.14%),1 (0.14),←,
27,"Stokes, Mathew",27y 255d,126 (101-0-25 80.16%),175 (1.39),←,
7,"Taylor, Harry",26y 52d,107 (86-0-21 80.37%),20 (0.19),←,
42,"Walker, Josh",19y 265d,4 (3-0-1 75.00%),2 (0.50),←,
Totals,Totals,26y 137d,2501 (1787-13-701 71.45%),1782 (0.71),,
C,"Scott, Chris",36y 92d,43 (34-0-9 79.07%),,←,
