Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bews, Jed",6,4,6,12,,,,3.0,1.0,,,3.0,1.0,3.0,,3.0,10.0,,,6.0,1.0,,78.0
46,"Blicavs, Mark",9,7,7,16,,,,7.0,2.0,1.0,1.0,3.0,1.0,2.0,,6.0,10.0,1.0,1.0,2.0,,,86.0
35,"Dangerfield, Patrick",15,12,5,20,5,6.0,,3.0,,4.0,,2.0,4.0,1.0,3.0,8.0,13.0,4.0,8.0,,,2.0,90.0
22,"Duncan, Mitch",13,3,14,27,,,,7.0,1.0,4.0,3.0,4.0,1.0,2.0,,9.0,19.0,,,2.0,,1.0,83.0
29,"Guthrie, Cameron",7,1,9,16,,,,3.0,2.0,1.0,1.0,,3.0,,,9.0,9.0,,,2.0,,1.0,76.0
39,"Guthrie, Zach",3,2,11,14,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,4.0,11.0,,,2.0,,,84.0
26,"Hawkins, Tom",11,7,2,13,,1.0,,,,2.0,,5.0,,2.0,,4.0,9.0,1.0,2.0,2.0,,,93.0
25,"Henderson, Lachie",10,10,13,23,,,,5.0,6.0,1.0,,1.0,,,,7.0,17.0,2.0,,7.0,,,97.0
8,"Kolodjashnij, Jake",7,6,8,15,,,,5.0,3.0,1.0,,2.0,1.0,,,4.0,11.0,,,3.0,,,90.0
13,"Lonergan, Tom",9,8,2,11,,,,3.0,2.0,,,2.0,,1.0,,,11.0,,,1.0,,,83.0
27,"Menegola, Sam",14,3,8,22,,,,4.0,,6.0,2.0,6.0,1.0,3.0,,9.0,12.0,,,1.0,,1.0,70.0
10,"Menzel, Daniel",12,8,4,16,3,,,1.0,,2.0,,2.0,,,,5.0,11.0,2.0,1.0,3.0,,,85.0
32,"Motlop, Steven",7,1,9,16,,,,1.0,2.0,2.0,1.0,2.0,,,,1.0,15.0,,,,1.0,,84.0
21,"Murdoch, Jordan",12,5,6,18,,,,3.0,3.0,3.0,,2.0,,1.0,,5.0,13.0,,,1.0,,3.0,81.0
3,"Parfitt, Brandan",7,,4,11,1,,,3.0,2.0,2.0,1.0,1.0,2.0,,,3.0,8.0,,,,2.0,,69.0
34,"Parsons, James",2,,6,8,,,,2.0,,1.0,,2.0,1.0,1.0,,4.0,3.0,,,,,1.0,77.0
14,"Selwood, Joel",15,4,15,30,1,,,1.0,4.0,2.0,7.0,8.0,3.0,2.0,,15.0,16.0,1.0,,4.0,,,85.0
37,"Simpson, Sam",5,2,7,12,1,,,1.0,1.0,1.0,2.0,,,,,5.0,7.0,,1.0,1.0,,,68.0
9,"Smith, Zac",5,,6,11,,,22.0,2.0,,3.0,3.0,1.0,3.0,1.0,,6.0,6.0,,,4.0,,,70.0
1,"Stanley, Rhys",4,2,6,10,1,1.0,10.0,2.0,1.0,1.0,1.0,,1.0,,,6.0,3.0,1.0,,2.0,,1.0,69.0
7,"Taylor, Harry",10,4,10,20,,,,2.0,2.0,4.0,,2.0,1.0,,,9.0,10.0,,,4.0,1.0,,98.0
2,"Tuohy, Zach",11,5,8,19,1,,,2.0,4.0,4.0,2.0,4.0,1.0,1.0,,9.0,9.0,1.0,1.0,1.0,,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,94,166,360,13,10.0,32.0,61.0,36.0,46.0,25.0,53.0,25.0,21.0,3.0,131.0,233.0,13.0,14.0,48.0,5.0,11.0,
Opposition,Opposition,201,100,198,399,12,13.0,33.0,52.0,28.0,55.0,36.0,55.0,21.0,25.0,3.0,139.0,268.0,10.0,12.0,50.0,11.0,11.0,
