Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",19,5,9,28,1,3.0,,2.0,3.0,5.0,6.0,6.0,,1.0,,9.0,16.0,,,5.0,1.0,,83.0
29,"Bramble, Lachlan",12,3,4,16,,,,2.0,1.0,1.0,,4.0,,1.0,,2.0,10.0,,,1.0,,,73.0
36,"Cleary, Luke",7,3,8,15,,,,2.0,3.0,,,3.0,2.0,,,3.0,12.0,,,3.0,,,78.0
31,"Dale, Bailey",23,5,8,31,,,,1.0,9.0,1.0,1.0,3.0,1.0,,,7.0,19.0,1.0,,4.0,,,89.0
42,"Davidson, Sam",7,3,8,15,2,,,3.0,1.0,,,5.0,1.0,3.0,,6.0,12.0,,,,,,80.0
44,"English, Tim",5,3,8,13,,,32.0,5.0,,2.0,2.0,3.0,3.0,1.0,,5.0,8.0,,1.0,5.0,,2.0,84.0
27,"Freijah, Joel",14,5,10,24,,,,4.0,1.0,4.0,4.0,4.0,,,,7.0,17.0,,,2.0,,1.0,85.0
12 ↑,"Gallagher, Harvey",4,1,1,5,,,,1.0,,2.0,1.0,3.0,,,,1.0,3.0,,,,,,23.0
22,"Harmes, James",7,2,6,13,,,,6.0,,3.0,3.0,5.0,1.0,,,5.0,9.0,,,1.0,,,77.0
39,"Johannisen, Jason",13,7,8,21,,,,,6.0,,,,,,,3.0,17.0,,,1.0,,,81.0
8,"Kennedy, Matthew",11,7,8,19,3,,,7.0,,3.0,2.0,3.0,1.0,1.0,,6.0,13.0,,1.0,,,,83.0
24,"Khamis, Buku",4,2,2,6,1,1.0,8.0,2.0,,,,1.0,,,,2.0,4.0,,,,,,69.0
21,"Liberatore, Tom",15,6,20,35,,,,10.0,5.0,7.0,10.0,2.0,,1.0,,15.0,18.0,,,,,,86.0
7,"Lobb, Rory",5,5,4,9,,,1.0,2.0,3.0,,,1.0,,1.0,,4.0,5.0,2.0,,9.0,,,93.0
30,"McNeil, Lachlan",6,2,4,10,1,1.0,,3.0,,2.0,1.0,,,,,3.0,6.0,,,1.0,,,76.0
33,"Naughton, Aaron",5,2,3,8,,1.0,,1.0,,3.0,1.0,1.0,1.0,1.0,,5.0,5.0,,,3.0,,,84.0
18,"ODonnell, James",14,11,4,18,,,,2.0,9.0,,,2.0,1.0,,,7.0,10.0,1.0,,8.0,,,100.0
25,"Poulter, Caleb",11,8,6,17,,,,1.0,,4.0,,3.0,,,,5.0,12.0,,2.0,1.0,,1.0,72.0
20,"Richards, Ed",19,8,12,31,1,2.0,,4.0,3.0,5.0,1.0,1.0,2.0,,,6.0,24.0,,1.0,2.0,2.0,3.0,81.0
9,"Sanders, Ryley",5,1,14,19,1,,,5.0,,1.0,1.0,1.0,,1.0,,4.0,15.0,,,,,1.0,77.0
23 ↓,"Vandermeer, Laitham",3,2,6,9,2,,,,,,,,1.0,,,3.0,6.0,,,,,,53.0
14,"West, Rhylee",9,5,7,16,2,3.0,,3.0,,5.0,1.0,3.0,,,,6.0,10.0,,4.0,1.0,,,86.0
34,"Williams, Bailey",8,4,13,21,,,,2.0,3.0,1.0,,,1.0,,,7.0,12.0,,,3.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,100,173,399,14,12.0,41.0,68.0,47.0,49.0,34.0,54.0,15.0,11.0,,121.0,263.0,4.0,9.0,50.0,3.0,8.0,
Opposition,Opposition,193,74,160,353,15,16.0,41.0,48.0,34.0,62.0,37.0,46.0,11.0,15.0,6.0,135.0,211.0,10.0,11.0,54.0,5.0,10.0,
