Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",29y 305d,200 (96-2-102 48.50%),74 (0.37),169 (93-2-74 55.62%),62 (0.37)
14,"Cameron, Darcy",28y 4d,64 (36-1-27 57.03%),47 (0.73),63 (36-1-26 57.94%),47 (0.75)
46,"Cox, Mason",32y 130d,107 (65-0-42 60.75%),115 (1.07),←,
25,"Crisp, Jack",29y 293d,218 (117-2-99 54.13%),69 (0.32),200 (110-2-88 55.50%),59 (0.29)
7,"Daicos, Josh",24y 238d,95 (56-1-38 59.47%),54 (0.57),←,
35,"Daicos, Nick",20y 200d,43 (33-0-10 76.74%),24 (0.56),←,
2,"de Goey, Jordan",27y 129d,151 (84-2-65 56.29%),184 (1.22),←,
5,"Elliott, Jamie",30y 335d,171 (105-2-64 61.99%),255 (1.49),←,
23,"Hill, Bobby",23y 163d,59 (33-1-25 56.78%),56 (0.95),18 (16-0-2 88.89%),22 (1.22)
38,"Howe, Jeremy",33y 23d,225 (93-2-130 41.78%),91 (0.40),125 (71-2-52 57.60%),11 (0.09)
1,"Lipinski, Patrick",25y 5d,87 (53-0-34 60.92%),43 (0.49),31 (22-0-9 70.97%),13 (0.42)
37,"Markov, Oleg",27y 75d,66 (35-0-31 53.03%),6 (0.09),15 (13-0-2 86.67%),1 (0.07)
4,"Maynard, Brayden",26y 305d,178 (95-2-81 53.93%),17 (0.10),←,
31,"McCreery, Beau",22y 94d,53 (35-0-18 66.04%),37 (0.70),←,
11,"McStay, Daniel",28y 28d,168 (84-0-84 50.00%),145 (0.86),7 (6-0-1 85.71%),7 (1.00)
41,"Mihocek, Brody",30y 168d,118 (72-1-45 61.44%),199 (1.69),←,
6,"Mitchell, Tom",30y 52d,189 (103-3-83 55.29%),82 (0.43),18 (16-0-2 88.89%),6 (0.33)
30,"Moore, Darcy",27y 178d,144 (76-2-66 53.47%),67 (0.47),←,
28,"Murphy, Nathan",23y 219d,50 (35-0-15 70.00%),1 (0.02),←,
9,"Noble, John",26y 119d,87 (52-1-34 60.34%),6 (0.07),←,
10,"Pendlebury, Scott",35y 196d,375 (228-3-144 61.20%),189 (0.50),←,
3,"Quaynor, Isaac",23y 188d,77 (45-0-32 58.44%),3 (0.04),←,
22,"Sidebottom, Steele",32y 201d,302 (184-4-114 61.59%),189 (0.63),←,
Totals,Totals,27y 286d,3227 (1815-29-1383 56.24%),1953 (0.61),,
C,"McRae, Craig",49y 303d,43 (33-0-10 76.74%),,←,
