St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Burke, Nathan",21y 115d,83 (30-1-52 36.75%),23 (0.28),←,
15,"Coghlan, Frank",28y 213d,84 (26-1-57 31.55%),26 (0.31),←,
14,"Craven, Danny",24y 29d,14 (7-1-6 53.57%),5 (0.36),←,
2,"Frawley, Danny",27y 266d,154 (43-1-110 28.25%),10 (0.06),←,
6,"Grant, David",24y 298d,123 (37-0-86 30.08%),66 (0.54),←,
10,"Harding, Paul",26y 362d,60 (26-1-33 44.17%),5 (0.08),49 (19-1-29 39.80%),3 (0.06)
35,"Harvey, Robert",19y 284d,44 (18-1-25 42.05%),36 (0.82),←,
58,"Hilton, Jeff",19y 5d,1 (1-0-0 100.00%),1 (1.00),←,
24,"Jeffrey, Russell",25y 115d,38 (13-0-25 34.21%),3 (0.08),←,
9,"Kitschke, Damian",25y 19d,24 (11-1-12 47.92%),12 (0.50),←,
4,"Lockett, Tony",25y 84d,129 (40-0-89 31.01%),575 (4.46),←,
23,"Loewe, Stewart",23y 9d,105 (36-1-68 34.76%),124 (1.18),←,
5,"McAdam, Gilbert",24y 63d,10 (6-1-3 65.00%),8 (0.80),←,
12,"Morris, Russell",29y,103 (77-2-24 75.73%),67 (0.65),10 (6-1-3 65.00%),15 (1.50)
1,"Newport, Stephen",25y 208d,110 (59-1-50 54.09%),58 (0.53),9 (5-1-3 61.11%),
41,"Pekin, Tim",26y 130d,138 (64-1-73 46.74%),30 (0.22),31 (15-1-15 50.00%),15 (0.48)
13,"Ralphsmith, Sean",24y 169d,11 (6-1-4 59.09%),3 (0.27),7 (4-1-2 64.29%),
37,"Rice, Dean",23y 76d,92 (34-1-57 37.50%),29 (0.32),←,
28,"Smith, Rohan",24y 338d,1 (1-0-0 100.00%),,←,
7,"Winmar, Nicky",25y 249d,85 (31-0-54 36.47%),153 (1.80),←,
Totals,Totals,24y 261d,1409 (566-15-828 40.17%),1234 (0.88),,
C,"Sheldon, Ken",31y 152d,32 (15-1-16 48.44%),,←,
