Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",11,3,6,17,1,,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,6.0,11.0,,,3.0,1.0,,89.0
24,"Bews, Jed",5,1,7,12,,,,3.0,,4.0,2.0,,2.0,,,5.0,7.0,,,4.0,,,91.0
46,"Blicavs, Mark",11,5,9,20,,,8.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,,9.0,10.0,,,4.0,,,90.0
5,"Cameron, Jeremy",12,1,5,17,,3.0,,1.0,,4.0,,3.0,2.0,,,6.0,10.0,,,1.0,,2.0,91.0
45,"Close, Brad",11,5,7,18,4,1.0,,5.0,,2.0,,,3.0,,,7.0,9.0,1.0,3.0,2.0,,1.0,87.0
40,"Dahlhaus, Luke",7,2,9,16,,,,3.0,,2.0,,2.0,1.0,,,4.0,11.0,,,1.0,,1.0,51.0
35,"Dangerfield, Patrick",10,1,3,13,,1.0,,2.0,,6.0,6.0,1.0,2.0,,,7.0,6.0,,,2.0,,,87.0
22,"Duncan, Mitch",12,6,3,15,1,1.0,,4.0,1.0,3.0,3.0,3.0,,1.0,,3.0,9.0,,2.0,,,,75.0
29,"Guthrie, Cameron",8,4,13,21,,1.0,,8.0,1.0,4.0,2.0,3.0,,1.0,,8.0,13.0,,,3.0,,1.0,79.0
39,"Guthrie, Zach",10,5,8,18,,,,1.0,2.0,2.0,,4.0,1.0,1.0,,7.0,12.0,,,6.0,,,94.0
26,"Hawkins, Tom",5,3,2,7,1,2.0,5.0,,,1.0,,2.0,,1.0,,1.0,4.0,,3.0,1.0,,1.0,100.0
38,"Henry, Jack",6,4,5,11,,,,1.0,,,,1.0,,1.0,,,9.0,,,3.0,,,98.0
9,"Holmes, Max",6,2,4,10,,,,2.0,,3.0,2.0,5.0,,2.0,,3.0,8.0,,,4.0,,,77.0
8,"Kolodjashnij, Jake",8,4,6,14,1,,,1.0,3.0,1.0,1.0,5.0,,1.0,,4.0,10.0,,,2.0,,,95.0
19,"Narkle, Quinton",,,,,,,,,,,,,,,,,,,,,,,
3,"Parfitt, Brandan",8,,6,14,1,,,7.0,2.0,2.0,2.0,5.0,1.0,2.0,,9.0,6.0,,,1.0,,,78.0
17,"Ratugolea, Esava",7,4,4,11,,,5.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,,5.0,6.0,,1.0,,,,80.0
14,"Selwood, Joel",13,3,12,25,,,,2.0,,7.0,5.0,7.0,2.0,4.0,,10.0,13.0,,,,1.0,,58.0
7,"Smith, Isaac",17,9,6,23,,1.0,,,2.0,4.0,1.0,4.0,,,,4.0,15.0,1.0,2.0,3.0,,1.0,65.0
1,"Stanley, Rhys",8,3,8,16,,,17.0,,1.0,5.0,4.0,2.0,3.0,1.0,,8.0,4.0,,,5.0,,,80.0
18,"Stengle, Tyson",2,1,4,6,,1.0,,3.0,,1.0,,4.0,,3.0,,2.0,6.0,,1.0,1.0,,,88.0
44,"Stewart, Tom",14,5,4,18,,,,3.0,10.0,2.0,1.0,2.0,1.0,1.0,,4.0,12.0,1.0,,4.0,1.0,,60.0
2,"Tuohy, Zach",11,5,5,16,1,1.0,,3.0,2.0,4.0,2.0,3.0,1.0,2.0,,7.0,9.0,,1.0,,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,76,136,338,10,17.0,35.0,55.0,30.0,65.0,35.0,64.0,23.0,24.0,,119.0,200.0,3.0,13.0,50.0,3.0,7.0,
Opposition,Opposition,247,116,123,370,17,5.0,26.0,40.0,54.0,47.0,32.0,64.0,24.0,23.0,6.0,119.0,236.0,3.0,13.0,43.0,5.0,11.0,
