Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Aliir, Aliir",22y 18d,13 (11-0-2 84.62%),,←,
23,"Franklin, Lance",29y 237d,246 (158-1-87 64.43%),786 (3.20),64 (49-0-15 76.56%),206 (3.22)
39,"Grundy, Heath",30y 113d,212 (135-2-75 64.15%),23 (0.11),←,
4,"Hannebery, Dan",25y 212d,169 (112-2-55 66.86%),82 (0.49),←,
5,"Heeney, Isaac",20y 141d,37 (27-0-10 72.97%),44 (1.19),←,
29,"Hewett, George",20y 269d,23 (19-0-4 82.61%),17 (0.74),←,
15,"Jack, Kieren",29y 87d,209 (132-3-74 63.88%),144 (0.69),←,
10,"Jones, Zak",21y 192d,30 (19-0-11 63.33%),4 (0.13),←,
12,"Kennedy, Josh",28y 95d,182 (120-2-60 66.48%),112 (0.62),169 (115-2-52 68.64%),108 (0.64)
11,"Laidler, Jeremy",27y 49d,83 (58-1-24 70.48%),7 (0.08),57 (43-0-14 75.44%),5 (0.09)
44,"Lloyd, Jake",23y 3d,68 (51-0-17 75.00%),17 (0.25),←,
31,"Marsh, Harrison",22y 254d,7 (5-0-2 71.43%),,←,
21,"McGlynn, Ben",31y 48d,170 (104-2-64 61.76%),195 (1.15),126 (81-2-43 65.08%),167 (1.33)
6,"Mitchell, Tom",23y 115d,64 (42-0-22 65.63%),36 (0.56),←,
35,"Naismith, Sam",24y 69d,12 (9-0-3 75.00%),3 (0.25),←,
41,"Papley, Tom",20y 72d,19 (15-0-4 78.95%),29 (1.53),←,
26,"Parker, Luke",23y 334d,126 (87-1-38 69.44%),102 (0.81),←,
24,"Rampe, Dane",26y 113d,97 (68-1-28 70.62%),6 (0.06),←,
42,"Richards, Xavier",23y 151d,11 (9-0-2 81.82%),13 (1.18),←,
16,"Rohan, Gary",25y 108d,78 (51-1-26 66.03%),66 (0.85),←,
40,"Smith, Nick",28y 103d,166 (107-2-57 65.06%),9 (0.05),←,
8,"Tippett, Kurt",29y 138d,168 (99-0-69 58.93%),318 (1.89),64 (46-0-18 71.88%),130 (2.03)
Totals,Totals,25y 100d,2190 (1438-18-734 65.66%),2013 (0.92),,
C,"Longmire, John",45y 267d,148 (102-2-44 69.59%),,←,
