Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Greg",13,4,1,14,1,1.0,,,,,,,,3.0,,,,,,,,,
8,"Bewick, Darren",16,2,8,24,,2.0,,1.0,,,,,1.0,1.0,3.0,,,,,,,,
23,"Cransberg, Peter",14,5,3,17,1,,,,,,,,2.0,1.0,,,,,,,,,
5,"Daniher, Terry",11,6,11,22,,,,,,,,,3.0,,,,,,,,,,
22,"Duckworth, Bill",8,2,6,14,1,1.0,,,,,,,1.0,1.0,,,,,,,,,
15,"Ezard, Alan",4,1,1,5,,,,,,,,,,1.0,,,,,,,,,
29,"Grenvold, David",10,2,6,16,,,,,,,,,,4.0,,,,,,,,,
16,"Hamilton, Paul",3,,3,6,,,,1.0,,,,,2.0,,,,,,,,,,
1,"Harvey, Mark",3,1,,3,1,,,1.0,,,,,,,,,,,,,,,
39,"Johnston, David",12,1,7,19,,,,3.0,,,,,,,,,,,,,,,
4,"Long, Michael",6,,9,15,1,,,2.0,,,,,3.0,,,,,,,,,,
27,"Madden, Simon",8,5,3,11,1,1.0,11.0,,,,,,2.0,3.0,,,,,,,,,
41,"Manning, Andrew",9,3,7,16,1,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
12,"OBrien, Craig",8,3,5,13,,,,,,,,,2.0,1.0,,,,,,,,,
10,"ODonnell, Gary",14,2,4,18,,,,,,,,,1.0,1.0,,,,,,,,,
3,"Salmon, Paul",12,5,1,13,3,2.0,5.0,,,,,,2.0,3.0,,,,,,,,,
17,"Sporn, Kieran",9,6,3,12,1,1.0,,4.0,,,,,,3.0,,,,,,,,,
26,"Thompson, Mark",9,3,7,16,,,,5.0,,,,,2.0,1.0,,,,,,,,,
30,"Walsh, Kevin",6,,5,11,,,,,,,,,3.0,2.0,,,,,,,,,
24,"Werner, Michael",7,4,4,11,1,1.0,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,55,94,276,12,15.0,16.0,18.0,,,,,26.0,26.0,3.0,,,,,,,,
Opposition,Opposition,212,73,72,284,16,11.0,19.0,31.0,,,,,26.0,26.0,3.0,,,,,,,,
