Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",11,3,18,29,1,,,1.0,,8.0,,4.0,,1.0,1.0,9.0,19.0,,1.0,4.0,2.0,2.0,85.0
18,"Betts, Eddie",10,3,2,12,3,1.0,,3.0,,1.0,1.0,1.0,,,,4.0,8.0,1.0,1.0,1.0,1.0,,89.0
16,"Brown, Luke",8,3,7,15,1,,,1.0,2.0,2.0,,1.0,,1.0,,8.0,7.0,2.0,,4.0,,,89.0
23,"Cameron, Charlie",8,2,5,13,2,1.0,,4.0,,4.0,,3.0,2.0,1.0,,4.0,8.0,,1.0,1.0,2.0,2.0,87.0
2,"Crouch, Brad",13,1,20,33,,2.0,,8.0,1.0,3.0,3.0,4.0,3.0,,,17.0,16.0,,,1.0,2.0,,72.0
44,"Crouch, Matt",17,4,18,35,1,,,3.0,4.0,4.0,9.0,4.0,1.0,,3.0,16.0,19.0,,1.0,1.0,,1.0,78.0
26,"Douglas, Richard",8,3,10,18,,,,2.0,2.0,4.0,1.0,1.0,,,,5.0,14.0,1.0,,2.0,,,88.0
17,"Hampton, Curtly",7,6,14,21,2,,,10.0,,2.0,2.0,1.0,,,,6.0,15.0,,1.0,1.0,,,81.0
15,"Hartigan, Kyle",5,2,5,10,,,,1.0,6.0,,,2.0,1.0,1.0,,5.0,5.0,1.0,,10.0,,,95.0
24,"Jacobs, Sam",3,4,11,14,,,34.0,2.0,1.0,1.0,2.0,3.0,,1.0,,4.0,11.0,2.0,,1.0,,,88.0
3,"Knight, Riley",9,3,10,19,2,,,1.0,2.0,4.0,,2.0,1.0,1.0,,4.0,15.0,,1.0,1.0,,1.0,73.0
29,"Laird, Rory",13,7,20,33,,1.0,,3.0,4.0,4.0,,3.0,,,,9.0,24.0,,,4.0,,1.0,88.0
6,"Lever, Jake",8,6,6,14,,,,,3.0,1.0,,2.0,,1.0,,5.0,10.0,1.0,,6.0,,,93.0
27,"Lynch, Tom",15,10,5,20,3,3.0,,,1.0,1.0,,3.0,1.0,2.0,,3.0,19.0,,5.0,1.0,,1.0,96.0
14,"Mackay, David",9,4,14,23,,,,2.0,3.0,3.0,1.0,3.0,,1.0,,8.0,16.0,,,1.0,,1.0,85.0
32,"Menzel, Troy",2,,2,4,2,,,2.0,,,1.0,,1.0,,,3.0,1.0,,,1.0,,,73.0
30,"Milera, Wayne",9,2,8,17,,,,2.0,2.0,2.0,2.0,1.0,1.0,,,4.0,14.0,,,3.0,,,85.0
22,"Otten, Andy",13,9,8,21,2,1.0,,3.0,,5.0,,7.0,1.0,3.0,,7.0,14.0,4.0,3.0,1.0,,2.0,94.0
9,"Sloane, Rory",13,1,17,30,1,,,13.0,1.0,5.0,9.0,2.0,1.0,1.0,2.0,13.0,17.0,,1.0,4.0,,2.0,88.0
33,"Smith, Brodie",12,5,10,22,1,,,1.0,,5.0,1.0,3.0,1.0,1.0,,4.0,18.0,,,3.0,,1.0,87.0
12,"Talia, Daniel",1,,,1,,,,,,,,,,,,,1.0,,,,,,1.0
13,"Walker, Taylor",11,2,7,18,2,1.0,,1.0,,3.0,,2.0,3.0,,,10.0,8.0,1.0,2.0,,,2.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,80,217,422,23,15.0,34.0,63.0,32.0,62.0,32.0,52.0,17.0,15.0,6.0,148.0,279.0,13.0,17.0,51.0,7.0,16.0,
Opposition,Opposition,223,104,180,403,13,8.0,34.0,49.0,38.0,49.0,33.0,61.0,15.0,17.0,,138.0,264.0,10.0,12.0,50.0,12.0,9.0,
