North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",26y 63d,93 (48-1-44 52.15%),69 (0.74),←,
4,"Anthony, Liam",26y 272d,56 (26-1-29 47.32%),27 (0.48),←,
18,"Atley, Shaun",21y 268d,72 (38-0-34 52.78%),8 (0.11),←,
3,"Bastinac, Ryan",22y 351d,90 (49-0-41 54.44%),49 (0.54),←,
35,"Black, Aaron",23y 191d,33 (19-0-14 57.58%),52 (1.58),←,
10,"Cunnington, Ben",22y 343d,85 (44-0-41 51.76%),31 (0.36),←,
15,"Dal Santo, Nick",30y 106d,271 (152-5-114 57.01%),143 (0.53),11 (7-0-4 63.64%),3 (0.27)
38,"Daw, Majak",23y 89d,12 (7-0-5 58.33%),14 (1.17),←,
11,"Firrito, Michael",30y 193d,217 (107-2-108 49.77%),28 (0.13),←,
43,"Gibson, Sam",28y 12d,46 (27-0-19 58.70%),18 (0.39),←,
22,"Goldstein, Todd",25y 342d,112 (58-1-53 52.23%),53 (0.47),←,
24,"Greenwood, Levi",25y 109d,62 (33-1-28 54.03%),15 (0.24),←,
6,"Hansen, Lachlan",25y 295d,110 (55-1-54 50.45%),75 (0.68),←,
29,"Harvey, Brent",36y 25d,373 (202-3-168 54.56%),444 (1.19),←,
21,"McDonald, Luke",19y 119d,11 (7-0-4 63.64%),,←,
41,"Mullett, Aaron",22y 105d,40 (22-0-18 55.00%),22 (0.55),←,
28,"Nahas, Robin",26y 210d,89 (34-3-52 39.89%),106 (1.19),6 (5-0-1 83.33%),6 (1.00)
20,"Petrie, Drew",31y 236d,255 (124-3-128 49.22%),325 (1.27),←,
9,"Swallow, Andrew",27y 6d,150 (71-1-78 47.67%),68 (0.45),←,
16,"Thompson, Scott",28y 30d,122 (55-2-65 45.90%),6 (0.05),←,
19,"Wright, Sam",23y 328d,73 (36-0-37 49.32%),54 (0.74),←,
7,"Ziebell, Jack",23y 100d,88 (42-0-46 47.73%),44 (0.50),←,
Totals,Totals,25y 355d,2460 (1256-24-1180 51.06%),1651 (0.67),,
C,"Scott, Brad",38y 36d,100 (52-0-48 52.00%),,←,
