Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",23y 211d,117 (60-0-57 51.28%),110 (0.94),←,
12,"Cordy, Zaine",22y 239d,61 (30-0-31 49.18%),10 (0.16),←,
9,"Crozier, Hayden",25y 181d,98 (43-0-55 43.88%),45 (0.46),29 (12-0-17 41.38%),1 (0.03)
35,"Daniel, Caleb",22y 351d,87 (45-0-42 51.72%),27 (0.31),←,
29,"Dickson, Tory",31y 270d,105 (51-0-54 48.57%),169 (1.61),←,
5,"Dunkley, Josh",22y 165d,56 (29-0-27 51.79%),31 (0.55),←,
15,"Duryea, Taylor",28y 60d,123 (84-1-38 68.70%),22 (0.18),5 (2-0-3 40.00%),1 (0.20)
44,"English, Tim",21y 317d,20 (8-0-12 40.00%),5 (0.25),←,
7,"Hunter, Lachie",24y 192d,118 (58-0-60 49.15%),54 (0.46),←,
39,"Johannisen, Jason",26y 227d,116 (53-0-63 45.69%),38 (0.33),←,
27,"Lipinski, Patrick",20y 341d,22 (8-0-14 36.36%),15 (0.68),←,
22,"Lloyd, Sam",29y 112d,70 (35-0-35 50.00%),91 (1.30),13 (5-0-8 38.46%),22 (1.69)
11,"Macrae, Jack",24y 324d,131 (64-0-67 48.85%),31 (0.24),←,
33,"Naughton, Aaron",19y 205d,31 (13-0-18 41.94%),20 (0.65),←,
20,"Richards, Ed",19y 355d,32 (12-0-20 37.50%),13 (0.41),←,
13,"Schache, Josh",21y 306d,45 (9-0-36 20.00%),50 (1.11),18 (6-0-12 33.33%),25 (1.39)
6,"Smith, Bailey",18y 198d,13 (5-0-8 38.46%),5 (0.38),←,
37,"Smith, Roarke",22y 285d,13 (3-0-10 23.08%),,←,
1,"Suckling, Matt",30y 333d,162 (107-0-55 66.05%),79 (0.49),60 (32-0-28 53.33%),28 (0.47)
8,"Trengove, Jackson",28y 233d,177 (73-1-103 41.53%),35 (0.20),24 (7-0-17 29.17%),5 (0.21)
34,"Williams, Bailey",21y 256d,38 (16-0-22 42.11%),7 (0.18),←,
10,"Wood, Easton",29y 292d,150 (76-0-74 50.67%),18 (0.12),←,
Totals,Totals,24y 181d,1785 (882-2-901 49.41%),875 (0.49),,
C,"Beveridge, Luke",48y 304d,106 (57-0-49 53.77%),,←,
