Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Allan, Edward",6,4.0,10.0,16,,2.0,,4.0,2.0,1.0,1.0,1.0,,,,8,7,1.0,,1.0,,,87.0
14,"Cameron, Darcy",11,3.0,8.0,19,,1.0,36.0,2.0,2.0,2.0,8.0,4.0,2.0,1.0,,15,5,1.0,1.0,3.0,,,79.0
25,"Crisp, Jack",17,7.0,10.0,27,,,,6.0,1.0,3.0,3.0,7.0,,3.0,,12,17,,,,,1.0,82.0
7,"Daicos, Josh",18,3.0,12.0,30,,1.0,,2.0,7.0,3.0,3.0,3.0,1.0,,1.0,8,18,,,,1.0,,88.0
35,"Daicos, Nick",21,10.0,13.0,34,1.0,3.0,,3.0,3.0,9.0,5.0,5.0,3.0,2.0,3.0,6,28,,1.0,,,,88.0
43,"Dean, Charlie",1,1.0,3.0,4,,,,2.0,,,,2.0,,2.0,,1,4,,,5.0,,,92.0
5,"Elliott, Jamie",8,4.0,,8,1.0,,,4.0,,2.0,1.0,2.0,2.0,2.0,,4,4,,,1.0,1.0,1.0,85.0
32,"Hoskin-Elliott, Will",10,4.0,1.0,11,1.0,,,2.0,,3.0,1.0,,,,,5,6,,,,,,79.0
9,"Houston, Dan",9,6.0,9.0,18,1.0,,,,2.0,2.0,,,,,,3,14,,,3.0,,,83.0
38,"Howe, Jeremy",14,8.0,3.0,17,,,,3.0,5.0,1.0,,3.0,,1.0,,4,9,2.0,,6.0,,,90.0
1,"Lipinski, Patrick",9,3.0,10.0,19,2.0,,,4.0,,3.0,1.0,6.0,2.0,1.0,,7,13,,1.0,1.0,,,89.0
44,"Long, Ned",9,3.0,12.0,21,,1.0,,6.0,3.0,2.0,6.0,6.0,1.0,2.0,,8,12,,1.0,,,1.0,74.0
37 ↑,"Markov, Oleg",2,1.0,1.0,3,,,,,,1.0,,,,,,1,2,,,1.0,1.0,,14.0
11,"McStay, Daniel",8,5.0,3.0,11,,1.0,7.0,4.0,1.0,3.0,3.0,3.0,,,,9,2,4.0,2.0,2.0,,,69.0
28,"Membrey, Tim",4,3.0,2.0,6,2.0,,,2.0,,2.0,,2.0,,,,3,3,2.0,2.0,,,,77.0
41,"Mihocek, Brody",9,7.0,1.0,10,2.0,,,1.0,1.0,1.0,,3.0,,,,4,7,2.0,4.0,1.0,,,82.0
30,"Moore, Darcy",5,5.0,7.0,12,,,,2.0,3.0,1.0,,3.0,,2.0,,5,7,2.0,,14.0,,,89.0
10,"Pendlebury, Scott",17,4.0,11.0,28,1.0,,,6.0,3.0,10.0,9.0,3.0,3.0,,,13,15,,,2.0,1.0,2.0,78.0
12,"Perryman, Harry",8,5.0,5.0,13,,,,3.0,4.0,,1.0,,,,,4,8,,,2.0,,,77.0
3,"Quaynor, Isaac",7,3.0,2.0,9,,,,2.0,2.0,1.0,,2.0,,,,2,6,2.0,,,,,73.0
22,"Sidebottom, Steele",10,3.0,10.0,20,,1.0,,10.0,3.0,2.0,2.0,4.0,3.0,1.0,,8,12,,,1.0,,,81.0
33,"Sullivan, Lachlan",6,5.0,7.0,13,1.0,,,5.0,,3.0,,3.0,,1.0,,4,9,,1.0,,,2.0,80.0
29 ↓,"West, Charlie",1,,3.0,4,1.0,,,1.0,,,,1.0,,,,2,2,,,1.0,,,66.0
Totals,Totals,210,97.0,143.0,353,13.0,10.0,43.0,74.0,42.0,55.0,44.0,63.0,17.0,18.0,4.0,136,210,16.0,13.0,44.0,4.0,7.0,
Opposition,Opposition,191,86.0,177.0,368,8.0,11.0,43.0,63.0,40.0,50.0,32.0,63.0,18.0,17.0,2.0,119,244,8.0,7.0,32.0,4.0,5.0,
