Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Ah Chee, Brendon",22y 118d,15 (9-0-6 60.00%),7 (0.47),←,
15,"Amon, Karl",20y 242d,9 (6-0-3 66.67%),7 (0.78),←,
1,"Boak, Travis",27y 260d,181 (83-1-97 46.13%),110 (0.61),←,
5,"Broadbent, Matthew",25y 260d,129 (57-1-71 44.57%),42 (0.33),←,
33,"Byrne-Jones, Darcy",20y 210d,2 (1-0-1 50.00%),2 (1.00),←,
22,"Dixon, Charlie",25y 207d,69 (21-1-47 31.16%),101 (1.46),4 (2-0-2 50.00%),7 (1.75)
7,"Ebert, Brad",26y 15d,173 (76-1-96 44.22%),90 (0.52),97 (48-1-48 50.00%),57 (0.59)
9,"Gray, Robbie",28y 18d,140 (64-0-76 45.71%),193 (1.38),←,
46,"Gray, Sam",24y 76d,21 (14-0-7 66.67%),10 (0.48),←,
8,"Hartlett, Hamish",25y 247d,114 (51-1-62 45.18%),65 (0.57),←,
36,"Hombsch, Jack",23y 41d,65 (32-0-33 49.23%),,56 (32-0-24 57.14%),
42,"Jonas, Tom",25y 99d,77 (37-1-39 48.70%),1 (0.01),←,
23,"Lobbe, Matthew",27y 65d,88 (43-0-45 48.86%),21 (0.24),←,
3,"Neade, Jake",21y 324d,38 (22-0-16 57.89%),32 (0.84),←,
29,"Pittard, Jasper",25y 16d,80 (43-0-37 53.75%),10 (0.13),←,
21,"Polec, Jared",23y 188d,49 (28-0-21 57.14%),29 (0.59),33 (21-0-12 63.64%),20 (0.61)
18,"Toumpas, Jimmy",22y 106d,30 (6-0-24 20.00%),6 (0.20),3 (1-0-2 33.33%),
12,"Trengove, Jackson",25y 167d,117 (48-1-68 41.45%),8 (0.07),←,
39,"Westhoff, Justin",29y 199d,185 (84-1-100 45.68%),234 (1.26),←,
16,"Wines, Ollie",21y 193d,66 (37-0-29 56.06%),30 (0.45),←,
20,"Wingard, Chad",22y 263d,92 (46-1-45 50.54%),154 (1.67),←,
40,"Young, Aaron",23y 133d,45 (22-1-22 50.00%),23 (0.51),←,
Totals,Totals,24y 157d,1785 (830-10-945 46.50%),1175 (0.66),,
C,"Hinkley, Ken",49y 200d,74 (43-0-31 58.11%),,←,
