Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Aliir, Aliir",7,2,3,10,,,,5.0,3.0,,1.0,4.0,,,,3.0,7.0,1.0,,7.0,,,81.0
23,"Franklin, Lance",7,4,7,14,4,2.0,,7.0,,2.0,,3.0,2.0,3.0,2.0,6.0,10.0,1.0,3.0,,,,89.0
39,"Grundy, Heath",13,2,3,16,,,,8.0,2.0,1.0,1.0,1.0,,1.0,,5.0,10.0,1.0,,7.0,,,89.0
4,"Hannebery, Dan",10,1,18,28,,,,7.0,1.0,2.0,2.0,8.0,,2.0,,18.0,8.0,,,1.0,,,88.0
5,"Heeney, Isaac",3,2,3,6,,1.0,,13.0,,2.0,1.0,2.0,1.0,1.0,,4.0,2.0,,1.0,2.0,,,79.0
29,"Hewett, George",5,2,4,9,1,,,9.0,,,1.0,2.0,,,,5.0,4.0,,,,,,69.0
15,"Jack, Kieren",12,2,8,20,,3.0,,8.0,2.0,,3.0,1.0,2.0,,,12.0,9.0,,1.0,2.0,,3.0,81.0
10,"Jones, Zak",14,4,11,25,,1.0,,8.0,4.0,2.0,1.0,2.0,2.0,,,7.0,17.0,,,5.0,,,85.0
12,"Kennedy, Josh",15,,13,28,1,,,4.0,4.0,3.0,9.0,6.0,1.0,2.0,,16.0,10.0,,,2.0,,2.0,88.0
44,"Lloyd, Jake",14,2,7,21,1,,,2.0,2.0,2.0,5.0,4.0,1.0,2.0,,8.0,10.0,,,3.0,,,70.0
21,"McGlynn, Ben",14,4,2,16,2,1.0,,6.0,,6.0,2.0,1.0,2.0,1.0,,6.0,10.0,,1.0,3.0,,,71.0
3,"McVeigh, Jarrad",14,2,11,25,,,,9.0,8.0,4.0,2.0,2.0,1.0,,1.0,13.0,9.0,,,2.0,1.0,1.0,94.0
14,"Mills, Callum",16,2,7,23,,,,5.0,3.0,2.0,2.0,3.0,2.0,,,9.0,12.0,,,4.0,,1.0,82.0
6,"Mitchell, Tom",14,4,11,25,,1.0,,9.0,2.0,4.0,2.0,4.0,1.0,,,11.0,13.0,,,1.0,,,78.0
13,"Nankervis, Toby",4,2,3,7,1,,9.0,8.0,,,2.0,2.0,,1.0,,5.0,2.0,1.0,1.0,6.0,,,85.0
26,"Parker, Luke",16,2,7,23,,,1.0,17.0,2.0,7.0,7.0,4.0,3.0,,3.0,14.0,8.0,,,3.0,,,91.0
24,"Rampe, Dane",5,3,7,12,,,,6.0,1.0,1.0,,3.0,,2.0,,9.0,6.0,1.0,,11.0,,,94.0
16,"Rohan, Gary",9,1,4,13,,,,4.0,3.0,3.0,,3.0,1.0,1.0,,6.0,6.0,,1.0,,,1.0,77.0
1,"Rose, James",13,6,3,16,,,,8.0,1.0,6.0,,5.0,1.0,3.0,,6.0,11.0,,1.0,2.0,,,67.0
18,"Sinclair, Callum",4,1,7,11,,,14.0,4.0,1.0,,2.0,2.0,,2.0,,7.0,4.0,,,3.0,,,71.0
40,"Smith, Nick",11,2,1,12,,,,3.0,4.0,1.0,1.0,,,,,5.0,5.0,,,1.0,,1.0,87.0
22,"Towers, Dean",14,6,13,27,2,2.0,5.0,5.0,,3.0,2.0,5.0,1.0,1.0,,11.0,15.0,,1.0,4.0,,2.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,234,56,153,387,12,14.0,29.0,155.0,43.0,51.0,46.0,67.0,21.0,22.0,6.0,186.0,188.0,5.0,10.0,69.0,1.0,11.0,
Opposition,Opposition,205,32,160,365,4,7.0,66.0,89.0,36.0,47.0,37.0,61.0,22.0,21.0,,181.0,169.0,3.0,4.0,57.0,,2.0,
