Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Bond, Shane",16,8,9,25,4,,,3.0,,,,,5.0,,,,,,,,,,
3,"Breuer, Shayne",3,1,4,7,,,1.0,4.0,,,,,1.0,,,,,,,,,,
21,"Brown, David",19,6,8,27,2,,,2.0,,,,,,2.0,,,,,,,,,
26,"Burgoyne, Peter",2,,1,3,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
36,"Carter, Stephen",2,1,2,4,,,,,,,,,,1.0,,,,,,,,,
19,"Dickie, Donald",11,4,6,17,1,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,
25,"Eagleton, Nathan",12,7,1,13,,3.0,,2.0,,,,,,1.0,,,,,,,,,
10,"Francou, Josh",8,3,6,14,,,,3.0,,,,,,1.0,,,,,,,,,
39,"Heuskes, Adam",13,6,3,16,,,,2.0,,,,,1.0,,,,,,,,,,
38,"James, Roger",6,2,4,10,,,,2.0,,,,,,1.0,,,,,,,,,
29,"Kingsley, Adam",6,5,7,13,1,,,2.0,,,,,,,,,,,,,,,
20,"Lade, Brendon",8,3,2,10,2,1.0,2.0,,,,,,1.0,,,,,,,,,,
22,"Lockwood, Bowen",13,7,3,16,,1.0,2.0,1.0,,,,,,3.0,,,,,,,,,
9,"Lyle, Brayden",12,4,4,16,,,,4.0,,,,,1.0,2.0,,,,,,,,,
33,"Mead, Darren",4,,1,5,,,3.0,3.0,,,,,2.0,1.0,,,,,,,,,
14,"Paxman, Stephen",4,5,5,9,,,,1.0,,,,,,,,,,,,,,,
30,"Poole, Darryl",5,2,5,10,2,1.0,,,,,,,1.0,1.0,,,,,,,,,
2,"Primus, Matthew",14,4,2,16,1,,14.0,3.0,,,,,2.0,1.0,,,,,,,,,
7,"Rombotis, John",1,,2,3,1,,,,,,,,,,,,,,,,,,
1,"Wanganeen, Gavin",20,3,6,26,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
15,"Wilson, Michael",11,3,11,22,1,,,1.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,74,92,282,15,10.0,23.0,38.0,,,,,18.0,16.0,,,,,,,,,
Opposition,Opposition,190,72,87,277,19,14.0,9.0,25.0,,,,,16.0,18.0,6.0,,,,,,,,
