Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Anderson, Noah",16,4,21,37,1,,,6.0,3.0,4.0,10.0,2.0,,,2.0,17.0,18.0,,,1.0,6.0,3.0,85.0
2,"Atkins, Rory",19,6,3,22,,1.0,,1.0,8.0,2.0,,4.0,,,,2.0,15.0,,,1.0,,,75.0
10,"Ballard, Charlie",15,11,1,16,,,,,6.0,,,3.0,1.0,1.0,,7.0,10.0,3.0,,3.0,,,85.0
16,"Berry, Tom",5,3,5,10,,,,3.0,,2.0,,1.0,1.0,1.0,,5.0,6.0,,2.0,,,1.0,80.0
30,"Casboult, Levi",7,6,2,9,2,,,,,1.0,1.0,5.0,1.0,4.0,,5.0,4.0,2.0,4.0,3.0,,2.0,100.0
1,"Chol, Mabior",4,1,1,5,2,,2.0,2.0,,,1.0,6.0,,2.0,,2.0,3.0,,1.0,1.0,,,75.0
25,"Collins, Sam",5,5,3,8,,,,1.0,2.0,,,3.0,2.0,1.0,,3.0,8.0,,,13.0,,,100.0
5,"Davies, Alex",3,,9,12,,,,3.0,1.0,,3.0,4.0,2.0,2.0,,8.0,5.0,,,,,,66.0
4,"Ellis, Brandon",7,3,4,11,1,,,3.0,,1.0,1.0,3.0,1.0,1.0,,3.0,7.0,,,,,,85.0
8,"Fiorini, Brayden",17,5,7,24,,,,2.0,2.0,6.0,1.0,3.0,1.0,,,5.0,17.0,,,,,2.0,82.0
3 ↓,"Flanders, Sam",9,7,4,13,,,,,1.0,2.0,,1.0,,,,2.0,11.0,,,,,,54.0
19,"Humphrey, Bailey",10,1,5,15,,,,5.0,1.0,2.0,,5.0,3.0,,,8.0,6.0,,,,1.0,,75.0
34,"King, Ben",4,2,1,5,2,,,,,,,1.0,2.0,1.0,,5.0,1.0,1.0,1.0,1.0,,,84.0
23,"Lemmens, Sean",6,5,4,10,,1.0,,,2.0,,,2.0,1.0,1.0,,5.0,5.0,2.0,1.0,3.0,,,71.0
22,"Long, Ben",10,1,4,14,,,,3.0,5.0,,2.0,3.0,,1.0,,9.0,5.0,,,1.0,,,77.0
13,"Lukosius, Jack",13,7,2,15,1,3.0,,2.0,3.0,6.0,,5.0,1.0,2.0,,8.0,5.0,2.0,1.0,2.0,,,87.0
44,"Macpherson, Darcy",22,7,8,30,,1.0,,1.0,6.0,3.0,2.0,7.0,,2.0,,9.0,17.0,,1.0,1.0,,2.0,92.0
27,"Powell, Wil",18,11,7,25,,,,1.0,5.0,1.0,,3.0,,,,6.0,16.0,,,2.0,,,84.0
41,"Rosas, Malcolm",6,2,3,9,4,,,1.0,,2.0,1.0,1.0,,1.0,,3.0,7.0,,1.0,1.0,,,70.0
18,"Rowell, Matt",14,2,4,18,,,,6.0,2.0,5.0,11.0,4.0,2.0,2.0,,13.0,6.0,,,,,,87.0
24,"Swallow, David",9,4,16,25,,,,3.0,,3.0,6.0,3.0,1.0,1.0,,14.0,10.0,1.0,,3.0,,,82.0
21 ↑,"Tsitas, James",2,,,2,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,21.0
28,"Witts, Jarrod",6,1,7,13,,,35.0,1.0,,4.0,4.0,1.0,4.0,,,9.0,5.0,,,3.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,94,121,348,13,7.0,37.0,44.0,48.0,45.0,43.0,70.0,23.0,23.0,2.0,149.0,188.0,11.0,12.0,39.0,7.0,10.0,
Opposition,Opposition,177,66,146,323,13,12.0,37.0,66.0,30.0,61.0,36.0,53.0,23.0,23.0,4.0,122.0,195.0,10.0,11.0,42.0,1.0,7.0,
